lambda_per_day,total_demand,demand_ratio,high_balk,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
65,130,4.0625,0.0,25,0.8363869863013699,0.2049961099312404,9749,10899.0,9.42678522890537,9.42678522890537,0.0,47557,25753,25753,0,21804,14074,1894,36
65,130,4.0625,0.0,26,0.8359589041095891,0.20717106101133614,9759,10879.0,9.475027186577599,9.475027186577599,0.0,47106,25748,25748,0,21358,14033,1921,35
65,130,4.0625,0.0,27,0.8357020547945205,0.20619452153464823,9733,10888.0,9.493200611357134,9.493200611357134,0.0,47203,25517,25517,0,21686,13828,1912,44
65,130,4.0625,0.0,28,0.8371575342465754,0.20726777583932599,9742,10875.0,9.454707477721813,9.454707477721813,0.0,47002,25810,25810,0,21192,14118,1916,34
65,130,4.0625,0.0,29,0.846318493150685,0.20641971169963125,9852,11003.0,9.45807453416149,9.45807453416149,0.0,47728,25760,25760,0,21968,14089,1787,32
65,130,4.0625,0.0,30,0.844777397260274,0.2073743393206848,9848,11016.0,9.447043178973717,9.447043178973717,0.0,47489,25568,25568,0,21921,13887,1803,30
65,130,4.0625,0.1,1,0.8404965753424658,0.20670214113771695,9789,10937.0,9.446033354114713,9.633395556531605,0.06064931737491307,47358,25664,27321,1657,20037,13986,1862,27
65,130,4.0625,0.1,2,0.8389554794520548,0.20614580479271608,9781,10912.0,9.457860709999613,9.64641064804713,0.06062259073387155,47447,25831,27498,1667,19949,14147,1869,34
65,130,4.0625,0.1,3,0.8425513698630137,0.2060459745985095,9815,10981.0,9.437210569327158,9.629117067114585,0.06167384795150807,47635,25697,27386,1689,20249,14018,1834,30
65,130,4.0625,0.1,4,0.836986301369863,0.2054125718133799,9761,10895.0,9.448285205543083,9.641701139415051,0.06255896654329052,47519,25834,27558,1724,19961,14152,1888,33
65,130,4.0625,0.1,5,0.8345034246575342,0.20510440835266822,9724,10872.0,9.470046442649183,9.654980196567404,0.06032712336805046,47410,25623,27268,1645,20142,13935,1929,35
65,130,4.0625,0.1,6,0.841181506849315,0.20739393426674,9806,10932.0,9.469525959367946,9.656658631017605,0.06150924099642048,47282,25694,27378,1684,19904,13996,1856,36
65,130,4.0625,0.1,7,0.8351883561643836,0.20440443388090782,9718,10892.0,9.515880199929159,9.70595176635445,0.06302087174570396,47543,25409,27118,1709,20425,13748,1908,35
65,130,4.0625,0.1,8,0.8376712328767123,0.2059814658803707,9780,10897.0,9.487586071217784,9.680725556702551,0.0630069311311016,47480,25415,27124,1709,20356,13716,1885,34
65,130,4.0625,0.1,9,0.8448630136986301,0.20920039150602154,9832,10981.0,9.462074062548623,9.661229839443696,0.06404048494557105,46998,25708,27467,1759,19531,14020,1823,33
65,130,4.0625,0.1,10,0.8459760273972603,0.20792350302238885,9872,10996.0,9.45034266465327,9.626091085058983,0.05675468390489756,47479,25827,27381,1554,20098,14139,1784,32
65,130,4.0625,0.1,11,0.8380993150684931,0.20569540326654318,9773,10900.0,9.486688133197203,9.680732864868842,0.06309554468194695,47512,25466,27181,1715,20331,13793,1872,28
65,130,4.0625,0.1,12,0.8450342465753424,0.20822660202807122,9836,10994.0,9.505762844305528,9.696543643819567,0.06286613942589338,47237,25595,27312,1717,19925,13917,1810,32
65,130,4.0625,0.1,13,0.8431506849315068,0.20571739494391428,9830,10965.0,9.439312858693967,9.615710942071386,0.05690462258630778,47784,25788,27344,1556,20440,14114,1810,34
65,130,4.0625,0.1,14,0.8466609589041096,0.2087384797497252,9875,11025.0,9.423475125053317,9.617763564342043,0.06279754333684631,47308,25789,27517,1728,19791,14110,1772,32
65,130,4.0625,0.1,15,0.8363013698630137,0.20593268682258983,9747,10890.0,9.417149298402457,9.619262384520258,0.06426856768749545,47331,25727,27494,1767,19837,14048,1898,34
65,130,4.0625,0.1,16,0.8413527397260274,0.2073428643938753,9804,10938.0,9.438775510204081,9.623671674606083,0.05914254305606449,47284,25676,27290,1614,19994,13990,1854,28
65,130,4.0625,0.1,17,0.8359589041095891,0.2058250783168233,9724,10882.0,9.42877127535556,9.622312121874772,0.062103651869669804,47244,25734,27438,1704,19806,14069,1902,39
65,130,4.0625,0.1,18,0.8410102739726028,0.20661521963117943,9826,10946.0,9.426019913990158,9.619378042577926,0.06230473007338516,47557,25811,27526,1715,20031,14125,1835,25
65,130,4.0625,0.1,19,0.8404109589041096,0.206429565877737,9786,10938.0,9.444175326197358,9.632805048059286,0.060899552424976154,47406,25598,27258,1660,20148,13928,1855,29
65,130,4.0625,0.1,20,0.8420376712328768,0.20679630058777676,9816,10952.0,9.445044904941488,9.6393819016728,0.06261161121032108,47467,25721,27439,1718,20028,14049,1830,26
65,130,4.0625,0.1,21,0.8428082191780822,0.20663624702987993,9827,10983.0,9.452045216175271,9.649581666060385,0.0635503819570753,47557,25743,27490,1747,20067,14063,1820,33
65,130,4.0625,0.1,22,0.8367294520547945,0.20575524401813008,9760,10889.0,9.43246381298862,9.620499218835157,0.061221523816444426,47435,25838,27523,1685,19912,14146,1894,38
65,130,4.0625,0.1,23,0.8441780821917808,0.2081473804437488,9841,10966.0,9.438823121119809,9.628713050399798,0.061724374977387024,47279,25933,27639,1706,19640,14235,1821,36
65,130,4.0625,0.1,24,0.8361301369863013,0.20588173200751578,9752,10890.0,9.459720646347666,9.649867957746478,0.06253667840375587,47367,25559,27264,1705,20103,13858,1910,39
65,130,4.0625,0.1,25,0.8449486301369863,0.20929144242836784,9839,10980.0,9.418369716674407,9.610449495316244,0.06194176167308111,47011,25836,27542,1706,19469,14154,1813,30
65,130,4.0625,0.1,26,0.8439212328767123,0.2068929195896269,9821,10972.0,9.445660611706257,9.633890527695838,0.06172839506172839,47469,25764,27459,1695,20010,14062,1841,40
65,130,4.0625,0.1,27,0.8440924657534247,0.20534558362915015,9834,10970.0,9.475454616405214,9.662355742810039,0.061146730170360875,47890,25626,27295,1669,20595,13941,1817,34
65,130,4.0625,0.1,28,0.8382705479452055,0.2045183308557191,9768,10907.0,9.452754991487385,9.636972587280207,0.059157595835305256,47761,25844,27469,1625,20292,14147,1895,34
65,130,4.0625,0.1,29,0.8352739726027397,0.2055320945945946,9734,10842.0,9.457997207570587,9.64060961825938,0.059904473693805374,47360,25784,27427,1643,19933,14092,1926,32
65,130,4.0625,0.1,30,0.8425513698630137,0.20711270578303081,9813,10966.0,9.4585151137426,9.645568693487572,0.06021891130065527,47380,25672,27317,1645,20063,13974,1855,30
65,130,4.0625,0.2,1,0.8381849315068494,0.20393305439330545,9748,10918.0,9.460091885999066,9.844364082969433,0.12377183406113537,47800,25684,29312,3628,18488,14007,1890,39
65,130,4.0625,0.2,2,0.8438356164383561,0.20586756077116514,9824,10990.0,9.449450421408319,9.838325183374083,0.12567916327085032,47720,25747,29448,3701,18272,14072,1822,29
65,130,4.0625,0.2,3,0.8430650684931507,0.20672378586615583,9820,10979.0,9.462103453664636,9.861557814571787,0.12977254955291878,47503,25596,29413,3817,18090,13932,1811,33
65,130,4.0625,0.2,4,0.8395547945205479,0.20724456763218585,9795,10922.0,9.415710809871394,9.812548464313409,0.12703550116314352,47263,25893,29661,3768,17602,14205,1864,29
65,130,4.0625,0.2,5,0.8359589041095891,0.20719076322268443,9762,10878.0,9.477564974165729,9.866472461215364,0.12807397872772847,47116,25741,29522,3781,17594,14051,1898,30
65,130,4.0625,0.2,6,0.844777397260274,0.20630228316246305,9840,10969.0,9.412202784996703,9.80118966689327,0.12369136641740312,47697,25781,29420,3639,18277,14086,1813,42
65,130,4.0625,0.2,7,0.8374143835616439,0.20506355709633364,9760,10899.0,9.464430419199003,9.863579304495335,0.12916030534351144,47595,25668,29475,3807,18120,13989,1881,38
65,130,4.0625,0.2,8,0.8410102739726028,0.2067432304288273,9811,10932.0,9.454499336611255,9.85338371459695,0.12765522875816993,47455,25626,29376,3750,18079,13939,1847,29
65,130,4.0625,0.2,9,0.8434075342465753,0.2068747763487486,9828,10967.0,9.45097198955939,9.853880814445912,0.13036555205474812,47507,25669,29517,3848,17990,13988,1817,36
65,130,4.0625,0.2,10,0.8409246575342466,0.20697649910422594,9820,10934.0,9.4573957805249,9.857016889371227,0.13033303940853286,47445,25643,29486,3843,17959,13935,1844,44
65,130,4.0625,0.2,11,0.845291095890411,0.20747438978120653,9843,10988.0,9.457349491790461,9.852326572353844,0.1280040906766661,47442,25580,29335,3755,18107,13907,1799,31
65,130,4.0625,0.2,12,0.8402397260273973,0.20720911516794444,9784,10927.0,9.462704504923625,9.850946398943554,0.12660413774421833,47218,25794,29533,3739,17685,14117,1862,31
65,130,4.0625,0.2,13,0.8446061643835616,0.20598388952819333,9845,10980.0,9.461173173484879,9.856890579365619,0.1275215648984582,47795,25691,29446,3755,18349,14005,1798,43
65,130,4.0625,0.2,14,0.8422945205479452,0.20634120734908137,9827,10942.0,9.445536095685604,9.838406385281385,0.12909226190476192,47625,25751,29568,3817,18057,14057,1831,36
65,130,4.0625,0.2,15,0.8399828767123287,0.20728315107760908,9762,10934.0,9.470048234012758,9.86589128886779,0.1282764233155878,47095,25708,29491,3783,17604,14052,1862,32
65,130,4.0625,0.2,16,0.8466609589041096,0.20732602268676745,9888,10997.0,9.422750622665006,9.812938611432854,0.12461674729168086,47693,25696,29354,3658,18339,14003,1774,31
65,130,4.0625,0.2,17,0.8391267123287671,0.2061320157101229,9762,10922.0,9.437028146656859,9.841137236407734,0.12992656471063802,47358,25829,29686,3857,17672,14147,1885,35
65,130,4.0625,0.2,18,0.8409246575342466,0.20589409120507488,9802,10956.0,9.413927169143122,9.810628440982946,0.1279038539008997,47607,25978,29788,3810,17819,14297,1847,32
65,130,4.0625,0.2,19,0.8436643835616439,0.20607803219510148,9819,10970.0,9.461541458852867,9.859913061196767,0.12843849758880663,47647,25664,29446,3782,18201,13999,1815,31
65,130,4.0625,0.2,20,0.8386130136986302,0.205750300373095,9761,10924.0,9.436244219035405,9.824766434516732,0.12583658909461526,47441,25731,29435,3704,18006,14076,1868,26
65,130,4.0625,0.2,21,0.8488013698630137,0.2092078537576168,9888,11042.0,9.435841905793177,9.832254366444129,0.12812731809292602,47264,25858,29658,3800,17606,14178,1758,34
65,130,4.0625,0.2,22,0.8420376712328768,0.20701724792308016,9818,10947.0,9.423441838938599,9.813879807206174,0.1260912063096161,47426,25928,29669,3741,17757,14230,1841,39
65,130,4.0625,0.2,23,0.835445205479452,0.20709669189556934,9741,10886.0,9.478789757099136,9.884972108340614,0.1325693931043753,47036,25813,29758,3945,17278,14126,1913,33
65,130,4.0625,0.2,24,0.8378424657534247,0.20564482207453522,9778,10910.0,9.451101390407748,9.839002732240438,0.1255464480874317,47548,25604,29280,3676,18268,13901,1885,40
65,130,4.0625,0.2,25,0.8476883561643835,0.20813689173261493,9889,11026.0,9.449885707644027,9.842418302862356,0.12774154303673413,47512,25811,29591,3780,17921,14112,1774,36
65,130,4.0625,0.2,26,0.8384417808219178,0.20617406136157848,9791,10905.0,9.475112595123466,9.879086400593772,0.1310684524813603,47489,25756,29641,3885,17848,14061,1871,33
65,130,4.0625,0.2,27,0.8425513698630137,0.2074834241310866,9826,10986.0,9.447355045548735,9.844889888866161,0.1280766346219404,47358,25577,29334,3757,18024,13895,1824,32
65,130,4.0625,0.2,28,0.8400684931506849,0.2058003229391658,9814,10938.0,9.436194895591647,9.835355169160264,0.12858875859280228,47687,25860,29676,3816,18011,14157,1854,35
65,130,4.0625,0.2,29,0.8384417808219178,0.206139888173858,9770,10897.0,9.481777743093492,9.870229787234043,0.12755744680851064,47395,25628,29375,3747,18020,13941,1883,34
65,130,4.0625,0.2,30,0.8399828767123287,0.2090362862702333,9776,10952.0,9.463514461682388,9.858224924425121,0.12863014163921063,46767,25654,29441,3787,17326,13981,1868,29
65,130,4.0625,0.3,1,0.8387842465753425,0.2059739822338231,9785,10917.0,9.445826692065467,10.07790355093813,0.20226391688633896,47506,25723,32245,6522,15261,14033,1874,31
65,130,4.0625,0.3,2,0.8452054794520548,0.20627418174213114,9863,10992.0,9.439315312524204,10.060021038302086,0.2011014169915228,47815,25822,32322,6500,15493,14128,1799,32
65,130,4.0625,0.3,3,0.8464041095890411,0.20784975733277064,9850,11014.0,9.476403358731146,10.084870733907849,0.19970133466073484,47390,25724,32143,6419,15247,14042,1796,36
65,130,4.0625,0.3,4,0.8401541095890411,0.2067284354488086,9795,10916.0,9.422861339827593,10.054718550697846,0.20297624549403825,47381,25869,32457,6588,14924,14192,1847,35
65,130,4.0625,0.3,5,0.8359589041095891,0.20604639371276462,9753,10874.0,9.474324957078196,10.084555382215289,0.20037441497659905,47334,25628,32050,6422,15284,13920,1913,42
65,130,4.0625,0.3,6,0.8439212328767123,0.20826372882789537,9849,10971.0,9.415128792882397,10.046690197535451,0.20307758994364977,47291,25739,32298,6559,14993,14046,1808,36
65,130,4.0625,0.3,7,0.8408390410958904,0.20765779113575752,9811,10933.0,9.464899937460913,10.074079874706342,0.19862176977290524,47246,25584,31925,6341,15321,13884,1857,32
65,130,4.0625,0.3,8,0.8358732876712329,0.20449055890445486,9736,10860.0,9.491685993946303,10.10111442473709,0.20141265107518444,47611,25439,31855,6416,15756,13760,1912,31
65,130,4.0625,0.3,9,0.8388698630136986,0.20460577184293566,9791,10933.0,9.43322752961214,10.056778822365166,0.2010761999010391,47853,25834,32336,6502,15517,14149,1864,30
65,130,4.0625,0.3,10,0.8408390410958904,0.20978347004776082,9795,10927.0,9.44001865309136,10.061025274349488,0.20001865265644916,46691,25733,32167,6434,14524,14038,1867,33
65,130,4.0625,0.3,11,0.8424657534246576,0.20675843750658768,9808,10973.0,9.466789019485336,10.086173533083645,0.20071785268414483,47437,25609,32040,6431,15397,13926,1838,37
65,130,4.0625,0.3,12,0.8446061643835616,0.20796890184645286,9844,10996.0,9.443122415541858,10.065705728191688,0.20023711468863098,47334,25634,32052,6418,15282,13949,1813,28
65,130,4.0625,0.3,13,0.8405821917808219,0.20778393528250208,9786,10942.0,9.478332226173263,10.104865771812081,0.20485334327616206,47097,25591,32184,6593,14913,13903,1864,38
65,130,4.0625,0.3,14,0.8433219178082192,0.20717190232391547,9833,10970.0,9.4424816554723,10.064476131432114,0.20158090514569127,47463,25757,32260,6503,15203,14082,1809,33
65,130,4.0625,0.3,15,0.8455479452054795,0.20704160181718756,9844,10993.0,9.415217138651068,10.044114002478315,0.20034076827757125,47546,25813,32280,6467,15266,14143,1784,42
65,130,4.0625,0.3,16,0.838013698630137,0.20614870297490584,9743,10897.0,9.500234375,10.123260004971414,0.2045737012179965,47262,25600,32184,6584,15078,13929,1894,34
65,130,4.0625,0.3,17,0.8415239726027397,0.20666019908891514,9799,10932.0,9.43136418292541,10.068608094768015,0.20468287265547877,47416,25781,32416,6635,15000,14102,1849,31
65,130,4.0625,0.3,18,0.8493150684931506,0.2093608561397572,9899,11040.0,9.455472019841885,10.087250185048113,0.20416975080187516,47282,25804,32424,6620,14858,14108,1760,37
65,130,4.0625,0.3,19,0.8465753424657534,0.20758533501896334,9852,11019.0,9.46059381315094,10.080207266747339,0.20158863135685254,47460,25732,32229,6497,15231,14057,1791,32
65,130,4.0625,0.3,20,0.8422945205479452,0.205832336083643,9804,10969.0,9.435759174489876,10.059968992248063,0.20068217054263565,47631,25778,32250,6472,15381,14095,1847,32
65,130,4.0625,0.3,21,0.8446061643835616,0.20696402272249106,9837,10966.0,9.449322746380195,10.071308724832214,0.2017151379567487,47530,25692,32184,6492,15346,13983,1838,34
65,130,4.0625,0.3,22,0.8395547945205479,0.20688634778381348,9788,10944.0,9.461915887850468,10.07499300438392,0.20156701800205204,47311,25680,32163,6483,15148,13991,1866,35
65,130,4.0625,0.3,23,0.8399828767123287,0.20851353942518694,9787,10933.0,9.423912623982092,10.054534257120862,0.20212471131639723,46937,25911,32475,6564,14462,14230,1868,26
65,130,4.0625,0.3,24,0.8373287671232876,0.20561003324775892,9771,10880.0,9.459472122442605,10.068593412780332,0.19889900222076257,47522,25612,31971,6359,15551,13908,1903,30
65,130,4.0625,0.3,25,0.8399828767123287,0.20749571944955292,9816,10942.0,9.445100629419535,10.093938091143594,0.2096179830487655,47307,25738,32564,6826,14743,14038,1848,36
65,130,4.0625,0.3,26,0.8486301369863014,0.2082938038918053,9880,11036.0,9.438644225910522,10.060417054552225,0.20166945944268602,47433,25727,32226,6499,15207,14042,1772,33
65,130,4.0625,0.3,27,0.8378424657534247,0.2041725024562577,9767,10868.0,9.491272015655577,10.113329802809881,0.20407463941933274,47837,25550,32101,6551,15736,13863,1884,36
65,130,4.0625,0.3,28,0.8389554794520548,0.2061335976883002,9773,10899.0,9.441063458179702,10.063015567822365,0.20098616882714135,47411,25765,32246,6481,15165,14079,1884,29
65,130,4.0625,0.3,29,0.834931506849315,0.2056936647955092,9747,10877.0,9.475719844357977,10.093733462005417,0.1999501914516079,47386,25700,32123,6423,15263,14005,1909,39
65,130,4.0625,0.3,30,0.8371575342465754,0.20467419124743003,9756,10903.0,9.488061164477553,10.110236466435511,0.20329241245743918,47666,25505,32013,6508,15653,13817,1895,37
65,130,4.0625,0.4,1,0.8409246575342466,0.207045018045208,9810,10929.0,9.463927190344128,10.344968053346726,0.28570631399793534,47381,25601,35841,10240,11540,13926,1837,28
65,130,4.0625,0.4,2,0.8392979452054794,0.20454688055549747,9780,10926.0,9.4583835946924,10.336605851596396,0.2852653242852375,47813,25699,35956,10257,11857,14024,1863,32
65,130,4.0625,0.4,3,0.8322773972602739,0.20643254963649504,9711,10838.0,9.455417739293237,10.318286776300969,0.2780468574003154,47042,25638,35512,9874,11530,13945,1944,38
65,130,4.0625,0.4,4,0.8416952054794521,0.20675923389730516,9813,10951.0,9.440772415928176,10.30580562445999,0.2797736837704507,47461,25841,35879,10038,11582,14164,1837,27
65,130,4.0625,0.4,5,0.8429794520547945,0.2075881558967437,9843,10966.0,9.444007476053267,10.296687510562785,0.2766041349783111,47416,25682,35502,9820,11914,13988,1826,25
65,130,4.0625,0.4,6,0.8392123287671233,0.20729871286498866,9776,10918.0,9.431900549471962,10.309455186501385,0.28194868063911355,47159,25661,35737,10076,11422,13972,1877,36
65,130,4.0625,0.4,7,0.8397260273972603,0.20490466633216256,9801,10948.0,9.478835875629072,10.329469360193574,0.27879691632434866,47832,25633,35542,9909,12290,13952,1847,33
65,130,4.0625,0.4,8,0.8403253424657534,0.20702243041927793,9811,10935.0,9.481135760037494,10.332564095347987,0.2794303886528016,47391,25604,35533,9929,11858,13899,1860,34
65,130,4.0625,0.4,9,0.8401541095890411,0.20754876834770083,9799,10944.0,9.429496124031008,10.305242036619012,0.2809965721929605,47213,25800,35883,10083,11330,14132,1844,25
65,130,4.0625,0.4,10,0.8440924657534247,0.20690526315789473,9828,10965.0,9.45303048042774,10.33170418365637,0.28439367703736806,47500,25623,35806,10183,11694,13927,1828,40
65,130,4.0625,0.4,11,0.8378424657534247,0.20416361544094572,9758,10924.0,9.469547518396743,10.337071406543497,0.2837477922005103,47795,25548,35669,10121,12126,13893,1870,27
65,130,4.0625,0.4,12,0.8434075342465753,0.20793439435250355,9838,10963.0,9.419131995940988,10.301189310200083,0.2829998600811529,47313,25622,35735,10113,11578,13913,1831,40
65,130,4.0625,0.4,13,0.8414383561643836,0.2064029973268223,9806,10932.0,9.421130144950004,10.302013050118006,0.2835762876579203,47509,25802,36015,10213,11494,14097,1860,39
65,130,4.0625,0.4,14,0.8433219178082192,0.2054854704073307,9822,10962.0,9.477448729423669,10.34376224324173,0.2808809537135501,47799,25697,35734,10037,12065,14015,1820,40
65,130,4.0625,0.4,15,0.8395547945205479,0.20531416198944735,9767,10916.0,9.443385997521686,10.306289220471342,0.27976572305117836,47571,25824,35855,10031,11716,14154,1876,27
65,130,4.0625,0.4,16,0.8416095890410958,0.20502371847115122,9811,10963.0,9.454964816262706,10.330006168339596,0.28279033252957997,47853,25580,35666,10086,12187,13885,1849,35
65,130,4.0625,0.4,17,0.8363013698630137,0.20560885920791241,9729,10888.0,9.462658744028895,10.323917347536321,0.2819776358718385,47318,25749,35861,10112,11457,14091,1899,30
65,130,4.0625,0.4,18,0.8424657534246576,0.2067882365342047,9809,10973.0,9.432971783687806,10.302132273220094,0.27978093464179477,47435,25907,35971,10064,11464,14237,1828,33
65,130,4.0625,0.4,19,0.8417808219178082,0.20625263157894738,9797,10962.0,9.430851683560526,10.295679668699984,0.27950640774525715,47500,25749,35738,9989,11762,14069,1849,34
65,130,4.0625,0.4,20,0.8386986301369863,0.20679652763074316,9767,10906.0,9.466481864678093,10.32697272421147,0.2812605230665619,47230,25613,35636,10023,11594,13932,1877,37
65,130,4.0625,0.4,21,0.8388698630136986,0.20557043159248561,9750,10908.0,9.465220614052198,10.335548729405193,0.2841943591175649,47429,25633,35810,10177,11619,13973,1879,31
65,130,4.0625,0.4,22,0.8479452054794521,0.207596429172983,9860,11022.0,9.407248228597979,10.290269760213144,0.2832204706927176,47496,25827,36032,10205,11464,14154,1782,31
65,130,4.0625,0.4,23,0.8387842465753425,0.20626819082971273,9780,10931.0,9.43422117719616,10.30952776393733,0.281874550185462,47414,25943,36126,10183,11288,14265,1861,37
65,130,4.0625,0.4,24,0.8380993150684931,0.20524045038408922,9752,10921.0,9.495960975609757,10.354351166364017,0.28411789356055317,47515,25625,35795,10170,11720,13955,1891,27
65,130,4.0625,0.4,25,0.8398116438356165,0.20641206580582647,9799,10938.0,9.431263815100632,10.3115223250257,0.28351532327526324,47473,25787,35991,10204,11482,14115,1837,36
65,130,4.0625,0.4,26,0.8453767123287671,0.20822399051891982,9839,10984.0,9.413131900058106,10.291633022414032,0.28121954615063344,47252,25815,35915,10100,11337,14122,1816,38
65,130,4.0625,0.4,27,0.8368150684931507,0.20681017280176622,9742,10883.0,9.471371660678019,10.333445689727817,0.2808067189123901,47106,25604,35601,9997,11505,13922,1908,32
65,130,4.0625,0.4,28,0.8410102739726028,0.20498661311914324,9800,10942.0,9.436881570810142,10.302343728227852,0.27899005099908036,47808,25872,35883,10011,11925,14176,1859,37
65,130,4.0625,0.4,29,0.8408390410958904,0.20647457769914487,9803,10924.0,9.447059279649517,10.306801049751522,0.2798872075492769,47478,25793,35818,10025,11660,14091,1859,40
65,130,4.0625,0.4,30,0.8445205479452055,0.2074811284949184,9840,11005.0,9.471971561389116,10.346250348480625,0.28633955952049067,47426,25599,35870,10271,11556,13926,1802,31
65,130,4.0625,0.5,1,0.8476883561643835,0.20726235900876347,9886,11029.0,9.439324835301914,10.574040309466318,0.36793475582713253,47698,25653,40586,14933,7112,13968,1773,26
65,130,4.0625,0.5,2,0.8391267123287671,0.2042622471769396,9786,10905.0,9.445072068562524,10.584711557393188,0.3682319354203583,47909,25670,40632,14962,7277,13978,1872,34
65,130,4.0625,0.5,3,0.8375856164383562,0.20687241489023225,9753,10918.0,9.45313907492265,10.582536033029246,0.3687606615738337,47145,25533,40449,14916,6696,13861,1884,35
65,130,4.0625,0.5,4,0.8439212328767123,0.20686899278608534,9836,10980.0,9.4425238353616,10.581992234242595,0.3698991428362109,47547,25802,40949,15147,6598,14132,1801,33
65,130,4.0625,0.5,5,0.842722602739726,0.20651258735370884,9811,10967.0,9.420595678411525,10.59103940910637,0.37594149375577046,47508,25685,41158,15473,6350,14008,1832,34
65,130,4.0625,0.5,6,0.8356164383561644,0.205453432665724,9735,10869.0,9.473563038982324,10.612688792218583,0.3736986167456865,47383,25627,40918,15291,6465,13949,1908,35
65,130,4.0625,0.5,7,0.8377568493150684,0.2055226990507861,9765,10906.0,9.449085341917248,10.601374485799443,0.37251521048353325,47513,25474,40597,15123,6916,13772,1899,38
65,130,4.0625,0.5,8,0.8365582191780822,0.20502840311382284,9745,10866.0,9.45830079650164,10.615710425744261,0.37654876950415034,47530,25612,41081,15469,6449,13936,1899,32
65,130,4.0625,0.5,9,0.8459760273972603,0.2100495460054862,9878,11011.0,9.417727413846631,10.570572764465226,0.3724917202415741,47027,25768,41064,15296,5963,14080,1779,31
65,130,4.0625,0.5,10,0.8434075342465753,0.20666512381393196,9823,10955.0,9.451588974779417,10.582779173439732,0.3691443771242796,47531,25614,40602,14988,6929,13935,1820,36
65,130,4.0625,0.5,11,0.8433219178082192,0.20653569999789442,9809,10957.0,9.453615492737779,10.596418597814903,0.3725932095438734,47493,25612,40822,15210,6671,13926,1841,36
65,130,4.0625,0.5,12,0.8402397260273973,0.20536014103425118,9785,10935.0,9.446723069125502,10.586636522251984,0.36969503354385275,47648,25649,40693,15044,6955,13963,1867,34
65,130,4.0625,0.5,13,0.8382705479452055,0.20530802502834586,9778,10898.0,9.450495049504951,10.592631682293456,0.3703303716066958,47626,25654,40742,15088,6884,13966,1882,28
65,130,4.0625,0.5,14,0.8439212328767123,0.20768385924893337,9833,10969.0,9.410780958307406,10.556497383356675,0.368271049851355,47346,25712,40701,14989,6645,14020,1826,33
65,130,4.0625,0.5,15,0.8374143835616439,0.2056567189344124,9758,10890.0,9.459157016415176,10.59734708916728,0.37000736919675753,47448,25647,40710,15063,6738,13963,1886,40
65,130,4.0625,0.5,16,0.8398972602739726,0.2050519436997319,9790,10952.0,9.446790971540727,10.587082548805867,0.36886829848379743,47744,25475,40364,14889,7380,13789,1867,29
65,130,4.0625,0.5,17,0.8379280821917808,0.20602696942199336,9763,10935.0,9.41729758961681,10.563421685576152,0.37105512499696314,47387,25888,41161,15273,6226,14213,1877,35
65,130,4.0625,0.5,18,0.8408390410958904,0.20861187156469516,9830,10949.0,9.432686723196655,10.58079557045024,0.3727961532857351,47121,25827,41178,15351,5943,14126,1836,35
65,130,4.0625,0.5,19,0.841181506849315,0.20639001875698118,9793,10957.0,9.458945718204978,10.623862832613838,0.37769810492427014,47449,25515,41001,15486,6448,13831,1856,35
65,130,4.0625,0.5,20,0.8363869863013699,0.20556772237196766,9762,10882.0,9.465771654467884,10.609338407494144,0.3767320452771272,47488,25549,40992,15443,6496,13860,1889,38
65,130,4.0625,0.5,21,0.8460616438356164,0.2089226729905988,9867,11010.0,9.430967741935484,10.57356129286559,0.36994974379188017,47228,25575,40592,15017,6636,13885,1795,28
65,130,4.0625,0.5,22,0.8420376712328768,0.20751159785625015,9796,10957.0,9.452051062504864,10.588975375728204,0.3710774954716796,47207,25694,40854,15160,6353,14032,1833,33
65,130,4.0625,0.5,23,0.8485445205479452,0.20793120124476966,9889,11013.0,9.405650154798762,10.566140129857544,0.37397034596375617,47559,25840,41276,15436,6283,14155,1767,29
65,130,4.0625,0.5,24,0.8383561643835616,0.20664517624254683,9808,10926.0,9.453106110829467,10.577511561546787,0.36920692708845815,47463,25643,40652,15009,6811,13933,1871,31
65,130,4.0625,0.5,25,0.8382705479452055,0.20461535242797665,9780,10918.0,9.44623572371999,10.595954420125418,0.3718859039113779,47797,25742,40983,15241,6814,14032,1890,40
65,130,4.0625,0.5,26,0.8368150684931507,0.20519453207150368,9757,10906.0,9.457921662045534,10.586704064560575,0.36996850703670897,47550,25607,40644,15037,6906,13922,1894,34
65,130,4.0625,0.5,27,0.8372431506849315,0.20436765259590847,9770,10887.0,9.449851120514026,10.612828931249082,0.374626353702161,47806,25524,40814,15290,6992,13833,1883,38
65,130,4.0625,0.5,28,0.8392123287671233,0.20568614659399398,9774,10895.0,9.454673280474944,10.581164899794894,0.3673116366422023,47519,25603,40467,14864,7052,13929,1872,28
65,130,4.0625,0.5,29,0.832791095890411,0.20486542225215176,9735,10869.0,9.462100598616185,10.586067791607222,0.3671963398435578,47519,25726,40654,14928,6865,14032,1922,37
65,130,4.0625,0.5,30,0.8409246575342466,0.2040386340405115,9781,10942.0,9.470798195724653,10.616399322017244,0.3737257117590705,47937,25495,40709,15214,7228,13822,1864,28
