background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,gap_magnitude_focal,n_paired_seeds,mean_class2_low_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,pre_minus_post_absolute_served_gap,pre_minus_post_absolute_served_gap_ci_low,pre_minus_post_absolute_served_gap_ci_high,failure_component,classification
H7B0275,X023,asymmetric_stress,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,4,6,0.3,0.3,0.5,0.5,9,9,0.5,0.5,0.7,0.7,0.1,100,0.3244945367488715,0.6755054632511285,True,-0.019278714180508166,-0.020830139019852104,-0.01772728934116423,pre_minus_post_gap_effect,reversed
H7B0275,X023,asymmetric_stress,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,4,6,0.3,0.3,0.5,0.5,9,9,0.5,0.5,0.7,0.7,0.2,100,0.32800699829147545,0.6719930017085244,True,-0.023928601629873304,-0.025654165864515657,-0.02220303739523095,pre_minus_post_gap_effect,reversed
H7B0277,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,4,6,0.0,0.0,0.7,0.7,12,12,0.5,0.3,0.5,0.5,0.05,100,0.8180640015189243,0.18193599848107556,True,0.0025598805658019353,-0.00042835045290959056,0.005548111584513462,pre_minus_post_gap_effect,inconclusive
H7B0277,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,4,6,0.0,0.0,0.7,0.7,12,12,0.5,0.3,0.5,0.5,0.1,100,0.8442893374926952,0.1557106625073047,True,-0.007863275870489777,-0.01139126502285924,-0.004335286718120314,pre_minus_post_gap_effect,reversed
H7B0277,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,4,6,0.0,0.0,0.7,0.7,12,12,0.5,0.3,0.5,0.5,0.2,100,0.8552905909216196,0.14470940907838054,True,-0.3156413311902474,-0.32371498994808584,-0.30756767243240896,pre_minus_post_gap_effect,reversed
H7B0277,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,4,6,0.0,0.0,0.7,0.7,12,12,0.5,0.3,0.5,0.5,0.3,100,0.8211387622985492,0.17886123770145068,True,-0.43725447928876976,-0.4402574418952749,-0.43425151668226464,pre_minus_post_gap_effect,reversed
H7B0277,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,4,6,0.0,0.0,0.7,0.7,12,12,0.5,0.3,0.5,0.5,0.5,100,0.644297887264199,0.35570211273580093,True,-0.30089467810384013,-0.3043607753072425,-0.2974285809004378,pre_minus_post_gap_effect,reversed
H7B0278,X026,asymmetric_stress,3.1,0.7,32,99.2,69.44,29.760000000000005,28,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.05,100,0.08431572148175218,0.9156842785182477,True,-0.03590771901783267,-0.037306553307505944,-0.0345088847281594,pre_minus_post_gap_effect,reversed
H7B0278,X026,asymmetric_stress,3.1,0.7,32,99.2,69.44,29.760000000000005,28,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.1,100,0.06752634107292757,0.9324736589270723,True,-0.0650779946465435,-0.06705643974423295,-0.06309954954885405,pre_minus_post_gap_effect,reversed
H7B0278,X026,asymmetric_stress,3.1,0.7,32,99.2,69.44,29.760000000000005,28,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.2,100,0.08037809300282926,0.9196219069971707,True,-0.04625923170869283,-0.0485333294434578,-0.043985133973927865,pre_minus_post_gap_effect,reversed
H7B0281,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.3,0.0,0.3,0.3,0.05,100,0.25845721092080076,0.7415427890791991,True,-0.012980466271642238,-0.014338233072763185,-0.01162269947052129,pre_minus_post_gap_effect,reversed
H7B0281,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.3,0.0,0.3,0.3,0.1,100,0.26046813059596574,0.7395318694040343,True,-0.027228494359258514,-0.028537608813015484,-0.025919379905501545,pre_minus_post_gap_effect,reversed
H7B0281,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.3,0.0,0.3,0.3,0.2,100,0.2629763247268984,0.7370236752731016,True,-0.0548840086397867,-0.0562098426337682,-0.0535581746458052,pre_minus_post_gap_effect,reversed
H7B0281,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.3,0.0,0.3,0.3,0.3,100,0.265832222397729,0.7341677776022709,True,-0.06537474361991708,-0.06651600164638337,-0.06423348559345078,pre_minus_post_gap_effect,reversed
H7B0281,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.3,0.0,0.3,0.3,0.5,100,0.2712884858907957,0.7287115141092042,True,-0.05815217237980622,-0.05928024048805001,-0.05702410427156244,pre_minus_post_gap_effect,reversed
H7B0310,X064,asymmetric_stress,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.5,4,4,0.3,0.3,0.5,0.5,4,4,0.7,0.3,0.7,0.7,0.05,100,0.5424957828354067,0.4575042171645932,True,-0.00795622947889361,-0.009392083901404193,-0.006520375056383026,pre_minus_post_gap_effect,reversed
H7B0310,X064,asymmetric_stress,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.5,4,4,0.3,0.3,0.5,0.5,4,4,0.7,0.3,0.7,0.7,0.1,100,0.5500952475685551,0.44990475243144495,True,-0.017816983965031327,-0.019032191447634805,-0.01660177648242785,pre_minus_post_gap_effect,reversed
H7B0310,X064,asymmetric_stress,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.5,4,4,0.3,0.3,0.5,0.5,4,4,0.7,0.3,0.7,0.7,0.2,100,0.5672422532384794,0.4327577467615205,True,-0.03321355178393243,-0.0343466682407937,-0.03208043532707115,pre_minus_post_gap_effect,reversed
H7B0317,X071,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,21,21,0.0,0.0,6,6,0.1,0.1,0.3,0.3,6,6,0.7,0.5,0.7,0.5,0.05,100,0.5406416291129483,0.4593583708870517,True,-0.019725777688063696,-0.022818549361500098,-0.016633006014627295,pre_minus_post_gap_effect,reversed
H7B0317,X071,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,21,21,0.0,0.0,6,6,0.1,0.1,0.3,0.3,6,6,0.7,0.5,0.7,0.5,0.1,100,0.5606746730825642,0.4393253269174357,True,-0.05545449255533537,-0.0594359136275188,-0.05147307148315194,pre_minus_post_gap_effect,reversed
H7B0317,X071,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,21,21,0.0,0.0,6,6,0.1,0.1,0.3,0.3,6,6,0.7,0.5,0.7,0.5,0.2,100,0.5364206315635324,0.46357936843646763,True,-0.14763706362880394,-0.15089734767415566,-0.1443767795834522,pre_minus_post_gap_effect,reversed
H7B0329,X085,asymmetric_stress,2.0,0.3,16,32.0,9.6,22.4,14,21,0.1,0.1,4,9,0.0,0.0,0.1,0.1,6,6,0.0,0.0,0.3,0.3,0.05,100,0.624328368541771,0.375671631458229,True,-0.0122903541480439,-0.014605675321343797,-0.009975032974744003,pre_minus_post_gap_effect,reversed
H7B0329,X085,asymmetric_stress,2.0,0.3,16,32.0,9.6,22.4,14,21,0.1,0.1,4,9,0.0,0.0,0.1,0.1,6,6,0.0,0.0,0.3,0.3,0.1,100,0.6721190987252169,0.327880901274783,True,-0.007414530815566613,-0.01019695921400777,-0.0046321024171254565,pre_minus_post_gap_effect,reversed
H7B0332,X089,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.5,0.5,0.05,100,0.1018056197316179,0.8981943802683819,True,-0.013899424262646771,-0.01455164145276925,-0.013247207072524293,pre_minus_post_gap_effect,reversed
H7B0332,X089,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.5,0.5,0.1,100,0.10391574045701994,0.89608425954298,True,-0.024482281239887355,-0.02514788434688592,-0.023816678132888788,pre_minus_post_gap_effect,reversed
H7B0332,X089,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.5,0.5,0.2,100,0.108282297351817,0.891717702648183,True,-0.03804331449798871,-0.038810975080264494,-0.03727565391571292,pre_minus_post_gap_effect,reversed
H7B0332,X089,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.5,0.5,0.3,100,0.11391246201730411,0.8860875379826959,True,-0.03675505533944592,-0.03748123232134911,-0.036028878357542725,pre_minus_post_gap_effect,reversed
H7B0332,X089,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.5,0.5,0.5,100,0.13019376944025185,0.869806230559748,True,-0.02918292534950137,-0.0299526011464326,-0.02841324955257014,pre_minus_post_gap_effect,reversed
H7B0344,X101,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.0,0.0,12,12,0.1,0.1,0.7,0.7,12,12,0.7,0.7,0.7,0.7,0.05,100,0.03400826287835655,0.9659917371216434,True,-0.00860534110116431,-0.010549813932210798,-0.0066608682701178226,pre_minus_post_gap_effect,reversed
H7B0344,X101,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.0,0.0,12,12,0.1,0.1,0.7,0.7,12,12,0.7,0.7,0.7,0.7,0.1,100,0.030361893842457535,0.9696381061575424,True,-0.02311100442998291,-0.024945237252787703,-0.02127677160717812,pre_minus_post_gap_effect,reversed
H7B0344,X101,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.0,0.0,12,12,0.1,0.1,0.7,0.7,12,12,0.7,0.7,0.7,0.7,0.2,100,0.023682651400761662,0.9763173485992382,True,-0.05127295371540252,-0.053220034066631644,-0.04932587336417339,pre_minus_post_gap_effect,reversed
H7B0344,X101,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.0,0.0,12,12,0.1,0.1,0.7,0.7,12,12,0.7,0.7,0.7,0.7,0.3,100,0.020677571081776765,0.9793224289182231,True,-0.0809776469907208,-0.083233417394595,-0.0787218765868466,pre_minus_post_gap_effect,reversed
H7B0344,X101,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.0,0.0,12,12,0.1,0.1,0.7,0.7,12,12,0.7,0.7,0.7,0.7,0.5,100,0.02071339171531457,0.9792866082846854,True,-0.12900805525842451,-0.13133929185089618,-0.12667681866595285,pre_minus_post_gap_effect,reversed
H7B0353,X111,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,14,14,0.3,0.3,4,6,0.0,0.0,0.7,0.7,6,12,0.7,0.7,0.7,0.7,0.05,100,0.716516101873963,0.28348389812603697,True,-0.003363957621236356,-0.004059987741302963,-0.0026679275011697494,pre_minus_post_gap_effect,reversed
H7B0353,X111,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,14,14,0.3,0.3,4,6,0.0,0.0,0.7,0.7,6,12,0.7,0.7,0.7,0.7,0.1,100,0.7300782382844687,0.2699217617155313,True,-0.006872434801739946,-0.007503455583084189,-0.006241414020395704,pre_minus_post_gap_effect,reversed
H7B0353,X111,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,14,14,0.3,0.3,4,6,0.0,0.0,0.7,0.7,6,12,0.7,0.7,0.7,0.7,0.2,100,0.7599833046152219,0.24001669538477802,True,-0.013498225604625456,-0.01408231042238605,-0.012914140786864862,pre_minus_post_gap_effect,reversed
H7B0353,X111,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,14,14,0.3,0.3,4,6,0.0,0.0,0.7,0.7,6,12,0.7,0.7,0.7,0.7,0.3,100,0.7859906863998956,0.21400931360010436,True,-0.010732462515365462,-0.011364870757190063,-0.01010005427354086,pre_minus_post_gap_effect,reversed
H7B0353,X111,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,14,14,0.3,0.3,4,6,0.0,0.0,0.7,0.7,6,12,0.7,0.7,0.7,0.7,0.5,100,0.7771624084076804,0.22283759159231964,True,0.01344491070855363,0.012844081949965015,0.014045739467142245,,supported
H7B0362,X120,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.0,0.0,4,4,0.5,0.5,0.7,0.7,4,4,0.3,0.5,0.5,0.5,0.05,100,0.06905851386568213,0.9309414861343178,True,-0.007356974654669628,-0.008578481281382486,-0.00613546802795677,pre_minus_post_gap_effect,reversed
H7B0362,X120,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.0,0.0,4,4,0.5,0.5,0.7,0.7,4,4,0.3,0.5,0.5,0.5,0.1,100,0.07731054019048271,0.9226894598095172,True,-0.04725318547824929,-0.04851226381237974,-0.04599410714411884,pre_minus_post_gap_effect,reversed
H7B0362,X120,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.0,0.0,4,4,0.5,0.5,0.7,0.7,4,4,0.3,0.5,0.5,0.5,0.2,100,0.11340332522574985,0.8865966747742502,True,-0.12619781189537935,-0.1278864284062998,-0.12450919538445891,pre_minus_post_gap_effect,reversed
H7B0364,X122,asymmetric_stress,2.0,0.7,64,128.0,89.6,38.400000000000006,28,28,0.1,0.0,9,9,0.0,0.0,0.5,0.5,9,12,0.7,0.7,0.7,0.7,0.05,100,0.5305626326935369,0.46943736730646307,True,-0.013525131219384279,-0.014706019181283734,-0.012344243257484825,pre_minus_post_gap_effect,reversed
H7B0364,X122,asymmetric_stress,2.0,0.7,64,128.0,89.6,38.400000000000006,28,28,0.1,0.0,9,9,0.0,0.0,0.5,0.5,9,12,0.7,0.7,0.7,0.7,0.1,100,0.5321408959192419,0.46785910408075815,True,-0.027931686086339183,-0.028987828114023846,-0.02687554405865452,pre_minus_post_gap_effect,reversed
H7B0364,X122,asymmetric_stress,2.0,0.7,64,128.0,89.6,38.400000000000006,28,28,0.1,0.0,9,9,0.0,0.0,0.5,0.5,9,12,0.7,0.7,0.7,0.7,0.2,100,0.5317540839589285,0.4682459160410714,True,-0.06110690007684884,-0.062206164264775876,-0.0600076358889218,pre_minus_post_gap_effect,reversed
H7B0364,X122,asymmetric_stress,2.0,0.7,64,128.0,89.6,38.400000000000006,28,28,0.1,0.0,9,9,0.0,0.0,0.5,0.5,9,12,0.7,0.7,0.7,0.7,0.3,100,0.5314178858076839,0.4685821141923161,True,-0.10118857811072181,-0.10231861295892915,-0.10005854326251447,pre_minus_post_gap_effect,reversed
H7B0364,X122,asymmetric_stress,2.0,0.7,64,128.0,89.6,38.400000000000006,28,28,0.1,0.0,9,9,0.0,0.0,0.5,0.5,9,12,0.7,0.7,0.7,0.7,0.5,100,0.5455699321944387,0.45443006780556117,True,-0.21010596572473328,-0.2110285899355256,-0.20918334151394097,pre_minus_post_gap_effect,reversed
H7B0366,X124,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,14,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,9,9,0.0,0.0,0.7,0.7,0.05,100,0.3871973815614595,0.6128026184385404,True,-0.011032565751407567,-0.012297873646886816,-0.00976725785592832,pre_minus_post_gap_effect,reversed
H7B0366,X124,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,14,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,9,9,0.0,0.0,0.7,0.7,0.1,100,0.38999364156992583,0.6100063584300741,True,-0.02030021334508563,-0.02159522521175917,-0.019005201478412094,pre_minus_post_gap_effect,reversed
