background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1_background,cancel_class2_background,target_loss_share,arm,focal_probability,realized_focal_loss_share,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,class_1_arrivals,class_2_arrivals,class_1_offered,class_2_offered,class_1_booked,class_2_booked,class_1_balked,class_2_balked,class_1_canceled,class_2_canceled,class_1_no_show,class_2_no_show,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_balk_rate_per_arrival,class_2_balk_rate_per_arrival,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8022260273972602,0.8022260273972602,1.0,0.04733475479744136,0.04733475479744136,1.0,1.0,0.0,0.0,0.0,0.07893835616438356,0.7241438356164384,0.07893835616438356,0.7241438356164384,0.04338394793926247,0.04776542917947505,0.0,0.0,0.0043814812402125786,2028,461,4229,461,4229,461,4229,0,0,0,0,0,0,461,4229,0.0,0.0,0.0,0.04338394793926247,0.04776542917947505,0.0,0.0,0.0,0.0,0.0,0.0,4690,4690
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8152397260273972,0.8152397260273972,1.0,0.049338652110014695,0.049338652110014695,1.0,1.0,0.0,0.0,0.0,0.08544520547945206,0.7301369863013699,0.08544520547945206,0.7301369863013699,0.03006012024048096,0.051594746716697934,0.0,0.0,0.021534626476216973,2029,499,4264,499,4264,499,4264,0,0,0,0,0,0,499,4264,0.0,0.0,0.0,0.03006012024048096,0.051594746716697934,0.0,0.0,0.0,0.0,0.0,0.0,4763,4763
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7922945205479452,0.7922945205479452,1.0,0.04878048780487805,0.04878048780487805,1.0,1.0,0.0,0.0,0.0,0.07345890410958904,0.7198630136986301,0.07345890410958904,0.7198630136986301,0.06060606060606061,0.047573739295908656,0.0,0.0,-0.013032321310151952,2030,429,4204,429,4204,429,4204,0,0,0,0,0,0,429,4204,0.0,0.0,0.0,0.06060606060606061,0.047573739295908656,0.0,0.0,0.0,0.0,0.0,0.0,4633,4633
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8066780821917808,0.8066780821917808,1.0,0.07963474198343598,0.07963474198343598,1.0,1.0,0.0,0.0,0.0,0.0809931506849315,0.7253424657534246,0.0809931506849315,0.7253424657534246,0.09725158562367865,0.07766761095372994,0.0,0.0,-0.01958397466994871,2031,473,4236,473,4236,473,4236,0,0,0,0,0,0,473,4236,0.0,0.0,0.0,0.09725158562367865,0.07766761095372994,0.0,0.0,0.0,0.0,0.0,0.0,4709,4709
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7907534246575343,0.7907534246575343,1.0,0.05823771379086382,0.05823771379086382,1.0,1.0,0.0,0.0,0.0,0.08167808219178083,0.7092465753424657,0.08167808219178083,0.7092465753424657,0.04821802935010482,0.05939159826170932,0.0,0.0,0.011173568911604495,2032,477,4142,477,4142,477,4142,0,0,0,0,0,0,477,4142,0.0,0.0,0.0,0.04821802935010482,0.05939159826170932,0.0,0.0,0.0,0.0,0.0,0.0,4619,4619
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8023972602739726,0.8023972602739726,1.0,0.040759709773794284,0.040759709773794284,1.0,1.0,0.0,0.0,0.0,0.08321917808219179,0.7191780821917808,0.08321917808219179,0.7191780821917808,0.047325102880658436,0.04,0.0,0.0,-0.007325102880658435,2033,486,4200,486,4200,486,4200,0,0,0,0,0,0,486,4200,0.0,0.0,0.0,0.047325102880658436,0.04,0.0,0.0,0.0,0.0,0.0,0.0,4686,4686
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8301369863013699,0.8301369863013699,1.0,0.07962046204620463,0.07962046204620463,1.0,1.0,0.0,0.0,0.0,0.08253424657534246,0.7476027397260274,0.08253424657534246,0.7476027397260274,0.08298755186721991,0.07924874026568941,0.0,0.0,-0.0037388116015305006,2034,482,4366,482,4366,482,4366,0,0,0,0,0,0,482,4366,0.0,0.0,0.0,0.08298755186721991,0.07924874026568941,0.0,0.0,0.0,0.0,0.0,0.0,4848,4848
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7840753424657534,0.7840753424657534,1.0,0.03952828128412317,0.03952828128412317,1.0,1.0,0.0,0.0,0.0,0.07174657534246576,0.7123287671232876,0.07174657534246576,0.7123287671232876,0.031026252983293555,0.04038461538461539,0.0,0.0,0.009358362401321832,2035,419,4160,419,4160,419,4160,0,0,0,0,0,0,419,4160,0.0,0.0,0.0,0.031026252983293555,0.04038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,4579,4579
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8008561643835617,0.8008561643835617,1.0,0.05559119093435963,0.05559119093435963,1.0,1.0,0.0,0.0,0.0,0.07688356164383561,0.7239726027397261,0.07688356164383561,0.7239726027397261,0.035634743875278395,0.05771050141911069,0.0,0.0,0.022075757543832293,2036,449,4228,449,4228,449,4228,0,0,0,0,0,0,449,4228,0.0,0.0,0.0,0.035634743875278395,0.05771050141911069,0.0,0.0,0.0,0.0,0.0,0.0,4677,4677
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7976027397260274,0.7976027397260274,1.0,0.048089308716187204,0.048089308716187204,1.0,1.0,0.0,0.0,0.0,0.07174657534246576,0.7258561643835616,0.07174657534246576,0.7258561643835616,0.05250596658711217,0.04765274828969097,0.0,0.0,-0.004853218297421205,2037,419,4239,419,4239,419,4239,0,0,0,0,0,0,419,4239,0.0,0.0,0.0,0.05250596658711217,0.04765274828969097,0.0,0.0,0.0,0.0,0.0,0.0,4658,4658
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7912671232876712,0.7912671232876712,1.0,0.04804154944817139,0.04804154944817139,1.0,1.0,0.0,0.0,0.0,0.08202054794520548,0.7092465753424657,0.08202054794520548,0.7092465753424657,0.025052192066805846,0.050700144857556736,0.0,0.0,0.02564795279075089,2038,479,4142,479,4142,479,4142,0,0,0,0,0,0,479,4142,0.0,0.0,0.0,0.025052192066805846,0.050700144857556736,0.0,0.0,0.0,0.0,0.0,0.0,4621,4621
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8102739726027397,0.8102739726027397,1.0,0.052409129332206254,0.052409129332206254,1.0,1.0,0.0,0.0,0.0,0.08116438356164384,0.7291095890410959,0.08116438356164384,0.7291095890410959,0.05485232067510549,0.052137153593236264,0.0,0.0,-0.002715167081869224,2039,474,4258,474,4258,474,4258,0,0,0,0,0,0,474,4258,0.0,0.0,0.0,0.05485232067510549,0.052137153593236264,0.0,0.0,0.0,0.0,0.0,0.0,4732,4732
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7809931506849315,0.7809931506849315,1.0,0.056885569953876565,0.056885569953876565,1.0,1.0,0.0,0.0,0.0,0.07482876712328768,0.7047945205479452,0.07482876712328768,0.7047945205479452,0.06407322654462243,0.05612244897959184,0.0,0.0,-0.007950777565030591,2040,437,4116,437,4116,437,4116,0,0,0,0,0,0,437,4116,0.0,0.0,0.0,0.06407322654462243,0.05612244897959184,0.0,0.0,0.0,0.0,0.0,0.0,4553,4553
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8034246575342465,0.8034246575342465,0.999787007454739,0.07007454739084132,0.07007454739084132,0.9978632478632479,1.0,0.0,0.0,0.0,0.07996575342465753,0.7238013698630137,0.07996575342465753,0.7238013698630137,0.07264957264957266,0.06978944878164182,-0.002136752136752129,0.0,-0.0028601238679308305,2041,468,4227,468,4227,468,4227,0,0,1,0,0,0,467,4227,0.0,0.0,0.0,0.07264957264957266,0.06978944878164182,0.0,0.0,0.0,0.0,0.002136752136752137,0.0,4695,4695
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8051369863013699,0.8051369863013699,1.0,0.05102040816326531,0.05102040816326531,1.0,1.0,0.0,0.0,0.0,0.08304794520547945,0.7224315068493151,0.08304794520547945,0.7224315068493151,0.04742268041237113,0.051433989096942405,0.0,0.0,0.004011308684571273,2042,485,4219,485,4219,485,4219,0,0,0,0,0,0,485,4219,0.0,0.0,0.0,0.04742268041237113,0.051433989096942405,0.0,0.0,0.0,0.0,0.0,0.0,4704,4704
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7996575342465754,0.7996575342465754,1.0,0.04518201284796574,0.04518201284796574,1.0,1.0,0.0,0.0,0.0,0.0821917808219178,0.7174657534246576,0.0821917808219178,0.7174657534246576,0.04791666666666667,0.04486873508353222,0.0,0.0,-0.0030479315831344472,2043,480,4190,480,4190,480,4190,0,0,0,0,0,0,480,4190,0.0,0.0,0.0,0.04791666666666667,0.04486873508353222,0.0,0.0,0.0,0.0,0.0,0.0,4670,4670
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8083904109589041,0.8083904109589041,0.9995760915642221,0.09156422212802034,0.09156422212802034,0.9978586723768736,0.9997647612326511,0.0,0.0,0.0,0.07979452054794521,0.7277397260273972,0.07979452054794521,0.7277397260273972,0.09207708779443255,0.09150788049870619,-0.0019060888557774769,0.0,-0.0005692072957263622,2044,467,4251,467,4251,467,4251,0,0,1,1,0,0,466,4250,0.0,0.0,0.0,0.09207708779443255,0.09150788049870619,0.0,0.0,0.0,0.0,0.0021413276231263384,0.0002352387673488591,4718,4718
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8022260273972602,0.8022260273972602,1.0,0.06136412230062006,0.06136412230062006,1.0,1.0,0.0,0.0,0.0,0.07482876712328768,0.726027397260274,0.07482876712328768,0.726027397260274,0.057208237986270026,0.06179245283018868,0.0,0.0,0.004584214843918653,2045,437,4240,437,4240,437,4240,0,0,0,0,0,0,437,4240,0.0,0.0,0.0,0.057208237986270026,0.06179245283018868,0.0,0.0,0.0,0.0,0.0,0.0,4677,4677
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7958904109589041,0.7958904109589041,1.0,0.05743170574317057,0.05743170574317057,1.0,1.0,0.0,0.0,0.0,0.08047945205479452,0.7155821917808219,0.08047945205479452,0.7155821917808219,0.04893617021276596,0.05838717396506341,0.0,0.0,0.009451003752297453,2046,470,4179,470,4179,470,4179,0,0,0,0,0,0,470,4179,0.0,0.0,0.0,0.04893617021276596,0.05838717396506341,0.0,0.0,0.0,0.0,0.0,0.0,4649,4649
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7871575342465753,0.7871575342465753,1.0,0.04263650206656515,0.04263650206656515,1.0,1.0,0.0,0.0,0.0,0.07773972602739726,0.7094178082191781,0.07773972602739726,0.7094178082191781,0.037444933920704845,0.04320540671011344,0.0,0.0,0.005760472789408597,2047,454,4143,454,4143,454,4143,0,0,0,0,0,0,454,4143,0.0,0.0,0.0,0.037444933920704845,0.04320540671011344,0.0,0.0,0.0,0.0,0.0,0.0,4597,4597
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7878424657534246,0.7878424657534246,1.0,0.03369565217391304,0.03369565217391304,1.0,1.0,0.0,0.0,0.0,0.07876712328767123,0.708904109589041,0.07876712328767123,0.708904109589041,0.02391304347826087,0.034782608695652174,0.0,0.0,0.010869565217391304,2048,460,4140,460,4140,460,4140,0,0,0,0,0,0,460,4140,0.0,0.0,0.0,0.02391304347826087,0.034782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,4600,4600
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8035958904109589,0.8035958904109589,1.0,0.05903665814151748,0.05903665814151748,1.0,1.0,0.0,0.0,0.0,0.07534246575342465,0.7280821917808219,0.07534246575342465,0.7280821917808219,0.07272727272727272,0.05761994355597366,0.0,0.0,-0.015107329171299061,2049,440,4252,440,4252,440,4252,0,0,0,0,0,0,440,4252,0.0,0.0,0.0,0.07272727272727272,0.05761994355597366,0.0,0.0,0.0,0.0,0.0,0.0,4692,4692
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7958904109589041,0.7958904109589041,1.0,0.03463855421686747,0.03463855421686747,1.0,1.0,0.0,0.0,0.0,0.0809931506849315,0.7148972602739726,0.0809931506849315,0.7148972602739726,0.016913319238900635,0.036646706586826346,0.0,0.0,0.01973338734792571,2050,473,4175,473,4175,473,4175,0,0,0,0,0,0,473,4175,0.0,0.0,0.0,0.016913319238900635,0.036646706586826346,0.0,0.0,0.0,0.0,0.0,0.0,4648,4648
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7970890410958904,0.7970890410958904,1.0,0.03866809881847476,0.03866809881847476,1.0,1.0,0.0,0.0,0.0,0.07397260273972603,0.7231164383561643,0.07397260273972603,0.7231164383561643,0.032407407407407406,0.03930854842529008,0.0,0.0,0.006901141017882674,2051,432,4223,432,4223,432,4223,0,0,0,0,0,0,432,4223,0.0,0.0,0.0,0.032407407407407406,0.03930854842529008,0.0,0.0,0.0,0.0,0.0,0.0,4655,4655
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7922945205479452,0.7922945205479452,1.0,0.03957612456747405,0.03957612456747405,1.0,1.0,0.0,0.0,0.0,0.07705479452054795,0.7147260273972603,0.07705479452054795,0.7147260273972603,0.03333333333333333,0.04024916147580259,0.0,0.0,0.0069158281424692575,2052,450,4174,450,4174,450,4174,0,0,0,0,0,0,450,4174,0.0,0.0,0.0,0.03333333333333333,0.04024916147580259,0.0,0.0,0.0,0.0,0.0,0.0,4624,4624
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7888698630136987,0.7888698630136987,1.0,0.041458649880616455,0.041458649880616455,1.0,1.0,0.0,0.0,0.0,0.08133561643835617,0.7075342465753425,0.08133561643835617,0.7075342465753425,0.042105263157894736,0.04138431752178122,0.0,0.0,-0.0007209456361135166,2053,475,4132,475,4132,475,4132,0,0,0,0,0,0,475,4132,0.0,0.0,0.0,0.042105263157894736,0.04138431752178122,0.0,0.0,0.0,0.0,0.0,0.0,4607,4607
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8196917808219178,0.8196917808219178,0.9997911445279867,0.0873015873015873,0.0873015873015873,1.0,0.999767008387698,0.0,0.0,0.0,0.08493150684931507,0.7347602739726027,0.08493150684931507,0.7347602739726027,0.08064516129032258,0.08807082945013979,0.0002329916123019471,0.0,0.007425668159817211,2054,496,4292,496,4292,496,4292,0,0,0,1,0,0,496,4291,0.0,0.0,0.0,0.08064516129032258,0.08807082945013979,0.0,0.0,0.0,0.0,0.0,0.00023299161230195712,4788,4788
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7806506849315068,0.7806506849315068,1.0,0.05966220662425971,0.05966220662425971,1.0,1.0,0.0,0.0,0.0,0.0809931506849315,0.6996575342465754,0.0809931506849315,0.6996575342465754,0.06342494714587738,0.05922662750856583,0.0,0.0,-0.004198319637311543,2055,473,4086,473,4086,473,4086,0,0,0,0,0,0,473,4086,0.0,0.0,0.0,0.06342494714587738,0.05922662750856583,0.0,0.0,0.0,0.0,0.0,0.0,4559,4559
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8136986301369863,0.8136986301369863,1.0,0.06435331230283911,0.06435331230283911,1.0,1.0,0.0,0.0,0.0,0.0827054794520548,0.7315068493150685,0.0827054794520548,0.7315068493150685,0.06418219461697723,0.06437265917602997,0.0,0.0,0.00019046455905273596,2056,483,4272,483,4272,483,4272,0,0,0,0,0,0,483,4272,0.0,0.0,0.0,0.06418219461697723,0.06437265917602997,0.0,0.0,0.0,0.0,0.0,0.0,4755,4755
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8003424657534246,0.8003424657534246,1.0,0.04982891360136869,0.04982891360136869,1.0,1.0,0.0,0.0,0.0,0.08647260273972603,0.7142123287671233,0.08647260273972603,0.7142123287671233,0.06534653465346535,0.04795013186286262,0.0,0.0,-0.017396402790602727,2057,505,4171,505,4171,505,4171,0,0,0,0,0,0,505,4171,0.0,0.0,0.0,0.06534653465346535,0.04795013186286262,0.0,0.0,0.0,0.0,0.0,0.0,4676,4676
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8198630136986301,0.8198630136986301,1.0,0.06495405179615706,0.06495405179615706,1.0,1.0,0.0,0.0,0.0,0.08373287671232876,0.7361301369863014,0.08373287671232876,0.7361301369863014,0.05725971370143149,0.06582926261921378,0.0,0.0,0.008569548917782284,2058,489,4299,489,4299,489,4299,0,0,0,0,0,0,489,4299,0.0,0.0,0.0,0.05725971370143149,0.06582926261921378,0.0,0.0,0.0,0.0,0.0,0.0,4788,4788
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8092465753424658,0.8092465753424658,1.0,0.05353364367329665,0.05353364367329665,1.0,1.0,0.0,0.0,0.0,0.07945205479452055,0.7297945205479452,0.07945205479452055,0.7297945205479452,0.05603448275862069,0.05326137963397466,0.0,0.0,-0.0027731031246460286,2059,464,4262,464,4262,464,4262,0,0,0,0,0,0,464,4262,0.0,0.0,0.0,0.05603448275862069,0.05326137963397466,0.0,0.0,0.0,0.0,0.0,0.0,4726,4726
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.785958904109589,0.785958904109589,1.0,0.04163034001743679,0.04163034001743679,1.0,1.0,0.0,0.0,0.0,0.07825342465753425,0.7073630136986301,0.07825342465753425,0.7073630136986301,0.03938730853391685,0.04187847978697652,0.0,0.0,0.002491171253059671,2060,457,4131,457,4131,457,4131,0,0,0,0,0,0,457,4131,0.0,0.0,0.0,0.03938730853391685,0.04187847978697652,0.0,0.0,0.0,0.0,0.0,0.0,4588,4588
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.803082191780822,0.803082191780822,1.0,0.0535181236673774,0.0535181236673774,1.0,1.0,0.0,0.0,0.0,0.07448630136986302,0.728595890410959,0.07448630136986302,0.728595890410959,0.04597701149425287,0.05428907168037603,0.0,0.0,0.008312060186123155,2061,435,4255,435,4255,435,4255,0,0,0,0,0,0,435,4255,0.0,0.0,0.0,0.04597701149425287,0.05428907168037603,0.0,0.0,0.0,0.0,0.0,0.0,4690,4690
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8056506849315068,0.8056506849315068,1.0,0.05526036131774708,0.05526036131774708,1.0,1.0,0.0,0.0,0.0,0.08886986301369863,0.7167808219178082,0.08886986301369863,0.7167808219178082,0.06165703275529865,0.05446727185857621,0.0,0.0,-0.007189760896722443,2062,519,4186,519,4186,519,4186,0,0,0,0,0,0,519,4186,0.0,0.0,0.0,0.06165703275529865,0.05446727185857621,0.0,0.0,0.0,0.0,0.0,0.0,4705,4705
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8001712328767123,0.8001712328767123,1.0,0.05367835757057314,0.05367835757057314,1.0,1.0,0.0,0.0,0.0,0.08030821917808219,0.7203767123287671,0.08030821917808219,0.7203767123287671,0.0511727078891258,0.053957689565010694,0.0,0.0,0.0027849816758848955,2063,469,4207,469,4207,469,4207,0,0,0,0,0,0,469,4207,0.0,0.0,0.0,0.0511727078891258,0.053957689565010694,0.0,0.0,0.0,0.0,0.0,0.0,4676,4676
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7813356164383561,0.7813356164383561,1.0,0.032413491020586944,0.032413491020586944,1.0,1.0,0.0,0.0,0.0,0.07482876712328768,0.7070205479452055,0.07482876712328768,0.7070205479452055,0.034324942791762014,0.032211189149915234,0.0,0.0,-0.00211375364184678,2064,437,4129,437,4129,437,4129,0,0,0,0,0,0,437,4129,0.0,0.0,0.0,0.034324942791762014,0.032211189149915234,0.0,0.0,0.0,0.0,0.0,0.0,4566,4566
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8039383561643836,0.8039383561643836,1.0,0.04068157614483493,0.04068157614483493,1.0,1.0,0.0,0.0,0.0,0.08167808219178083,0.7222602739726027,0.08167808219178083,0.7222602739726027,0.050314465408805034,0.03959222380275012,0.0,0.0,-0.010722241606054915,2065,477,4218,477,4218,477,4218,0,0,0,0,0,0,477,4218,0.0,0.0,0.0,0.050314465408805034,0.03959222380275012,0.0,0.0,0.0,0.0,0.0,0.0,4695,4695
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8097602739726028,0.8097602739726028,1.0,0.058363290336223304,0.058363290336223304,1.0,1.0,0.0,0.0,0.0,0.07928082191780822,0.7304794520547945,0.07928082191780822,0.7304794520547945,0.058315334773218146,0.058368495077355836,0.0,0.0,5.316030413769074e-05,2066,463,4266,463,4266,463,4266,0,0,0,0,0,0,463,4266,0.0,0.0,0.0,0.058315334773218146,0.058368495077355836,0.0,0.0,0.0,0.0,0.0,0.0,4729,4729
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8205479452054795,0.8205479452054795,1.0,0.05713094245204337,0.05713094245204337,1.0,1.0,0.0,0.0,0.0,0.08476027397260275,0.736472602739726,0.08476027397260275,0.736472602739726,0.06262626262626263,0.05649848872355266,0.0,0.0,-0.006127773902709965,2067,495,4301,495,4301,495,4301,0,0,0,0,0,0,495,4301,0.0,0.0,0.0,0.06262626262626263,0.05649848872355266,0.0,0.0,0.0,0.0,0.0,0.0,4796,4796
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7952054794520548,0.7952054794520548,0.9993544222078761,0.07424144609425436,0.07424144609425436,1.0,0.9992831541218637,0.0,0.0,0.0,0.07910958904109588,0.7160958904109589,0.07910958904109588,0.7160958904109589,0.07142857142857142,0.07455197132616488,0.0007168458781362519,0.0,0.003123399897593457,2068,462,4185,462,4185,462,4185,0,0,0,3,0,0,462,4182,0.0,0.0,0.0,0.07142857142857142,0.07455197132616488,0.0,0.0,0.0,0.0,0.0,0.0007168458781362007,4647,4647
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7934931506849315,0.7934931506849315,1.0,0.05373327578765645,0.05373327578765645,1.0,1.0,0.0,0.0,0.0,0.07893835616438356,0.7145547945205479,0.07893835616438356,0.7145547945205479,0.05422993492407809,0.05367840881859574,0.0,0.0,-0.0005515261054823556,2069,461,4173,461,4173,461,4173,0,0,0,0,0,0,461,4173,0.0,0.0,0.0,0.05422993492407809,0.05367840881859574,0.0,0.0,0.0,0.0,0.0,0.0,4634,4634
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8017123287671233,0.8017123287671233,1.0,0.045066211020931224,0.045066211020931224,1.0,1.0,0.0,0.0,0.0,0.07705479452054795,0.7246575342465753,0.07705479452054795,0.7246575342465753,0.04666666666666667,0.04489603024574669,0.0,0.0,-0.0017706364209199785,2070,450,4232,450,4232,450,4232,0,0,0,0,0,0,450,4232,0.0,0.0,0.0,0.04666666666666667,0.04489603024574669,0.0,0.0,0.0,0.0,0.0,0.0,4682,4682
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8152397260273972,0.8152397260273972,1.0,0.049359378281873555,0.049359378281873555,1.0,1.0,0.0,0.0,0.0,0.08561643835616438,0.7296232876712329,0.08561643835616438,0.7296232876712329,0.036,0.050927012438394745,0.0,0.0,0.014927012438394748,2071,500,4261,500,4261,500,4261,0,0,0,0,0,0,500,4261,0.0,0.0,0.0,0.036,0.050927012438394745,0.0,0.0,0.0,0.0,0.0,0.0,4761,4761
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8116438356164384,0.8116438356164384,1.0,0.06371308016877637,0.06371308016877637,1.0,1.0,0.0,0.0,0.0,0.07996575342465753,0.7316780821917809,0.07996575342465753,0.7316780821917809,0.06209850107066381,0.06388953896559794,0.0,0.0,0.001791037894934136,2072,467,4273,467,4273,467,4273,0,0,0,0,0,0,467,4273,0.0,0.0,0.0,0.06209850107066381,0.06388953896559794,0.0,0.0,0.0,0.0,0.0,0.0,4740,4740
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.7806506849315068,0.7806506849315068,1.0,0.026771999122229537,0.026771999122229537,1.0,1.0,0.0,0.0,0.0,0.07910958904109588,0.7011986301369864,0.07910958904109588,0.7011986301369864,0.015151515151515152,0.028083028083028084,0.0,0.0,0.012931512931512932,2073,462,4095,462,4095,462,4095,0,0,0,0,0,0,462,4095,0.0,0.0,0.0,0.015151515151515152,0.028083028083028084,0.0,0.0,0.0,0.0,0.0,0.0,4557,4557
H2B0001,A001,anchor,0.8,0.1,16,14,14,0.1,0.1,-1.0,baseline,0.0,0.0,0.8164383561643835,0.8164383561643835,1.0,0.05620805369127517,0.05620805369127517,1.0,1.0,0.0,0.0,0.0,0.07996575342465753,0.736472602739726,0.07996575342465753,0.736472602739726,0.06852248394004283,0.05487096024180423,0.0,0.0,-0.013651523698238598,2074,467,4301,467,4301,467,4301,0,0,0,0,0,0,467,4301,0.0,0.0,0.0,0.06852248394004283,0.05487096024180423,0.0,0.0,0.0,0.0,0.0,0.0,4768,4768
