background_id,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_BK_LOW_SAME_C095,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C095,fully_crossed_confirmatory,14,2.0,0.1,50,10.0,90.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C096,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C096,fully_crossed_confirmatory,22,2.0,0.1,50,10.0,90.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C097,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C097,fully_crossed_confirmatory,10,2.0,0.3,30,18.0,42.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C098,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C098,fully_crossed_confirmatory,14,2.0,0.3,30,18.0,42.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C099,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C099,fully_crossed_confirmatory,22,2.0,0.3,30,18.0,42.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C100,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C100,fully_crossed_confirmatory,10,2.0,0.3,50,30.0,70.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C101,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C101,fully_crossed_confirmatory,14,2.0,0.3,50,30.0,70.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C102,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C102,fully_crossed_confirmatory,22,2.0,0.3,50,30.0,70.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C103,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C103,fully_crossed_confirmatory,10,2.0,0.5,30,30.0,30.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C104,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C104,fully_crossed_confirmatory,14,2.0,0.5,30,30.0,30.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C105,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C105,fully_crossed_confirmatory,22,2.0,0.5,30,30.0,30.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C106,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C106,fully_crossed_confirmatory,10,2.0,0.5,50,50.0,50.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C107,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C107,fully_crossed_confirmatory,14,2.0,0.5,50,50.0,50.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C108,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C108,fully_crossed_confirmatory,22,2.0,0.5,50,50.0,50.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C109,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C109,fully_crossed_confirmatory,10,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C110,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C110,fully_crossed_confirmatory,14,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C111,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C111,fully_crossed_confirmatory,22,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C112,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C112,fully_crossed_confirmatory,10,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C113,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C113,fully_crossed_confirmatory,14,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C114,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C114,fully_crossed_confirmatory,22,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C115,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C115,fully_crossed_confirmatory,10,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C116,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C116,fully_crossed_confirmatory,14,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C117,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C117,fully_crossed_confirmatory,22,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C118,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C118,fully_crossed_confirmatory,10,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C119,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C119,fully_crossed_confirmatory,14,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C120,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C120,fully_crossed_confirmatory,22,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C121,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C121,fully_crossed_confirmatory,10,2.5,0.1,30,7.5,67.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C122,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C122,fully_crossed_confirmatory,14,2.5,0.1,30,7.5,67.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C123,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C123,fully_crossed_confirmatory,22,2.5,0.1,30,7.5,67.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C124,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C124,fully_crossed_confirmatory,10,2.5,0.1,50,12.5,112.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C125,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C125,fully_crossed_confirmatory,14,2.5,0.1,50,12.5,112.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C126,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C126,fully_crossed_confirmatory,22,2.5,0.1,50,12.5,112.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C127,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C127,fully_crossed_confirmatory,10,2.5,0.3,30,22.5,52.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C128,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C128,fully_crossed_confirmatory,14,2.5,0.3,30,22.5,52.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C129,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C129,fully_crossed_confirmatory,22,2.5,0.3,30,22.5,52.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C130,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C130,fully_crossed_confirmatory,10,2.5,0.3,50,37.5,87.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C131,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C131,fully_crossed_confirmatory,14,2.5,0.3,50,37.5,87.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C132,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C132,fully_crossed_confirmatory,22,2.5,0.3,50,37.5,87.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C133,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C133,fully_crossed_confirmatory,10,2.5,0.5,30,37.5,37.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C134,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C134,fully_crossed_confirmatory,14,2.5,0.5,30,37.5,37.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C135,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C135,fully_crossed_confirmatory,22,2.5,0.5,30,37.5,37.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C136,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C136,fully_crossed_confirmatory,10,2.5,0.5,50,62.5,62.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C137,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C137,fully_crossed_confirmatory,14,2.5,0.5,50,62.5,62.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C138,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C138,fully_crossed_confirmatory,22,2.5,0.5,50,62.5,62.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C139,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C139,fully_crossed_confirmatory,10,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C140,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C140,fully_crossed_confirmatory,14,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C141,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C141,fully_crossed_confirmatory,22,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C142,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C142,fully_crossed_confirmatory,10,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C143,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C143,fully_crossed_confirmatory,14,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C144,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C144,fully_crossed_confirmatory,22,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C145,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C145,fully_crossed_confirmatory,10,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C146,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C146,fully_crossed_confirmatory,14,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C147,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C147,fully_crossed_confirmatory,22,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C148,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C148,fully_crossed_confirmatory,10,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C149,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C149,fully_crossed_confirmatory,14,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C150,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C151,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C152,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C153,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C154,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C155,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C155,fully_crossed_confirmatory,14,3.0,0.1,50,15.0,135.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C156,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C156,fully_crossed_confirmatory,22,3.0,0.1,50,15.0,135.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C157,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C157,fully_crossed_confirmatory,10,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C158,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C158,fully_crossed_confirmatory,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C159,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C159,fully_crossed_confirmatory,22,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C160,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C160,fully_crossed_confirmatory,10,3.0,0.3,50,45.0,105.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C161,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C161,fully_crossed_confirmatory,14,3.0,0.3,50,45.0,105.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C162,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C162,fully_crossed_confirmatory,22,3.0,0.3,50,45.0,105.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C163,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C163,fully_crossed_confirmatory,10,3.0,0.5,30,45.0,45.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C164,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C164,fully_crossed_confirmatory,14,3.0,0.5,30,45.0,45.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C165,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C165,fully_crossed_confirmatory,22,3.0,0.5,30,45.0,45.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C166,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C166,fully_crossed_confirmatory,10,3.0,0.5,50,75.0,75.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C167,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C167,fully_crossed_confirmatory,14,3.0,0.5,50,75.0,75.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C168,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C168,fully_crossed_confirmatory,22,3.0,0.5,50,75.0,75.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C169,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C169,fully_crossed_confirmatory,10,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C170,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C170,fully_crossed_confirmatory,14,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C171,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C171,fully_crossed_confirmatory,22,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C172,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C172,fully_crossed_confirmatory,10,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C173,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C173,fully_crossed_confirmatory,14,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C174,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C174,fully_crossed_confirmatory,22,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C175,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C175,fully_crossed_confirmatory,10,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C176,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C176,fully_crossed_confirmatory,14,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C177,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C177,fully_crossed_confirmatory,22,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C178,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C178,fully_crossed_confirmatory,10,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C179,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C179,fully_crossed_confirmatory,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_SAME_C180,patient_characteristics_full_confirmatory,balking_sensitivity,low,same,BK_LOW_SAME,C180,fully_crossed_confirmatory,22,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C001,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C001,fully_crossed_confirmatory,10,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C002,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C002,fully_crossed_confirmatory,14,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C003,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C003,fully_crossed_confirmatory,22,1.2,0.1,30,3.6,32.4,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C004,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C004,fully_crossed_confirmatory,10,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C005,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C005,fully_crossed_confirmatory,14,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C006,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C006,fully_crossed_confirmatory,22,1.2,0.1,50,6.0,54.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C007,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C007,fully_crossed_confirmatory,10,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_MILD_C008,patient_characteristics_full_confirmatory,balking_sensitivity,low,mild,BK_LOW_MILD,C008,fully_crossed_confirmatory,14,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,6,0.05,0.2,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
