scenario_id,lambda_total,class_1_share,class_1_balk_step,class_2_balk_step,class_1_balk_threshold,class_2_balk_threshold,class_1_no_show_step,class_2_no_show_step,class_1_no_show_threshold,class_2_no_show_threshold,class_1_cancel_prob,class_2_cancel_prob,average_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,total_arrivals,total_booked,served_rate,balked_rate,no_offer_rate,canceled_rate,no_show_rate,unresolved_booked_rate,lost_after_booking_rate,balk_step_mean,balk_step_gap_c1_minus_c2,balk_threshold_mean,balk_threshold_gap_c1_minus_c2,no_show_step_mean,no_show_step_gap_c1_minus_c2,no_show_threshold_mean,no_show_threshold_gap_c1_minus_c2,cancel_prob_mean,cancel_prob_gap_c1_minus_c2
106,53.803782143456225,0.29100167873165916,0.20098403520317254,0.49479305126522,2,7,0.0069288798324860235,0.5858326007151211,6,6,0.10022618060809108,0.0628226655336563,0.7168236301369864,0.43050988485871133,6.10540738592582,6.289198461608375,0.48653204254368737,0.4073910662514821,0.13213014656300723,0.18113883690302904,0.1118628928274932,0.23732876712328768,0.48086472602739727,6.281736943847569,6.292255315166983,0.07914097629220529,0.06927594407553583,0.010518371319413244,19486.0,16911.0,0.43050988485871133,0.13213014656300723,0.0,0.268122589053431,0.1692373795248504,0.0,0.4373599685782814,0.34788854323419627,-0.29380901606204746,4.5,-5,0.29638074027380357,-0.5789037208826351,6.0,0,0.08152442307087368,0.037403515074434776
107,101.8784100550906,0.2986284174079896,0.27993599806157754,0.9355347053796099,9,13,0.006720435167715255,0.6581689866943571,8,2,0.01120942870264111,0.18335631452953338,0.7898972602739727,0.2475585289118004,9.52945770507478,9.677341739577972,0.5925116775239445,0.10076080293826792,0.050926677904372476,0.17063412223887103,0.0,0.5624143835616439,0.2247431506849315,9.674807550807348,9.678484207958586,0.49175087458567657,0.17063412223887103,0.0036766571512405477,37138.5,27692.5,0.2475585289118004,0.04001484742945706,0.21432571462800143,0.4311981372388841,0.06600016725205005,0.000902604539806924,0.4981009090307411,0.6077353517205937,-0.6555987073180324,11.0,-4,0.33244471093103617,-0.6514485515266418,5.0,6,0.09728287161608724,-0.17214688582689228
108,93.3597923853345,0.34209065664123184,0.6017871630720931,0.10378757133259786,1,10,0.4576418706955778,0.8055808504654849,4,2,0.04159138487829662,0.01451271696551557,0.2716609589041096,0.09295792984051982,11.813167183975704,11.927416192392787,0.08680445311111534,0.09615788947967488,0.26081530811333953,0.5921404882862895,0.08812894158641355,0.08638698630136987,0.18420376712328768,11.905415304799151,11.938770528675537,-0.009353436368559537,0.5040115466998759,0.03335522387638612,33998.0,14309.5,0.09295792984051982,0.14850955754092543,0.43059362633485476,0.07745937822585919,0.24822973644790997,0.0022497716099308582,0.32793888628370005,0.3527873672023455,0.49799959173949526,5.5,-9,0.6316113605805314,-0.34793897976990706,3.0,2,0.028052050921906095,0.027078667912781046
109,106.5037887929257,0.3873781665869984,0.6697777538746695,0.44814508894398,12,8,0.30863378502498384,0.729437617470849,0,0,0.12966401596696964,0.08038711280998607,0.4069777397260274,0.12217069901058308,9.389647109958567,10.495237964639486,0.16908644819183627,0.09261103017372596,0.3445676039041441,0.34560603615170293,0.3439311714231237,0.21712328767123287,0.1886986301369863,10.508349983234305,10.486932958002884,0.07647541801811028,0.0016748647285792506,-0.02141702523142186,38798.5,24947.0,0.12217069901058308,0.3380259859513627,0.018978336202938095,0.3417442740086617,0.17812705225335274,0.0009536525731017473,0.5208249788351162,0.5589614214093248,0.22163266493068956,10.0,4,0.5190357012479164,-0.42080383244586517,0.0,0,0.10502556438847785,0.04927690315698356
110,77.97721589631422,0.5797066827330256,0.5868384058643723,0.2810989701282659,12,3,0.7828659455133616,0.9964215242114027,6,0,0.18545892950654477,0.17922167672219097,0.4717465753424658,0.19370593571886457,5.55734929874974,5.667464901862719,0.3335826949624215,0.0016302861571339715,0.09148183455869033,0.0,0.2170956572479929,0.46904965753424654,0.0016695205479452056,5.664760568640025,5.671132265823532,0.33195240880528754,-0.2170956572479929,0.006371697183507052,28383.0,25786.5,0.19370593571886457,0.09148183455869033,0.0,0.497003569020085,0.21780866070236005,0.0,0.7148122297224451,0.4339686879963191,0.3057394357361064,7.5,9,0.8896437348623822,-0.2135555786980411,3.0,6,0.18234030311436789,0.006237252784353803
111,131.53913218979517,0.7603528209580749,0.1724523448477595,0.1124290636183154,13,10,0.705349675377256,0.5223182397133482,12,5,0.20409335331070086,0.06020593909365147,0.8262414383561644,0.2007415076129595,8.889108139313691,8.93660362229707,0.17174379763299275,0.2917580938988751,0.012827144995815228,0.0,0.053092891711045705,0.5354880136986302,0.2898116438356164,8.934355219368896,8.943710774592972,-0.12001429626588231,-0.053092891711045705,0.009355555224075829,48020.0,33667.5,0.2007415076129595,0.009110205609211313,0.28977558254280805,0.45777643123400436,0.0422005452526526,0.00039572774836414443,0.5003727042350211,0.14244070423303745,0.060023281229444114,11.5,3,0.6138339575453021,0.18303143566390778,8.5,7,0.13214964620217617,0.1438874142170494
112,94.21757960239,0.3771590382336676,0.33128220430450284,0.24743557680860429,10,5,0.0909918134318295,0.24175481769664042,3,4,0.05628797101735526,0.24009655905454538,0.9204195205479452,0.3121034674670754,8.02286414488932,8.419198323890782,0.541840607018007,0.1745855311570398,0.17408229678819503,0.14111255388308108,0.1938189149654832,0.5976883561643835,0.32170376712328763,8.420859381952008,8.418204178106995,0.3672550758609672,-0.05270636108240212,-0.0026552038450127213,34408.0,28418.0,0.3121034674670754,0.17408229678819503,0.0,0.4865113442032636,0.02694078409215999,0.0003621074493059707,0.5138142357447295,0.28935889055655356,0.08384662749589855,7.5,5,0.16637331556423496,-0.15076300426481093,3.5,-1,0.14819226503595032,-0.18380858803719013
113,155.70467203130144,0.4397769980265961,0.43121538327063136,0.1655206044664549,12,13,0.747566343612825,0.6659020223217517,6,8,0.1616032946282823,0.1715936106457582,0.8044948630136987,0.16458107450960352,8.653025936619297,8.969535919170822,0.15626777579171136,0.1711510760521323,0.0728111388901071,0.1644116793443517,0.0,0.3372431506849315,0.4673801369863014,8.979192487023608,8.961839484003493,-0.01488330026042095,0.1644116793443517,-0.017353003020115665,57103.5,35108.5,0.16458107450960352,0.0482803198755966,0.33688378244876027,0.410292986553771,0.039734376617441905,0.0002274599948267436,0.4502548231660397,0.2983679938685431,0.26569477880417647,12.5,-1,0.7067341829672884,0.08166432129107337,7.0,-2,0.16659845263702025,-0.009990316017475909
114,96.14226013389722,0.7570835317349321,0.021559364945336612,0.3705375825466196,8,8,0.5858548993100743,0.6397766972287598,1,13,0.08379567836300474,0.23217160842742487,0.5243578767123287,0.17472875383988992,9.472245738883528,9.671036241462183,0.18375795688379387,0.14639768906001327,0.07110593220802744,0.015163976542544037,0.2472821437097893,0.4173801369863014,0.10599315068493151,9.679646837443826,9.643811774346403,0.037360267823780616,-0.23211816716724526,-0.035835063097422015,34986.0,25825.5,0.17472875383988992,0.0565107993775623,0.20531356944898577,0.40389706739520426,0.15863522378515463,0.0009145861532031401,0.563446877333562,0.1960484737459781,-0.348978217601283,8.0,0,0.6128157982694171,-0.053921797918685566,7.0,-12,0.1579836433952148,-0.14837593006442013
115,158.1137127816705,0.7439608203329569,0.5335456993509807,0.24160697041476797,5,6,0.5179824346224936,0.10130593402025345,2,5,0.06626381885029538,0.15547747679879265,0.6324486301369863,0.12769330451765004,9.686459204857785,10.417709638852722,0.12171504091769819,0.14495841315628188,0.3991474218781703,0.4669704137493103,0.20231961757777778,0.44670376712328763,0.18403253424657534,10.425996182867518,10.39369685795845,-0.02324337223858368,0.26465079617153253,-0.03229932490906773,57693.5,24394.0,0.12769330451765004,0.280881232208388,0.2962959440877875,0.2204591313710178,0.0741156045846624,0.0005547832304942572,0.29512951918617447,0.38757633488287435,0.29193872893621275,5.5,-1,0.30964418432137353,0.41667650060224015,3.5,-3,0.110870647824544,-0.08921365794849727
116,116.35648638369827,0.15520999521414958,0.05270856378720734,0.18287370844627548,8,3,0.9181765819186719,0.9853052738111385,5,13,0.19230838741852918,0.02270926504572396,0.9783390410958903,0.268685160376013,11.118661212661813,11.210037431599883,0.03633238050316252,0.3113730492161879,0.15071523957773764,0.04268436853176606,0.17091911187297182,0.020419520547945207,0.9527397260273973,11.190822161812093,11.21352100032871,-0.2750406687130254,-0.12823474334120574,0.022698838516617137,42305.0,17119.0,0.268685160376013,0.07181121746878774,0.5235281539401812,0.12839829358645877,0.006016815508935226,0.001560359119624104,0.13597546821501807,0.11779113611674141,-0.13016514465906814,5.5,5,0.9517409278649052,-0.06712869189246662,9.0,-8,0.10750882623212657,0.16959912237280522
117,109.87625540311413,0.3808912664207329,0.7740587974616087,0.5187272096268188,2,9,0.6159954150110699,0.71993037311346,1,7,0.23937055961368953,0.14392093883815382,0.7293236301369863,0.21230820571606257,6.690623484670896,7.198768358941514,0.0745719846771542,0.297084382958976,0.33734192721904044,0.7085499909289026,0.10885538856550553,0.09751712328767123,0.6311643835616438,7.187844305503176,7.205545090358548,-0.2225123982818218,0.5996946023633971,0.017700784855371854,40088.0,26564.5,0.21230820571606257,0.33734192721904044,0.0,0.37142371115285594,0.07892615591204105,0.0,0.450349867064897,0.6463930035442138,0.2553315878347898,5.5,-7,0.667962894062265,-0.10393495810239006,4.0,-6,0.19164574922592167,0.0954496207755357
118,98.81802865673885,0.3229562417426779,0.2718317184582456,0.745522012963418,13,11,0.15266068455088222,0.8876078743829027,2,8,0.12969925849641048,0.19780949106302878,0.8605308219178083,0.2777583448687925,7.7563521822811925,8.257573117844732,0.37318329085176405,0.23219437824263087,0.1181206613160057,0.0,0.17447920847787762,0.37371575342465757,0.4867722602739726,8.257610710992758,8.257409145302367,0.1409889126091332,-0.17447920847787762,-0.00020156569039198047,36188.5,31911.5,0.2777583448687925,0.1181206613160057,0.0,0.559037114707297,0.0449186161633938,0.00016526294451100834,0.6041209938152019,0.5086768657108318,-0.4736902945051724,12.0,2,0.5201342794668924,-0.7349471898320205,5.0,-6,0.16375437477971963,-0.0681102325666183
119,42.44424986869494,0.39335394821327563,0.49447782405435803,0.6217431814991784,4,7,0.43753546927716713,0.5402200601135632,10,6,0.25568371854429084,0.2251401249884146,1.0,0.7602543777558974,2.077446738799715,2.077446738799715,0.7395408086565505,0.7736003086541986,0.0,0.0,0.0,0.3819777397260274,0.618193493150685,2.071465367141951,2.0813186036129574,-0.03405949999764818,0.0,0.009853236471006666,15366.0,15366.0,0.7602543777558974,0.0,0.0,0.23974562224410262,0.0,0.0,0.23974562224410262,0.5581105027767682,-0.12726535744482037,5.5,-3,0.48887776469536515,-0.10268459083639603,8.0,4,0.24041192176635273,0.03054359355587624
120,156.44389372531782,0.7900732558930103,0.8735850057088761,0.6989656556083046,1,6,0.05572673011927909,0.6041591012578273,7,12,0.21602822910274627,0.16425566229887917,1.0,0.20444226455614747,3.6515758540259444,3.882220384289986,0.0975028703554166,0.6087344515639499,0.6662524263212548,0.8424832235259598,0.0,0.3770119863013699,0.6226027397260274,3.8843111913557804,3.874315676961604,-0.5112315812085333,0.8424832235259598,-0.009995514394176785,57111.0,19060.5,0.20444226455614747,0.6662524263212548,0.0,0.12930530912259774,0.0,0.0,0.12930530912259774,0.7862753306585903,0.1746193501005715,3.5,-5,0.3299429156885532,-0.5484323711385483,9.5,-5,0.19014194570081272,0.051772566803867104
121,48.35564363128493,0.29753494285836474,0.47915011133612806,0.43585824984539556,2,4,0.7629251671593743,0.06758056605224938,13,10,0.21816145556108854,0.23296542816269508,1.0,0.661724607371492,2.357238795120777,2.4092806462009175,0.5644457839869512,0.7026269087923607,0.07607098091137446,0.2569957965585935,0.0,0.25252568493150684,0.7471318493150685,2.414444736350098,2.407115034383287,-0.1381811248054094,0.2569957965585935,-0.007329701966810598,17645.5,16303.0,0.661724607371492,0.07607098091137446,0.0,0.2622044117171335,0.0,0.0,0.2622044117171335,0.4575041805907618,0.0432918614907325,3.0,-2,0.41525286660581184,0.6953446011071249,11.5,3,0.2255634418618918,-0.014803972601606541
122,157.89432003676825,0.5340088241738362,0.094208717012365,0.2543007627494319,0,2,0.9473809421420091,0.710697640012286,10,10,0.23247012888995888,0.19457071310325066,0.9260702054794521,0.1881761255186077,8.302710449369982,8.41362590269058,0.1791863033322052,0.19850915434104627,0.15633224051378364,0.09551052602905717,0.22636991699738096,0.47106164383561644,0.4540667808219178,8.423670106043138,8.401981567709987,-0.01932285100884107,-0.1308593909683238,-0.02168853833315154,57422.5,41707.0,0.1881761255186077,0.13458782331646463,0.13909733765358312,0.522995287742554,0.015004106270702856,0.00013931949808771812,0.5381387135113446,0.17425473988089846,-0.16009204573706692,1.0,-2,0.8290392910771476,0.2366833021297231,10.0,0,0.2135204209966048,0.03789941578670822
123,111.67739129264031,0.7578389632757976,0.23206609498453667,0.413998768048219,6,7,0.19062951327717803,0.9733738559900462,9,13,0.2022307878861425,0.1745209554486384,0.9801369863013699,0.2809144628699596,7.128825060292634,7.597815591378087,0.27375326074479,0.30339474482222945,0.17750888166302012,0.1542902373807875,0.2503934201216171,0.7238441780821918,0.2555650684931507,7.59476428558586,7.6073860517036636,-0.02964148407743944,-0.09610318274082959,0.012621766117802746,40723.0,33494.5,0.2809144628699596,0.17750888166302012,0.0,0.5359295096208609,0.005647145846159427,0.0,0.5415766554670203,0.32303243151637784,-0.18193267306368233,6.5,-1,0.5820016846336121,-0.7827443427128682,11.0,-4,0.18837587166739045,0.02770983243750408
124,85.42707735205909,0.37680803306814037,0.8448418936309217,0.754894784876326,3,12,0.2763322760189254,0.005587578096704737,0,1,0.0655490386031655,0.2531268390453529,0.9120291095890412,0.3410755967248628,4.2322129165050715,4.487646744508321,0.23140894497448655,0.40738944170815156,0.24033181140824167,0.63779006003295,0.0,0.23321917808219178,0.6790239726027397,4.493457620807382,4.484124988084762,-0.175980496733665,0.63779006003295,-0.009332632722618861,31240.0,23732.0,0.3410755967248628,0.24033181140824167,0.0,0.38581541656854257,0.032777175298352945,0.0,0.4185925918668955,0.7998683392536239,0.08994710875459566,7.5,-9,0.14095992705781507,0.27074469792222067,0.5,-1,0.15933793882425917,-0.1875778004421874
125,150.3854941601329,0.42016691175257825,0.43872341937334425,0.9754130398718766,0,1,0.8846937823344202,0.9262502460902906,1,4,0.16699268435590167,0.03166543130284135,0.31481164383561644,0.06687987255283269,2.497942645386792,2.642634219558977,0.07038392701692925,0.06434015736175379,0.7259155312360213,0.4384001530173055,0.9342485397510585,0.13925513698630138,0.17568493150684933,2.639124450509769,2.645176698239858,0.00604376965517546,-0.49584838673375303,0.0060522477300894995,55001.5,15075.0,0.06687987255283269,0.7259155312360213,0.0,0.061908310516151074,0.14529628569499495,0.0,0.20720459621114604,0.7070682296226104,-0.5366896204985323,0.5,-1,0.9054720142123553,-0.04155646375587041,2.5,-3,0.09932905782937151,0.13532725305306031
126,121.50391736582735,0.3537306433012971,0.14372033227211345,0.6048053660147564,4,7,0.1301432169742236,0.8716160967324699,3,5,0.2489849269180232,0.09764541029147979,0.6413527397260275,0.1687168816949537,7.895459704689163,8.685045076730116,0.15906367222920695,0.17403025471361067,0.3261877294619002,0.1221388632071498,0.43822237293195976,0.21429794520547946,0.42701198630136983,8.677291508710642,8.689241371659758,-0.014966582484403704,-0.31608350972481003,0.011949862949115264,44396.5,29915.0,0.1687168816949537,0.3261877294619002,0.0,0.41058199681230867,0.09438955586651053,0.0001238361643269042,0.5050953888431461,0.37426284914343494,-0.461085033742643,5.5,-3,0.5008796568533467,-0.7414728797582463,4.0,-2,0.1733151686047515,0.15133951662654344
127,145.10992910282994,0.1001940656195794,0.30466285669639925,0.044428677437727826,10,13,0.47186327237447934,0.9997217646010911,2,9,0.22714317011392188,0.16069087700477622,0.7872431506849316,0.17429119491821604,8.685315701102377,8.738974302691098,0.11214694860795814,0.1810797320405177,0.01358774184130172,0.13849949395374675,0.0,0.04982876712328767,0.736472602739726,8.874006813213173,8.724284279147628,-0.06893278343255957,0.13849949395374675,-0.14972253406554437,52693.5,34663.5,0.17429119491821604,0.009062803155264596,0.33309933830520555,0.4363201486072042,0.04702722233171645,0.00019929268239313273,0.4835466636213138,0.17454576706706354,0.2602341792586714,11.5,-3,0.7357925184877852,-0.5278584922266117,5.5,-7,0.19391702355934903,0.06645229310914566
128,85.81727276029896,0.8612537513593227,0.17475900819062395,0.814889361744203,8,11,0.6483106441859797,0.7410898944062254,5,0,0.04782202247176226,0.13790135188019792,0.47902397260273977,0.17704044274578562,10.493087071240105,10.936332590060982,0.2000090878725484,0.035363520913296906,0.1975234171677407,0.13760534224639093,0.570712985604322,0.4657106164383562,0.013356164383561644,10.943350796330556,10.892775393265026,0.1646455669592515,-0.43310764335793117,-0.05057540306552877,31606.0,18950.0,0.17704044274578562,0.14758077064950795,0.2528482573557783,0.23025742401083266,0.19040609082581694,0.0018670144122785227,0.4225305292489281,0.4948241849674135,-0.6401303535535791,9.5,-3,0.6947002692961026,-0.09277925022024569,2.5,5,0.09286168717598009,-0.09007932940843566
129,131.21186123463923,0.8684338272200383,0.25704937931536564,0.4410982501917283,0,9,0.30903557790195146,0.9238757170937638,7,8,0.10273125659487349,0.14874946532057973,0.8467037671232878,0.20626375661021934,9.336501438918805,9.476711955340877,0.21166721480688083,0.16997505632442872,0.25810687408839345,0.257296525777048,0.2635026508271563,0.7554794520547945,0.09032534246575342,9.47765811774616,9.470351302777914,0.04169215848245213,-0.006206125050108313,-0.0073068149682447014,47895.0,26661.0,0.20626375661021934,0.1936627165582271,0.2496820517538248,0.3125274010112574,0.037175052150328625,0.0006890219161427779,0.35039147507772883,0.349073814753547,-0.18404887087636268,4.5,-9,0.6164556474978576,-0.6148401391918124,7.5,-1,0.12574036095772662,-0.046018208725706236
130,43.81839736477985,0.3081890492688756,0.9634754962176142,0.10941047585743668,1,13,0.42299825423490867,0.44661491935749875,7,13,0.2571725391310044,0.0009872258793814702,1.0,0.7243532096305693,2.0620430255474904,2.098742896461587,0.11156083345871574,0.9989249911001494,0.27136738972161334,0.8770094541556877,0.0,0.04773116438356165,0.9517123287671233,2.096538955030793,2.0997211735545322,-0.8873641576414337,0.8770094541556877,0.003182218523739566,16116.5,11742.5,0.7243532096305693,0.27136738972161334,0.0,0.0042794006478174,0.0,0.0,0.0042794006478174,0.5364429860375255,0.8540650203601775,7.0,-12,0.4348065867962037,-0.023616665122590086,10.0,-6,0.12907988250519295,0.2561853132516229
131,83.81558771333951,0.2666860961961642,0.020895681294240243,0.9579449517484623,6,2,0.44191682504767116,0.8624082265459004,0,12,0.22095800958162395,0.15934625773018624,0.7997859589041096,0.30512239067280456,2.271634328662403,2.6349338658210892,0.3820926130109862,0.27720137035052644,0.49865893325437133,0.0,0.6795897089325077,0.2664811643835616,0.5327482876712328,2.6331254766315153,2.635583191883548,0.10489124266045977,-0.6795897089325077,0.002457715252032866,30598.0,15338.5,0.30512239067280456,0.49865893325437133,0.0,0.11974950082477598,0.07646917524804812,0.0,0.1962186760728241,0.48942031652135126,-0.937049270454222,4.0,4,0.6521625257967858,-0.4204914014982293,6.0,-12,0.1901521336559051,0.06161175185143772
132,118.18324609019074,0.8394253908229542,0.4993421573760338,0.13321221066273692,7,7,0.1710711469767484,0.9176687667573294,12,5,0.13702370865830915,0.2595443616672815,0.9648972602739726,0.2611416878955448,7.609089508223416,8.432356411000754,0.2871651115835482,0.12626978783499737,0.31255647217681704,0.35458712803313974,0.09480302482921703,0.8892551369863013,0.0754708904109589,8.431056878188961,8.43922548279033,0.16089532374855078,0.25978410320392264,0.008168604601369367,43149.0,29662.5,0.2611416878955448,0.31255647217681704,0.0,0.4167419664831174,0.009536692564110938,2.3180880409837964e-05,0.4263018399276382,0.31627718401938537,0.3661299467132969,7.0,0,0.5443699568670389,-0.746597619780581,8.5,7,0.19828403516279533,-0.12252065300897236
133,130.95727399283118,0.5238656915990724,0.8635206318053166,0.91915701874956,8,4,0.49516318952617044,0.9444909593173667,8,2,0.2580856648868199,0.19013745754755143,0.835402397260274,0.20431234095913775,5.38795411512972,5.997686669503256,0.2891359753180278,0.1096525027641779,0.34477706476916403,0.026990500127800972,0.6994171562807547,0.6236729452054794,0.21194349315068495,6.0009785785910434,5.994008376478357,0.17948347255384994,-0.6724266561529537,-0.006970202112686952,47770.0,31300.0,0.20431234095913775,0.34477706476916403,0.0,0.4107389476057051,0.04017164666599311,0.0,0.4509105942716982,0.8913388252774384,-0.05563638694424344,6.0,4,0.7198270744217685,-0.44932776979119626,5.0,6,0.22411156121718567,0.06794820733926846
134,151.47531836169986,0.6218358718823535,0.04264042095536558,0.7533540709154729,3,6,0.4000355986789704,0.30360312165973313,9,11,0.23043751118937444,0.17740500771763368,0.9636130136986302,0.2033911621528599,8.181823024138536,8.765746092965935,0.20335837651513744,0.20344144419067056,0.22564372788967493,0.037362282525864404,0.535931133347618,0.6000856164383561,0.3637842465753425,8.7760946897778,8.74870592571957,-8.306767553310779e-05,-0.4985688508217536,-0.027388764058231096,55351.5,41545.0,0.2033911621528599,0.2187136279804613,0.030716270316292052,0.5394186317723626,0.007615824345621639,0.00014448343240256722,0.5471789395503868,0.39799724593541924,-0.7107136499601073,4.5,-3,0.3518193601693518,0.0964324770192373,10.0,-2,0.20392125945350406,0.053032503471740766
135,118.28631508205955,0.7537679362545506,0.6783279671745135,0.9777143685260912,1,11,0.2509389882946028,0.19969534457056104,3,13,0.03495727944039005,0.21990730819985763,0.8499143835616438,0.22940438162496427,7.301262528068513,7.44034297051115,0.21950414179478822,0.2596068655342021,0.49866488280158067,0.6620826191359408,0.0001874062968515742,0.6122003424657534,0.23737157534246575,7.435111759461934,7.456285460245455,-0.04010272373941391,0.6618952128390891,0.021173700783521543,43255.5,21685.5,0.22940438162496427,0.49866488280158067,0.0,0.2314386472977181,0.040492088275736984,0.0,0.27193073557345504,0.8280211678503023,-0.2993864013515777,6.0,-10,0.22531716643258193,0.051243643724041776,8.0,-10,0.12743229382012383,-0.1849500287594676
136,119.37882365255984,0.39410345197653396,0.4969701017104381,0.646282329434685,7,7,0.36865298129388546,0.5526268854347806,2,12,0.05940584124513763,0.17442544951367872,0.8085188356164383,0.21546880288529818,7.562757112760427,8.579100974082905,0.2800603946380469,0.17295481829589227,0.4668637323962183,0.39099429719650003,0.5168015039904629,0.4170804794520548,0.3912671232876712,8.55087055669035,8.59770325659494,0.1071055763421546,-0.12580720679396287,0.04683269990459049,43819.5,23362.0,0.21546880288529818,0.4668637323962183,0.0,0.2665750322776902,0.05108105302842619,1.1379412367145361e-05,0.3176674647184835,0.5716262155725615,-0.1493122277242469,7.0,0,0.460639933364333,-0.1839739041408951,7.0,-10,0.11691564537940818,-0.11501960826854109
137,77.0104222858102,0.3647846363499322,0.4120011786368041,0.445201245379219,10,2,0.8362472169399303,0.9862355098001633,13,9,0.09760166698785495,0.05567618713524697,0.7023972602739725,0.29068502094321685,8.181842987739696,8.479041069603223,0.44949789476432317,0.1990375791046042,0.29949146424938344,0.09193997720390656,0.4192850781504013,0.3962756849315069,0.3040239726027397,8.471470523456013,8.483392863033,0.25046031565971894,-0.32734510094649466,0.011922339576986296,28139.0,19711.5,0.29068502094321685,0.29949146424938344,0.0,0.28526513660325004,0.12434496372648499,0.00021341447766473807,0.4098235148073997,0.42860121200801155,-0.033200066742414935,6.0,8,0.9112413633700468,-0.14998829286023296,11.0,4,0.07663892706155095,0.041925479852607986
138,42.24859673349859,0.14716255484308727,0.781498954465177,0.9878298038268439,11,6,0.37382755076170215,0.682106263382619,12,4,0.1657230613950801,0.02452657820637618,0.47221746575342466,0.35805773802261054,5.43767876957933,5.564542105462455,0.453727069743006,0.3415607210111795,0.08122690458058626,0.0,0.09522921056721619,0.08805650684931507,0.3845462328767123,5.572210109500946,5.5632276346655,0.11216634873182646,-0.09522921056721619,-0.008982474835445675,15417.0,14164.5,0.35805773802261054,0.08122690458058626,0.0,0.1602086655418909,0.40050669185491233,0.0,0.5607153573968032,0.8846643791460105,-0.2063308493616669,8.5,5,0.5279669070721607,-0.3082787126209169,8.0,8,0.09512481980072815,0.14119648318870393
139,158.6032829601035,0.37153712775099756,0.04656798422236297,0.32973517810850506,2,9,0.5370995355037587,0.8840379065794188,13,8,0.2988309914974623,0.15439683503333462,0.845804794520548,0.16983054761421554,8.521413074325364,8.950883738241508,0.13180850603010283,0.19212274083439737,0.1265777891172526,0.040203324227821066,0.17709188224412714,0.242722602739726,0.6034674657534247,8.928048181188242,8.964212864654055,-0.06031423480429454,-0.13688855801630606,0.03616468346581403,58196.5,39563.0,0.16983054761421554,0.09851963035232544,0.22166122635397945,0.4790682344313988,0.030739944776391154,0.00018041647168962944,0.5099885956794796,0.188151581165434,-0.2831671938861421,5.5,-7,0.7105687210415887,-0.34693837107566017,10.5,5,0.22661391326539845,0.14443415646412766
140,54.81261912995844,0.7827430356859765,0.6974343231779595,0.9740860386040918,1,10,0.7855583062829595,0.9089678017470552,10,12,0.14954325241985825,0.17688176815283035,1.0,0.5806635393476027,1.4842350796764783,1.6751833965038059,0.496023414137558,0.8823077337602717,0.3701249059342516,0.47397722211618,0.0,0.6674657534246575,0.3331335616438356,1.6746834637653496,1.6769698661265215,-0.3862843196227137,0.47397722211618,0.0022864023611718354,20127.0,12677.5,0.5806635393476027,0.3701249059342516,0.0,0.04921155471814564,0.0,0.0,0.04921155471814564,0.8357601808910257,-0.2766517154261323,5.5,-9,0.8472630540150073,-0.12340949546409563,11.0,-2,0.16321251028634431,-0.027338515732972107
141,64.98208568636397,0.8400940807165733,0.7512464660267185,0.8215009279756643,4,1,0.07786461192411076,0.09613901328361563,0,7,0.22032986839239319,0.22403658669151424,0.927611301369863,0.4616647782707304,3.194057084158014,3.3530394978364457,0.5135523296092936,0.19342050025053154,0.17920349991790174,0.07182280110167218,0.7343178384255399,0.8646832191780822,0.06301369863013699,3.3590521128544295,3.32197219583634,0.3201318293587621,-0.6624950373238677,-0.037079917018089326,23470.5,19264.5,0.4616647782707304,0.17920349991790174,0.0,0.32306523829323863,0.036066483518129286,0.0,0.3591317218113679,0.7863736970011914,-0.0702544619489458,2.5,3,0.0870018126038632,-0.018274401359504866,3.5,-7,0.22218322754195372,-0.003706718299121059
142,122.73605716534365,0.5140191555463415,0.026301336010291387,0.595416775822859,6,11,0.4335156915204239,0.7290653365804742,3,13,0.11696497729225065,0.17894132081233774,0.8038955479452055,0.2098527711431779,8.956363065830413,9.586271484873192,0.2256174081565906,0.19324785904794584,0.16404102169821755,0.02030473926580286,0.3155835234170872,0.4428082191780822,0.3602311643835616,9.568063267500715,9.605608133914659,0.03236954910864476,-0.29527878415128433,0.03754486641394372,44695.5,30678.0,0.2098527711431779,0.13468751930208073,0.1789305163438838,0.4248436905333538,0.051204400779542386,0.00048110189796141047,0.4765291932108576,0.3108590559165752,-0.5691154398125676,8.5,-5,0.5812905140504491,-0.2955496450600503,8.0,-10,0.1479531490522942,-0.06197634352008709
