comparison,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_status,background_id,variant
both_flexible_vs_baseline,10,0.0006232876712328195,-0.00045205479452056275,0.0019659246575343126,inconclusive,0.02495772585585635,0.02131389371474065,0.029182350413420554,supported,BG00620,strict
both_flexible_vs_reservation_only,10,0.0007191780821920624,-0.0008013698630132837,0.002438356164383862,inconclusive,0.023929901731323432,0.01976870728207072,0.028602042015785267,supported,BG00620,strict
both_flexible_vs_horizon_only,10,1.369863013703787e-05,-6.164383561632069e-05,0.0001027397260274343,inconclusive,0.00033018200671425246,-2.281566094233245e-05,0.0009989470333533479,inconclusive,BG00620,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00621,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00621,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00621,strict
both_flexible_vs_baseline,10,-0.07137534246575251,-0.07313438356164288,-0.06942452054794446,contradicted,0.39429026613309437,0.39147531360744986,0.3966882615798606,supported,BG00622,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,2.0672898641382885e-06,-2.4921874126617726e-05,2.6313845334467458e-05,inconclusive,BG00622,strict
both_flexible_vs_horizon_only,10,-0.07321643835616329,-0.07576986301369701,-0.07053684931506761,contradicted,0.3555218467771781,0.3532863602249797,0.3575786832540444,supported,BG00622,strict
both_flexible_vs_baseline,10,0.0015205479452056637,0.0005340753424658263,0.0025479452054795707,inconclusive,0.004824255461970406,0.00044805112297796606,0.009328301205162644,inconclusive,BG00623,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00623,strict
both_flexible_vs_horizon_only,10,0.0009246575342466645,-0.0009659246575340663,0.0029590753424662314,inconclusive,0.0018618397412737409,-0.004357057556312536,0.008224297087633758,inconclusive,BG00623,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00624,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00624,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00624,strict
both_flexible_vs_baseline,10,0.001219178082191763,-0.0018359589041095563,0.00441095890410933,inconclusive,0.002119702430123105,-0.0007819802520790985,0.005185673922197635,inconclusive,BG00625,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00625,strict
both_flexible_vs_horizon_only,10,0.0025616438356165006,-0.001000342465753596,0.0066849315068493575,inconclusive,0.002097734712682442,-0.0014987434229449237,0.005121515217743404,inconclusive,BG00625,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00626,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00626,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00626,strict
both_flexible_vs_baseline,10,-0.13749315068493065,-0.1415208904109582,-0.13445136986301268,contradicted,0.13721681095023555,0.13361473206612842,0.14069276908582334,supported,BG00627,strict
both_flexible_vs_reservation_only,10,0.03150684931506875,0.025301369863013873,0.03869863013698649,supported,0.00957461388377881,0.005922928478419263,0.013291595766231552,supported,BG00627,strict
both_flexible_vs_horizon_only,10,-0.13375342465753345,-0.13820582191780753,-0.12963013698630116,contradicted,0.11900945734470539,0.11515187260606025,0.12306172032083593,supported,BG00627,strict
both_flexible_vs_baseline,10,0.004860273972602902,0.0011668493150684362,0.008558904109588842,inconclusive,0.1238544042384541,0.12114089176623563,0.12666886065962504,supported,BG00628,strict
both_flexible_vs_reservation_only,10,-0.0015890410958901869,-0.004586301369862209,0.0011178082191785961,inconclusive,0.0009897785496449708,-0.0012739013729411261,0.0034571220036562623,inconclusive,BG00628,strict
both_flexible_vs_horizon_only,10,-0.0013643835616436117,-0.0039179452054794155,0.0009534246575345739,inconclusive,0.10150718334095629,0.09914699304651398,0.1041486870724806,supported,BG00628,strict
both_flexible_vs_baseline,10,0.0015981735159817045,-1.826484018265795e-05,0.00422831050228305,inconclusive,0.00023727323782470888,-6.000600059996586e-06,0.0006892262932165383,inconclusive,BG00629,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00629,strict
both_flexible_vs_horizon_only,10,0.0015981735159817045,-1.826484018265795e-05,0.0037625570776255056,inconclusive,0.00023727323782470888,-6.000600059996586e-06,0.0006935253211984545,inconclusive,BG00629,strict
both_flexible_vs_baseline,10,-0.0030228310502284474,-0.007789954337899851,0.0015625570776255568,inconclusive,0.0009729328363286549,-0.0006329825101862377,0.0025762262900938197,inconclusive,BG00630,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00630,strict
both_flexible_vs_horizon_only,10,-0.0030228310502284474,-0.0077353881278542985,0.001443150684931422,inconclusive,0.0009729328363286549,-0.000670371747105844,0.002518555048063515,inconclusive,BG00630,strict
both_flexible_vs_baseline,10,-0.0650776255707742,-0.06743378995433573,-0.06251118721460967,contradicted,0.2869451778425135,0.28344243468901115,0.29081577095626054,supported,BG00631,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00631,strict
both_flexible_vs_horizon_only,10,-0.06448401826483822,-0.06717831050228111,-0.06203630136986134,contradicted,0.20096689665217848,0.19701164199210808,0.20472750513547275,supported,BG00631,strict
both_flexible_vs_baseline,10,0.0015616438356169326,-0.0023972602739718795,0.005685273972603162,inconclusive,0.0021741939695332723,-0.0017580569902662195,0.005769743444925735,inconclusive,BG00632,strict
both_flexible_vs_reservation_only,10,0.0015616438356169326,-0.002589383561643202,0.005658219178082472,inconclusive,0.0021741939695332723,-0.0016994934157727297,0.005645244863040923,inconclusive,BG00632,strict
both_flexible_vs_horizon_only,10,0.000315068493150672,-0.0006438356164382489,0.0016167808219177961,inconclusive,0.0003121455890099267,-0.0005022876540141841,0.001508151948543139,inconclusive,BG00632,strict
both_flexible_vs_baseline,10,-0.01847488584474849,-0.021808219178081494,-0.015525114155251074,contradicted,0.06588378570299493,0.06343607297389824,0.06843388272666377,supported,BG00633,strict
both_flexible_vs_reservation_only,10,-0.0017808219178082618,-0.005844977168949523,0.002429223744292001,inconclusive,0.0016941856333895,-0.0006728082441960185,0.004383426646388531,inconclusive,BG00633,strict
both_flexible_vs_horizon_only,10,-0.018063926940638984,-0.020913470319634545,-0.015223515981734858,contradicted,0.057782543664379696,0.053277089974642824,0.06279343338502542,supported,BG00633,strict
both_flexible_vs_baseline,10,-0.0003767123287671703,-0.001349486301369919,0.0005068493150684139,inconclusive,8.93879751892479e-05,-0.0003907682244016164,0.000648613515173213,inconclusive,BG00634,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00634,strict
both_flexible_vs_horizon_only,10,-0.0003767123287671703,-0.0013698630136986356,0.0005068493150683584,inconclusive,8.93879751892479e-05,-0.00038560890700354287,0.000648613515173213,inconclusive,BG00634,strict
both_flexible_vs_baseline,10,-0.0012164383561645952,-0.0056441095890414,0.002888082191780509,inconclusive,0.0011617955748144837,-0.0012826753810411644,0.003776500737078085,inconclusive,BG00635,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00635,strict
both_flexible_vs_horizon_only,10,-0.0012164383561645952,-0.0055682191780823944,0.0028932876712326233,inconclusive,0.0011617955748144837,-0.0012920471912707065,0.003962350693508969,inconclusive,BG00635,strict
both_flexible_vs_baseline,10,-0.019417808219177757,-0.022061815068492762,-0.01634229452054744,contradicted,0.14945238685568266,0.14661244335028448,0.15221138879965895,supported,BG00636,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00636,strict
both_flexible_vs_horizon_only,10,-0.01933561643835611,-0.021712842465753675,-0.016390068493150306,contradicted,0.1464551771187289,0.14151355890638234,0.1519691944590352,supported,BG00636,strict
both_flexible_vs_baseline,10,-0.0533095890410953,-0.0563672602739722,-0.050377671232876266,contradicted,0.06951448559758078,0.06584896456821725,0.07265493346239155,supported,BG00637,strict
both_flexible_vs_reservation_only,10,-0.014109589041096193,-0.01717835616438402,-0.011375342465753936,contradicted,0.0003790019998525018,-0.0026652128326074523,0.0031647427486929986,inconclusive,BG00637,strict
both_flexible_vs_horizon_only,10,-0.05266849315068482,-0.05589054794520507,-0.049517671232876696,contradicted,0.06567659803187051,0.06282451076841104,0.06822872391251752,supported,BG00637,strict
both_flexible_vs_baseline,10,-0.05032876712328651,-0.05341598173515891,-0.04732397260273863,contradicted,0.13267378931020296,0.1287714806089764,0.13713597127019891,supported,BG00638,strict
both_flexible_vs_reservation_only,10,0.021260273972602817,0.015816666666666663,0.027269634703196495,supported,0.014025883445805553,0.010550912509651475,0.017631266208509164,supported,BG00638,strict
both_flexible_vs_horizon_only,10,-0.05191780821917704,-0.054356392694062804,-0.049405936073058265,contradicted,0.10458503420816023,0.1005923209417844,0.10825620777703343,supported,BG00638,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00639,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00639,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00639,strict
both_flexible_vs_baseline,10,0.002287671232876243,-1.4041095891231975e-05,0.0044520547945198635,inconclusive,0.016309524538798685,0.012376532064178812,0.020448957452531447,supported,BG00640,strict
both_flexible_vs_reservation_only,10,0.0027945205479448674,6.84931506844605e-05,0.005273972602739471,inconclusive,0.01619147169292947,0.012291188035857244,0.020481994361210835,supported,BG00640,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00640,strict
both_flexible_vs_baseline,10,0.08310958904109544,0.07917773972602718,0.08693150684931425,supported,0.030759930243449217,0.029159726244128034,0.032591827187569325,supported,BG00641,strict
both_flexible_vs_reservation_only,10,0.06010958904109535,0.05686301369862973,0.06326061643835586,supported,0.026135053226846526,0.024472135794586437,0.027862762924717035,supported,BG00641,strict
both_flexible_vs_horizon_only,10,0.0014520547945203854,-0.0009315068493149897,0.0036715753424653034,inconclusive,0.0005674585648927199,-0.0010012091656400547,0.002620557940453718,inconclusive,BG00641,strict
both_flexible_vs_baseline,10,-0.0013013698630137348,-0.006726027397260325,0.0037126712328766982,inconclusive,0.00218185597362851,-0.0008508109989176469,0.005550849132136555,inconclusive,BG00642,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00642,strict
both_flexible_vs_horizon_only,10,-0.0013013698630137348,-0.00661660958904151,0.003945547945205417,inconclusive,0.00218185597362851,-0.000929525395006726,0.00550878750563892,inconclusive,BG00642,strict
both_flexible_vs_baseline,10,-0.02096575342465722,-0.02436301369862981,-0.017602739726026762,contradicted,0.02521159003016752,0.022837067818687207,0.027484997542834705,supported,BG00643,strict
both_flexible_vs_reservation_only,10,-0.009986301369862938,-0.013664726027397203,-0.006191780821917736,contradicted,0.0002529726897439022,-0.0017295399864627106,0.0027699845474614803,inconclusive,BG00643,strict
both_flexible_vs_horizon_only,10,-0.02096575342465722,-0.02446609589041104,-0.017527226027396474,contradicted,0.02521159003016752,0.022868789548221767,0.027489889057117245,supported,BG00643,strict
both_flexible_vs_baseline,10,0.0038904109589045443,0.0014657534246579529,0.0061780821917813145,inconclusive,0.006311885742538154,0.0039040514209985255,0.008950142124883266,supported,BG00644,strict
both_flexible_vs_reservation_only,10,0.0028767123287674057,0.0006849315068492039,0.005424657534246835,inconclusive,0.005644914241689952,0.0017779602549227828,0.009153385266447456,supported,BG00644,strict
both_flexible_vs_horizon_only,10,0.0009452054794521602,-0.0005753424657535369,0.002547945205479641,inconclusive,0.0011349722733379087,-0.0002195041745554779,0.002561823380903447,inconclusive,BG00644,strict
both_flexible_vs_baseline,10,-0.0029726027397258825,-0.008575684931506957,0.0033424657534247325,inconclusive,0.006075352671505896,-0.0027348722766054223,0.015198985958573837,inconclusive,BG00645,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00645,strict
both_flexible_vs_horizon_only,10,-0.0029726027397258825,-0.008438698630136765,0.003288013698630698,inconclusive,0.006075352671505896,-0.0024895621893531294,0.0150478998242602,inconclusive,BG00645,strict
both_flexible_vs_baseline,10,-0.0006684931506849567,-0.0021426027397262876,0.0010247945205480776,inconclusive,0.003475901597061981,0.00025479089515143303,0.006546860450337601,inconclusive,BG00646,strict
both_flexible_vs_reservation_only,10,-0.0026684931506849472,-0.0046521917808217735,-0.0002134246575344868,inconclusive,0.0006506689640948471,-0.0030983737893006853,0.004290694362312316,inconclusive,BG00646,strict
both_flexible_vs_horizon_only,10,-0.00015890410958900868,-0.0010357534246572212,0.0006136986301368833,inconclusive,0.001205560213625645,0.0002887296349688198,0.0023471736230259907,inconclusive,BG00646,strict
both_flexible_vs_baseline,10,-0.03410958904109547,-0.03647123287671139,-0.03209849315068429,contradicted,0.08100805966914668,0.07891697145159302,0.083232979146282,supported,BG00647,strict
both_flexible_vs_reservation_only,10,0.008312328767123168,0.006290410958904225,0.010438904109588714,supported,0.0006999181513332898,-0.0014995542249049054,0.0025992637788671853,inconclusive,BG00647,strict
both_flexible_vs_horizon_only,10,-0.034641095890410346,-0.036997397260273596,-0.032257260273971744,contradicted,0.07912011822082532,0.07701424482492829,0.08143082820341577,supported,BG00647,strict
both_flexible_vs_baseline,10,0.11516438356164369,0.11344503424657512,0.11714383561643797,supported,0.033775258814128496,0.032119885039399894,0.03542025885712278,supported,BG00648,strict
both_flexible_vs_reservation_only,10,0.11514383561643808,0.1133491438356162,0.11715753424657493,supported,0.033670846707006374,0.03233540021110586,0.03507954305834755,supported,BG00648,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00648,strict
both_flexible_vs_baseline,10,-0.0020684931506849136,-0.006547945205479479,0.003150684931506866,inconclusive,0.0007773226765906526,-0.00018442107246162713,0.0019143748148527328,inconclusive,BG00649,strict
both_flexible_vs_reservation_only,10,-0.0009452054794520826,-0.0026986301369863797,0.0,inconclusive,3.21017434766313e-05,-3.0036328516058752e-06,9.93088632814998e-05,inconclusive,BG00649,strict
both_flexible_vs_horizon_only,10,-0.0010958904109588552,-0.005424657534246547,0.0039184931506850785,inconclusive,0.0007164795192170281,-0.00028041799255077213,0.0018778703919312973,inconclusive,BG00649,strict
both_flexible_vs_baseline,10,-0.002652054794520764,-0.006159178082191998,0.0004275342465749709,inconclusive,0.0005881075041658024,-0.0008944969044718112,0.0018204785815140638,inconclusive,BG00650,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00650,strict
both_flexible_vs_horizon_only,10,-0.002652054794520764,-0.006230410958904344,0.00047123287671213684,inconclusive,0.0005881075041658024,-0.000870386413845492,0.0018142811442937502,inconclusive,BG00650,strict
both_flexible_vs_baseline,10,0.0012123287671232052,-0.0014179794520545325,0.0038907534246572185,inconclusive,0.002737156350052644,-0.00012997574818775072,0.006040298468853591,inconclusive,BG00651,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00651,strict
both_flexible_vs_horizon_only,10,-0.0008767123287671374,-0.0032607876712327736,0.0017945205479444558,inconclusive,0.0017920813653822087,-0.00029426714740479477,0.003981867849213869,inconclusive,BG00651,strict
both_flexible_vs_baseline,10,0.0018739726027398374,0.0006191780821917836,0.0032821917808216272,inconclusive,0.00218232370908914,0.0005357152604067976,0.004033773929505986,inconclusive,BG00652,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00652,strict
both_flexible_vs_horizon_only,10,0.0018739726027398374,0.0006409589041096771,0.003233150684931569,inconclusive,0.00218232370908914,0.0005273058518967841,0.004035809168758236,inconclusive,BG00652,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00653,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00653,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00653,strict
both_flexible_vs_baseline,10,-0.08293150684931537,-0.08776746575342491,-0.07779452054794561,contradicted,0.2865656036441432,0.2807933471472998,0.2926657064115111,supported,BG00654,strict
both_flexible_vs_reservation_only,10,0.06947945205479453,0.06486301369863004,0.07402808219178102,supported,0.008105556553996418,0.0023629631452881505,0.013652048193507073,supported,BG00654,strict
both_flexible_vs_horizon_only,10,-0.09354794520547997,-0.09684965753424725,-0.09000000000000052,contradicted,0.1961548834469128,0.19094334001128063,0.20181987070270221,supported,BG00654,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00655,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00655,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00655,strict
both_flexible_vs_baseline,10,0.0002684931506850563,-0.00075068493150654,0.0016712328767125029,inconclusive,0.000576441732623384,0.0,0.001271810260420142,inconclusive,BG00656,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00656,strict
both_flexible_vs_horizon_only,10,0.0002684931506850563,-0.0006575342465753531,0.0016712328767125029,inconclusive,0.000576441732623384,0.0,0.001277299143839067,inconclusive,BG00656,strict
both_flexible_vs_baseline,10,-0.033191780821917746,-0.03540410958904083,-0.031205308219177604,contradicted,0.01657639656456139,0.011617698424854293,0.02131826683583806,supported,BG00657,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00657,strict
both_flexible_vs_horizon_only,10,-0.033191780821917746,-0.03540410958904092,-0.03113013698630119,contradicted,0.01657639656456139,0.011554428041542181,0.02134449457011852,supported,BG00657,strict
both_flexible_vs_baseline,10,-0.031342465753424455,-0.03435616438356153,-0.0279041095890409,contradicted,0.16869822000539672,0.16613031327355093,0.17184227702088553,supported,BG00658,strict
both_flexible_vs_reservation_only,10,-0.007554794520547858,-0.012089554794520632,-0.002588527397260091,contradicted,0.0015516146831060507,-0.0009350480868650062,0.0041632011714295,inconclusive,BG00658,strict
both_flexible_vs_horizon_only,10,-0.03186986301369833,-0.035527397260273305,-0.027938184931506276,contradicted,0.16774335495426523,0.16503250066156314,0.17028928236865298,supported,BG00658,strict
both_flexible_vs_baseline,10,-0.0477465753424659,-0.050075513698629934,-0.04533544520547973,contradicted,0.18685773279662504,0.18035979722823786,0.192914422009744,supported,BG00659,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00659,strict
both_flexible_vs_horizon_only,10,-0.04664383561643838,-0.04838356164383554,-0.044951883561643764,contradicted,0.13719255178326492,0.13122475019085492,0.14323115734760425,supported,BG00659,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00660,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00660,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00660,strict
both_flexible_vs_baseline,10,0.000264840182648074,-0.0027853881278542387,0.0031874429223739853,inconclusive,0.001563911550394187,-0.0003377375007696538,0.0036341395187412208,inconclusive,BG00661,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00661,strict
both_flexible_vs_horizon_only,10,0.000264840182648074,-0.0028767123287673202,0.0032881278538809994,inconclusive,0.001563911550394187,-0.00032927985341173584,0.0035833584969642823,inconclusive,BG00661,strict
both_flexible_vs_baseline,10,-5.479452054789613e-05,-0.00021917808219159562,3.4246575342467e-05,inconclusive,0.00024452254271860595,-4.751194040186756e-06,0.0007262262807785319,inconclusive,BG00662,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00662,strict
both_flexible_vs_horizon_only,10,-5.479452054789613e-05,-0.00021917808219159562,4.109589041090267e-05,inconclusive,0.00024452254271860595,-5.0735161691306535e-06,0.0007258693165892972,inconclusive,BG00662,strict
both_flexible_vs_baseline,10,-0.036363013698630466,-0.039226027397260575,-0.033246575342466195,contradicted,0.2518829148508333,0.24722019586437927,0.25596978262766656,supported,BG00663,strict
both_flexible_vs_reservation_only,10,-0.016171232876712516,-0.019849486301370213,-0.012280308219178004,contradicted,0.0014219538878952442,-0.002793548321870273,0.004973956622400698,inconclusive,BG00663,strict
both_flexible_vs_horizon_only,10,-0.036363013698630466,-0.039376883561644815,-0.03341763698630166,contradicted,0.2518829148508333,0.247011094711998,0.2560413132611919,supported,BG00663,strict
both_flexible_vs_baseline,10,0.0003397260273967473,-0.0011398630136993315,0.001769999999999265,inconclusive,0.0006663434712546156,-0.0019963753103392763,0.0033653707692710907,inconclusive,BG00664,strict
both_flexible_vs_reservation_only,10,0.0007123287671229495,-0.0009150684931511721,0.0023068493150683054,inconclusive,2.336436317078583e-05,-0.002765815162488526,0.0029676361415442555,inconclusive,BG00664,strict
both_flexible_vs_horizon_only,10,5.479452054790724e-06,0.0,1.643835616437217e-05,inconclusive,1.494098311668468e-05,0.0,4.482294935005404e-05,inconclusive,BG00664,strict
both_flexible_vs_baseline,10,-0.002575342465753372,-0.0094383561643834,0.0034109589041090194,inconclusive,0.0007065308572902329,-0.0030297513058372546,0.004721608531024435,inconclusive,BG00665,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00665,strict
both_flexible_vs_horizon_only,10,-0.002575342465753372,-0.009561643835616185,0.0035616438356161468,inconclusive,0.0007065308572902329,-0.003011084393086412,0.00472754956342188,inconclusive,BG00665,strict
both_flexible_vs_baseline,10,-0.0035068493150685054,-0.00538082191780789,-0.0016053424657530996,inconclusive,0.0029199272598819047,-0.0007787872798719381,0.007143655030345219,inconclusive,BG00666,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00666,strict
both_flexible_vs_horizon_only,10,-0.0035068493150685054,-0.005441095890410387,-0.0016272602739721656,inconclusive,0.0029199272598819047,-0.0008560025681899539,0.007163510688080787,inconclusive,BG00666,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00667,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00667,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00667,strict
both_flexible_vs_baseline,10,-0.019178082191780865,-0.02404178082191809,-0.014397260273972534,contradicted,0.14506469693101784,0.14257876870827707,0.14782229294530003,supported,BG00668,strict
both_flexible_vs_reservation_only,10,0.03158904109589054,0.02727260273972602,0.03580821917808241,supported,0.0028425592941205948,-8.87624106079343e-06,0.005916786462453883,inconclusive,BG00668,strict
both_flexible_vs_horizon_only,10,-0.021136986301369842,-0.023958904109589244,-0.017794520547945135,contradicted,0.1424193344980212,0.1387969794299472,0.14673071885460587,supported,BG00668,strict
both_flexible_vs_baseline,10,0.0006232876712330637,-0.0014999999999998795,0.0028561643835618993,inconclusive,0.0010368224315342011,-0.0016011119670370957,0.00370386432019572,inconclusive,BG00669,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00669,strict
both_flexible_vs_horizon_only,10,0.0006232876712330637,-0.0014999999999998571,0.002904280821918214,inconclusive,0.0010368224315342011,-0.0016642919526203444,0.0038527607677533797,inconclusive,BG00669,strict
both_flexible_vs_baseline,10,-0.02011506849315068,-0.02204397260274005,-0.018317808219178534,contradicted,0.025197451636282498,0.02100651838578903,0.02899862622279081,supported,BG00670,strict
both_flexible_vs_reservation_only,10,-0.008191780821917594,-0.009775479452054581,-0.006558904109588979,contradicted,0.0013419589200780902,-0.00446835294625703,0.006650299175479137,inconclusive,BG00670,strict
both_flexible_vs_horizon_only,10,-0.02011506849315068,-0.022049315068493315,-0.018317808219178375,contradicted,0.025197451636282498,0.021050139499571886,0.02903408419191923,supported,BG00670,strict
both_flexible_vs_baseline,10,0.16566210045662144,0.16315045662100452,0.16809155251141633,supported,0.09470431004668009,0.09114799018460494,0.09871554305112042,supported,BG00671,strict
both_flexible_vs_reservation_only,10,0.16566210045662144,0.1631504566210047,0.168109817351599,supported,0.09470431004668009,0.09102560663634769,0.09861210837895823,supported,BG00671,strict
both_flexible_vs_horizon_only,10,-0.000593607305936028,-0.0014611872146117924,-1.8264840182546928e-05,inconclusive,0.00018030545306085277,-0.0009014298124901198,0.001896368040627483,inconclusive,BG00671,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00672,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00672,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00672,strict
both_flexible_vs_baseline,10,0.0008904109589042864,-0.0005273972602737109,0.00229452054794508,inconclusive,0.0010503693642992472,8.005304967636111e-06,0.002076808322026169,inconclusive,BG00673,strict
both_flexible_vs_reservation_only,10,0.0006027397260276679,-0.0006849315068488962,0.0020000000000003145,inconclusive,0.0007842798139376994,-0.00014288705489414605,0.0017758404500245314,inconclusive,BG00673,strict
both_flexible_vs_horizon_only,10,0.0008904109589042864,-0.0005136986301364727,0.0023428082191776895,inconclusive,0.0010503693642992472,6.851649503006569e-05,0.0020473542281966143,inconclusive,BG00673,strict
both_flexible_vs_baseline,10,-0.029753424657534444,-0.03250719178082235,-0.02680821917808195,contradicted,0.0311532311570052,0.02111343348473312,0.04269666029851135,supported,BG00674,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00674,strict
both_flexible_vs_horizon_only,10,-0.029753424657534444,-0.03243869863013757,-0.026917465753424484,contradicted,0.0311532311570052,0.02089600551721322,0.04198645945732032,supported,BG00674,strict
both_flexible_vs_baseline,10,0.001298630136986534,-0.0009702739726026639,0.003879452054794865,inconclusive,0.0014081677400250125,-0.0020563511999511187,0.004949391458158809,inconclusive,BG00675,strict
both_flexible_vs_reservation_only,10,0.005468493150684539,0.0036108219178081595,0.007550821917807719,supported,6.470190305767343e-05,-0.0027705234610275594,0.0024160847737076294,inconclusive,BG00675,strict
