class1_balk_threshold,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
3,41,2,18180,12470,5710,18180,0,6011,1018,5438,7.678588612670409,8.512926292629263,0.29911991199119914,0.46558219178082194,0.3140814081408141,95752.0,154765.0
3,42,1,18424,10121,8303,18424,0,4959,830,4326,8.1220235154629,8.71336300477638,0.23480243161094225,0.3703767123287671,0.45066217976552325,82203.0,160535.0
3,42,2,18381,12560,5821,18381,0,6032,1065,5456,7.842356687898089,8.699853109188837,0.29682824655894674,0.4671232876712329,0.3166857080681138,98500.0,159912.0
3,43,1,18200,9933,8267,18200,0,4794,816,4321,7.892982986006242,8.49043956043956,0.23741758241758243,0.3699486301369863,0.4542307692307692,78401.0,154526.0
3,43,2,18196,12578,5618,18196,0,6044,1007,5527,7.670217840674193,8.489777973180919,0.30374807650032976,0.47320205479452054,0.3087491756429985,96476.0,154480.0
3,44,1,18206,9982,8224,18206,0,4900,800,4281,7.985674213584452,8.544051411622542,0.23514226079314512,0.3665239726027397,0.45171921344611665,79713.0,155553.0
3,44,2,18437,12691,5746,18437,0,6093,1002,5596,7.741627925301395,8.565276346477193,0.30352009546021586,0.4791095890410959,0.3116559093127949,98249.0,157918.0
3,45,1,18250,10024,8226,18250,0,4845,854,4322,7.979449321628093,8.589808219178082,0.23682191780821918,0.37003424657534245,0.45073972602739726,79986.0,156764.0
3,45,2,18444,12548,5896,18444,0,6050,1029,5467,7.789050047816385,8.627250054218173,0.2964107568857081,0.46806506849315066,0.319670353502494,97737.0,159121.0
3,46,1,18184,10038,8146,18184,0,4940,815,4281,8.12074118350269,8.692366915970084,0.2354267487901452,0.3665239726027397,0.4479762428508579,81516.0,158062.0
3,46,2,18461,12692,5769,18461,0,6128,1056,5507,7.778837062716672,8.624397378256866,0.2983045338822382,0.47148972602739725,0.31249661448458915,98729.0,159215.0
