class1_balk_threshold,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced
9,56,2,18432,11952,6480,18432,0,5991,924,5030,8.3494812583668,9.307562934027779,0.2728949652777778
9,57,1,18317,11827,6490,18317,0,6022,954,4842,8.389278768918576,9.344434132226892,0.26434459791450565
9,57,2,18165,11764,6401,18165,0,5887,959,4907,8.310523631417885,9.287696118909992,0.2701348747591522
9,58,1,18128,11776,6352,18128,0,5961,918,4893,8.349354619565217,9.293468667255075,0.2699139452780229
9,58,2,18340,11844,6496,18340,0,5970,946,4917,8.324974670719351,9.289858233369683,0.26810250817884407
9,59,1,18219,11723,6496,18219,0,5932,891,4897,8.396570843640706,9.35281848619573,0.2687853339919864
9,59,2,18327,11792,6535,18327,0,5911,906,4968,8.317333785617368,9.306269438533311,0.27107546243247665
9,60,1,18331,11892,6439,18331,0,6091,883,4912,8.328372014799866,9.300201843871038,0.26796137690251487
9,60,2,18337,11701,6636,18337,0,5804,914,4974,8.411075976412272,9.383541473523477,0.27125483994110267
9,61,1,18386,11859,6527,18386,0,6062,899,4890,8.406526688590944,9.380343739802024,0.2659632328945937
9,61,2,18515,11952,6563,18515,0,6080,917,4948,8.40880187416332,9.382770726438023,0.2672427761274642
9,62,1,18320,11810,6510,18320,0,5906,928,4970,8.336917866215073,9.296615720524018,0.2712882096069869
9,62,2,18135,11634,6501,18135,0,5865,909,4852,8.329895134949286,9.299090157154673,0.26754893851668043
9,63,1,18603,11858,6745,18603,0,6032,970,4853,8.551948051948052,9.572972101273988,0.26087190238133634
9,63,2,18326,11814,6512,18326,0,5966,956,4886,8.552395463009988,9.545509112736003,0.2666157372039725
9,64,1,18160,11693,6467,18160,0,5748,942,5002,8.260839818694945,9.204240088105728,0.27544052863436125
9,64,2,17939,11556,6383,17939,0,5826,909,4819,8.235375562478366,9.191760967723953,0.2686325882156196
9,65,1,18294,11704,6586,18290,4,5814,912,4967,8.275119617224881,9.26369600874795,0.27150978462884007
9,65,2,18248,11790,6457,18247,1,5986,907,4893,8.3039016115352,9.252918287937744,0.26813897413415166
9,66,1,18269,11786,6483,18269,0,5966,910,4900,8.462922110979127,9.446110898242924,0.2682139142810225
9,66,2,18579,11969,6610,18579,0,6103,928,4920,8.468543737989807,9.452446310350396,0.26481511383820444
9,67,1,18143,11652,6491,18143,0,5832,942,4874,8.360624785444559,9.316926638372927,0.26864355398776385
9,67,2,18355,11859,6496,18355,0,5976,928,4950,8.298423138544566,9.267937891582674,0.2696812857532008
9,68,1,18520,11991,6529,18520,0,6064,917,5007,8.384204820281878,9.350917926565876,0.2703563714902808
9,68,2,18144,11738,6406,18144,0,5955,957,4820,8.366075992502982,9.341435185185185,0.265652557319224
9,69,1,18263,11823,6440,18263,0,5961,938,4920,8.324367757760298,9.2710945627772,0.2693971417620325
9,69,2,18085,11718,6367,18085,0,5867,973,4868,8.292285372930534,9.25855681504009,0.2691733480785181
9,70,1,18124,11519,6605,18124,0,5784,926,4803,8.216425036895563,9.207901125579342,0.26500772456411387
9,70,2,18395,11891,6504,18395,0,5939,984,4954,8.303086367841225,9.232400108725198,0.26931231312856757
9,71,1,17918,11647,6271,17918,0,5767,915,4961,8.274663003348502,9.22619712021431,0.2768724187967407
9,71,2,18054,11647,6407,18054,0,5860,908,4872,8.3124409719241,9.26387504154204,0.2698570953805251
9,72,1,18549,11884,6665,18549,0,6006,918,4951,8.417704476607202,9.393821769367621,0.26691465847215484
9,72,2,18407,11753,6654,18407,0,5952,921,4873,8.41912703139624,9.400717118487531,0.26473624164719944
9,73,1,18191,11769,6422,18191,0,5864,920,4976,8.191180219219985,9.141608487713704,0.2735418613600132
9,73,2,18188,11645,6543,18188,0,5869,887,4880,8.195878059252898,9.158950956674731,0.2683087750164944
9,74,1,18151,11752,6399,18151,0,5871,920,4958,8.251786929884275,9.219657319155969,0.27315299432538154
9,74,2,18347,11852,6495,18347,0,6051,913,4877,8.311677354033074,9.268000218019294,0.2658200250722189
9,75,1,18285,11831,6454,18285,0,6010,907,4910,8.479841095427266,9.462236806125238,0.2685261143013399
9,75,2,18443,12001,6442,18443,0,6158,919,4917,8.485626197816849,9.448625494767663,0.2666052160711381
9,76,1,18433,11897,6536,18433,0,6037,896,4959,8.451122131629823,9.453317419844844,0.269028373026637
9,76,2,18262,11925,6337,18262,0,6100,975,4842,8.542054507337527,9.49178622275764,0.26514072938341915
9,77,1,18421,11908,6513,18421,0,6031,933,4937,8.367484044339939,9.322240920688344,0.2680093371695348
9,77,2,18176,11652,6524,18176,0,5849,918,4871,8.33710950909715,9.31987235915493,0.2679907570422535
9,78,1,18397,11868,6529,18397,0,6025,945,4892,8.40428041793057,9.374463227700168,0.265912920584878
9,78,2,18303,11882,6421,18303,0,6029,920,4923,8.393031476182461,9.353657870294487,0.2689722996230126
9,79,1,18495,11869,6626,18495,0,6065,950,4846,8.37585306260005,9.35323060286564,0.26201676128683427
9,79,2,18289,11725,6564,18289,0,5848,928,4944,8.344392324093816,9.326261687353053,0.27032642572037835
9,80,1,18195,11646,6549,18195,0,5785,938,4920,8.36853855400996,9.35377851057983,0.27040395713107995
9,80,2,18245,11855,6390,18245,0,6021,936,4893,8.444706874736399,9.376157851466155,0.2681830638531104
9,81,1,18068,11659,6408,18067,1,5753,918,4987,8.297538382365554,9.258316267227542,0.2760128403807837
9,81,2,18079,11648,6429,18077,2,5887,904,4856,8.325034340659341,9.28157326990098,0.2685989269317993
9,82,1,18095,11601,6494,18095,0,5789,945,4858,8.246530471511077,9.187399834208344,0.26847195357833653
9,82,2,18163,11734,6429,18163,0,5845,906,4977,8.181097664905403,9.124483840775202,0.2740186092605847
9,83,1,18234,11796,6438,18234,0,5908,947,4933,8.272889114954221,9.248327300647142,0.2705385543490183
9,83,2,18100,11707,6393,18100,0,5928,898,4875,8.372853848125054,9.316298342541437,0.26933701657458564
9,84,1,18282,11916,6366,18282,0,6060,915,4940,8.419184290030211,9.357893009517559,0.2702111366371294
9,84,2,18164,11732,6432,18164,0,5922,886,4924,8.366263211728606,9.339187403655583,0.2710856639506717
9,85,1,18259,11864,6395,18259,0,5996,917,4945,8.272252191503709,9.209430965551235,0.27082534640451283
9,85,2,18069,11642,6427,18069,0,5856,950,4832,8.286548702971999,9.229951851236924,0.2674193369859981
9,86,1,18207,11735,6472,18207,0,5934,949,4846,8.368811248402215,9.326412918108419,0.26616136650738725
9,86,2,18203,11773,6430,18203,0,5888,917,4957,8.352756306803704,9.307147173542823,0.272317749821458
9,87,1,18427,11853,6574,18427,0,6046,901,4904,8.438116932422172,9.396483421066913,0.2661312204916698
9,87,2,18149,11789,6360,18149,0,5931,938,4920,8.349647976927644,9.312689404374897,0.2710893162157695
9,88,1,18262,11794,6468,18262,0,5899,949,4936,8.218416143801933,9.190395356477932,0.27028802978863214
9,88,2,18339,11832,6507,18339,0,6015,926,4878,8.260564570655848,9.217078357598561,0.26599051202355634
9,89,1,18126,11672,6454,18126,0,5843,929,4898,8.200222755311858,9.153260509764978,0.2702195740924639
9,89,2,17958,11618,6340,17958,0,5778,992,4848,8.28077121707695,9.194620781824257,0.26996324757768125
9,90,1,18269,11715,6554,18269,0,5866,957,4887,8.4183525394793,9.386720674366414,0.2675023263451749
9,90,2,18146,11673,6473,18146,0,5845,914,4905,8.407778634455582,9.37457290863,0.2703075057863992
9,91,1,18360,11881,6479,18360,0,6091,924,4860,8.399882164800943,9.338779956427015,0.2647058823529412
9,91,2,18173,11690,6483,18173,0,5815,935,4937,8.299059024807528,9.280416001760853,0.27166675837781323
9,92,1,18496,11968,6528,18496,0,6055,962,4945,8.459224598930481,9.420307093425606,0.2673551038062284
9,92,2,18196,11780,6416,18196,0,6016,907,4851,8.436078098471986,9.40948560123104,0.26659705429764785
9,93,1,18015,11718,6297,18015,0,5850,962,4903,8.24637310121181,9.175020815986677,0.27216208714959755
9,93,2,18239,11682,6557,18239,0,5871,936,4874,8.180362951549393,9.154394429519161,0.26722956302428863
9,94,1,18164,11832,6332,18164,0,5965,944,4915,8.325050709939148,9.255505395287381,0.2705901783748073
9,94,2,18227,11749,6478,18227,0,5929,933,4885,8.282151672482765,9.252098535140176,0.26800899764086245
9,95,1,18329,11764,6565,18329,0,5856,922,4976,8.418310098605916,9.369032680451744,0.2714823503737247
9,95,2,18112,11670,6442,18112,0,5883,928,4851,8.397429305912597,9.352859982332156,0.26783348056537104
9,96,1,18188,11769,6419,18188,0,5919,955,4889,8.38193559350837,9.345282603914669,0.26880360677369697
9,96,2,18423,11798,6625,18423,0,6003,888,4904,8.39803356501102,9.373337675731422,0.2661890028768387
9,97,1,18336,11672,6664,18336,0,5810,942,4913,8.34201507882111,9.309827661431065,0.26794284467713786
9,97,2,18229,11752,6477,18229,0,5933,924,4884,8.326923076923077,9.279005979483241,0.2679247353118657
9,98,1,18265,11711,6554,18265,0,5916,938,4853,8.314661429425326,9.301998357514371,0.2656994251300301
9,98,2,18332,11877,6455,18332,0,5992,941,4940,8.358508040751031,9.30776783766092,0.2694741435740781
9,99,1,18121,11551,6570,18121,0,5771,906,4866,8.275473984936369,9.226587936648087,0.2685282269190442
9,99,2,18210,11748,6462,18210,0,5861,914,4967,8.229485869935308,9.174025260845688,0.2727622185612301
9,100,1,18213,11691,6522,18213,0,5775,898,5011,8.361731246257806,9.318948004172844,0.27513314665348926
9,100,2,18351,11768,6583,18351,0,6002,943,4821,8.397433718558803,9.347501498555937,0.2627104789929704
10,1,1,18216,12268,5947,18215,1,6295,1013,4951,8.650717313335507,9.578149876475432,0.27179402722880985
10,1,2,18053,11609,6444,18053,0,5904,890,4810,8.504263933155311,9.529828837312358,0.26643771118373677
10,2,1,18173,12268,5905,18173,0,6312,992,4957,8.556406912292141,9.518131293677433,0.27276729213668627
10,2,2,18075,11627,6448,18075,0,5905,917,4798,8.584157564290015,9.588492392807746,0.26544951590594745
10,3,1,18322,12328,5994,18322,0,6367,917,5036,8.53544776119403,9.493341338281846,0.27486082305425175
10,3,2,17922,11590,6332,17922,0,5878,873,4833,8.474201898188094,9.494141278875125,0.2696685637763642
10,4,1,17975,12186,5789,17975,0,6273,953,4956,8.538404726735598,9.48923504867872,0.2757162726008345
10,4,2,18199,11758,6441,18199,0,6007,876,4869,8.517690083347508,9.524204626627837,0.2675421726468487
10,5,1,18099,12155,5944,18099,0,6339,892,4916,8.668613739201975,9.621691806177138,0.2716172164207967
10,5,2,18409,11991,6418,18409,0,6120,908,4951,8.52205821032441,9.540496496278994,0.2689445379977185
10,6,1,18322,12166,6156,18322,0,6277,925,4961,8.636034851224725,9.6146708874577,0.27076738347341994
10,6,2,18279,11723,6556,18279,0,5946,916,4857,8.613921351189969,9.634717435308277,0.2657147546364681
10,7,1,18403,12191,6203,18394,9,6236,936,5017,8.673037486670495,9.660704577579645,0.272618594794327
10,7,2,18122,11625,6489,18114,8,5901,887,4834,8.611096774193548,9.64706856575025,0.26674759960269284
10,8,1,18198,12145,6053,18198,0,6209,970,4954,8.578097982708934,9.535663259698868,0.2722277173315749
10,8,2,18120,11579,6541,18120,0,5815,907,4843,8.49546592970032,9.528200883002208,0.2672737306843267
10,9,1,18322,12338,5984,18322,0,6347,973,5007,8.581374615010537,9.535476476367208,0.2732780264163301
10,9,2,18203,11726,6477,18203,0,6032,890,4802,8.46682585706976,9.511344283909246,0.2638026698895786
10,10,1,18351,12330,6021,18351,0,6318,990,5017,8.576885644768856,9.545583346956569,0.273391095853087
10,10,2,18196,11711,6485,18196,0,6044,915,4741,8.610707881478952,9.618597493954715,0.2605517696196966
10,11,1,18355,12148,6207,18355,0,6233,946,4960,8.6468554494567,9.65241078725143,0.27022609643149004
10,11,2,18361,11680,6681,18361,0,5911,951,4814,8.665496575342466,9.702848428734818,0.262186155438157
10,12,1,18051,12142,5909,18051,0,6220,975,4937,8.454867402404876,9.400254833527228,0.2735028530275331
10,12,2,18250,11712,6538,18250,0,5946,846,4908,8.394552595628415,9.41227397260274,0.26893150684931505
10,13,1,18293,12198,6095,18293,0,6324,986,4878,8.603459583538285,9.582135242989121,0.2666593779041163
10,13,2,18148,11766,6382,18148,0,5950,912,4887,8.570882202957675,9.573892439938286,0.2692858717214018
10,14,1,17924,12021,5903,17924,0,6157,897,4961,8.457199900174695,9.414583798259317,0.27677973666592276
10,14,2,18237,11770,6467,18237,0,5948,882,4937,8.397790994052677,9.413225859516368,0.2707133848768986
10,15,1,17985,12067,5914,17981,4,6129,917,5011,8.432501864589376,9.40620655135977,0.278621073116486
10,15,2,18294,11741,6552,18293,1,5999,883,4847,8.438122817477216,9.445744273765921,0.2649502569148355
10,16,1,18232,12185,6047,18232,0,6197,989,4996,8.620681165367255,9.583260201842913,0.274023694602896
10,16,2,18231,11622,6609,18231,0,5944,928,4740,8.582085699535364,9.610937414294334,0.25999670890241894
10,17,1,18416,12322,6094,18416,0,6285,936,5091,8.471757831520858,9.446785403996525,0.2764443961772372
10,17,2,18205,11701,6504,18205,0,6044,871,4778,8.510212802324588,9.51189233726998,0.2624553694040099
10,18,1,18289,12426,5863,18289,0,6437,950,5025,8.56542732979237,9.502214445841762,0.27475531740390396
10,18,2,18275,11719,6556,18275,0,6002,860,4844,8.47845379298575,9.512941176470589,0.2650615595075239
10,19,1,18273,12214,6059,18273,0,6324,919,4962,8.561159325364336,9.544464510479942,0.2715481858479724
10,19,2,18305,11891,6414,18305,0,6111,888,4883,8.571692876965772,9.563288718929254,0.26675771647090957
10,20,1,18275,12273,5999,18272,3,6329,1011,4919,8.693473478367148,9.662270140105079,0.2691655266757866
10,20,2,18175,11726,6449,18175,0,5988,881,4847,8.61998976633123,9.647317744154059,0.26668500687757907
10,21,1,18428,12321,6094,18415,13,6343,985,4984,8.624218813408003,9.597176215042085,0.27045799869763404
10,21,2,18296,11751,6539,18290,6,6044,866,4838,8.575355288911583,9.608966648441772,0.2644293834717971
10,22,1,18013,12062,5951,18013,0,6254,923,4881,8.55521472392638,9.510964303558541,0.2709709654138678
10,22,2,18344,11913,6431,18344,0,6055,890,4964,8.449341055989255,9.462221979938944,0.2706061927605757
10,23,1,18195,12244,5951,18195,0,6237,960,5039,8.512087553087227,9.474525968672712,0.27694421544380327
10,23,2,18128,11755,6373,18128,0,6080,878,4795,8.470608251807741,9.483506178287731,0.2645079435127979
10,24,1,18067,12037,6030,18067,0,6201,927,4900,8.620918833596411,9.5881441301821,0.2712127082526153
10,24,2,18458,11897,6561,18458,0,6047,952,4894,8.553248718164243,9.571134467439592,0.26514248564308157
10,25,1,18266,12237,6029,18266,0,6303,966,4964,8.543188690038408,9.5193255228293,0.2717617431293113
10,25,2,18208,11762,6446,18208,0,6011,865,4875,8.519979595306921,9.535863356766257,0.2677394551845343
10,26,1,18329,12219,6110,18329,0,6220,947,5049,8.541206318029298,9.513503191663483,0.27546510993507556
10,26,2,18090,11618,6472,18090,0,5924,882,4800,8.46737820623171,9.49469320066335,0.26533996683250416
10,27,1,18079,12108,5971,18079,0,6227,979,4898,8.658490254377272,9.629404281210244,0.27092206427346643
10,27,2,18401,11778,6623,18401,0,6011,912,4849,8.602224486330446,9.638606597467529,0.2635182870496169
10,28,1,18168,12089,6079,18168,0,6178,932,4967,8.570601373149143,9.541336415675914,0.2733927785116689
10,28,2,18356,11806,6550,18356,0,6038,953,4799,8.521006267999322,9.537807801263892,0.26144040095881454
10,29,1,18406,12326,6080,18406,0,6394,944,4981,8.654307966899237,9.616375095077691,0.27061827664891885
10,29,2,18246,11710,6536,18246,0,5944,914,4840,8.588812980358668,9.618162885015893,0.2652636194234353
10,30,1,18151,12136,6014,18150,1,6228,973,4931,8.614864864864865,9.584022038567493,0.2716654729766955
10,30,2,18287,11715,6570,18285,2,5960,917,4831,8.599658557405036,9.615422477440525,0.26417673757313936
10,31,1,18150,12008,6142,18150,0,6135,943,4922,8.58919053964024,9.553443526170799,0.27118457300275484
10,31,2,18311,11684,6627,18311,0,5874,945,4856,8.497090037658337,9.52017912730053,0.2651957839549997
10,32,1,18250,12241,6009,18250,0,6318,951,4968,8.705906380197696,9.665479452054795,0.27221917808219176
10,32,2,18272,11788,6484,18272,0,6043,914,4824,8.657108924329828,9.668728108581437,0.2640105078809107
10,33,1,18280,12158,6114,18272,8,6265,983,4900,8.704309919394637,9.679783274956216,0.26805251641137856
10,33,2,18368,11761,6604,18365,3,5983,956,4810,8.6236714565088,9.665014974135584,0.2618684668989547
10,34,1,18078,12130,5948,18078,0,6137,962,5021,8.591178895300907,9.555260537670096,0.2777409005420954
10,34,2,18274,11761,6513,18274,0,6090,836,4830,8.54706232463226,9.567472912334464,0.26430994856079676
10,35,1,18404,12131,6273,18404,0,6207,959,4960,8.680570439370209,9.685611823516627,0.26950662899369704
10,35,2,18452,11900,6552,18452,0,6165,915,4819,8.633193277310925,9.650010838933449,0.2611641014524171
10,36,1,18412,12343,6069,18412,0,6403,966,4963,8.556428745037673,9.528514012600478,0.26955246578318487
10,36,2,18315,11812,6503,18315,0,6072,886,4849,8.537250253979005,9.553972153972154,0.26475566475566475
10,37,1,18322,12340,5974,18314,8,6335,927,5070,8.578930307941652,9.531505951730916,0.2767165156642288
10,37,2,18183,11721,6453,18174,9,6032,850,4825,8.515740977732275,9.537746230879279,0.2653577517461365
10,38,1,18348,12379,5969,18348,0,6419,946,5003,8.622182728814929,9.573086984957488,0.2726727708742097
10,38,2,18303,11717,6586,18303,0,6004,877,4832,8.569685072970897,9.605255968966835,0.26400043708681636
10,39,1,18380,12346,6034,18380,0,6347,960,5034,8.512230682002269,9.45462459194777,0.2738846572361262
10,39,2,18035,11550,6485,18035,0,5890,846,4809,8.395411255411256,9.41962850013862,0.2666481840864985
10,40,1,18178,12096,6082,18178,0,6173,951,4961,8.624751984126984,9.605677192210365,0.27291231158543294
10,40,2,18161,11696,6465,18161,0,5940,890,4859,8.573358413132695,9.596112548868454,0.2675513462915038
10,41,1,18402,12432,5970,18402,0,6481,896,5041,8.612290862290862,9.577763286599282,0.27393761547657863
10,41,2,18328,11774,6554,18328,0,6036,851,4879,8.558348904365552,9.603011785246617,0.2662047140986469
10,42,1,18315,12264,6051,18315,0,6332,921,5003,8.654191128506197,9.628938028938029,0.27316407316407315
10,42,2,18251,11817,6434,18251,0,6063,932,4814,8.591182195142592,9.619418114075941,0.2637663689660841
10,43,1,18088,12219,5869,18088,0,6282,937,4995,8.59792127015304,9.558325961963734,0.2761499336576736
10,43,2,18238,11802,6436,18238,0,6047,878,4863,8.517793594306049,9.547647768395658,0.266641079065687
10,44,1,18353,12473,5880,18353,0,6425,978,5053,8.596889280846629,9.557511033618482,0.2753228355037324
10,44,2,18326,11804,6522,18326,0,6167,857,4770,8.555320230430363,9.601440576230493,0.2602859325548401
10,45,1,18204,12190,6014,18204,0,6303,891,4991,8.604757998359311,9.568501428257527,0.27417051197539
10,45,2,18141,11735,6406,18141,0,5963,912,4854,8.485726459309758,9.51342263381291,0.26757069621299817
10,46,1,18282,12171,6111,18282,0,6201,970,4999,8.631336784159066,9.612077453232688,0.27343835466579147
10,46,2,18208,11693,6515,18208,0,5982,926,4780,8.624476182331309,9.631370826010544,0.2625219683655536
10,47,1,18445,12290,6153,18443,2,6350,916,5021,8.590642799023597,9.579786368812016,0.27221469232854434
10,47,2,18329,11843,6483,18326,3,6099,929,4804,8.595879422443637,9.599203317690712,0.2620983141469802
10,48,1,18150,12147,6003,18150,0,6221,932,4990,8.620400098789824,9.607107438016529,0.27493112947658405
