background_id,source_scenario_ids,scenario_type,target_loss_share,balk_probability,noshow_probability,estimated_balk_loss_share,estimated_noshow_loss_share,estimated_match_gap,balk_target_error,noshow_target_error,balk_attainable,noshow_attainable,calibration_valid,n_calibration_seeds,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2
H2B0284,X031,asymmetric_stress,0.2,0.2,0.2547507790575183,0.203266727766215,0.19938040105668275,0.003886326709532234,0.0032667277662149774,0.0006195989433172566,True,True,True,3,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,0,9,0.0,0.0,0.0,0.7,0,12,0.0,0.3,0.0,0.3
H2B0285,X034,asymmetric_stress,0.05,0.05401551596703665,0.0572511153283808,0.04834020635894246,0.050377574403993285,0.002037368045050822,0.00165979364105754,0.00037757440399328185,True,True,True,3,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,0,4,0.0,0.0,0.0,0.3,0,9,0.0,0.5,0.0,0.5
H2B0285,X034,asymmetric_stress,0.1,0.10547296759858557,0.12033967587777723,0.09832688647342085,0.1021721517745922,0.0038452653011713522,0.0016731135265791591,0.002172151774592193,True,True,True,3,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,0,4,0.0,0.0,0.0,0.3,0,9,0.0,0.5,0.0,0.5
H2B0285,X034,asymmetric_stress,0.2,0.2,0.24067935175555447,0.1994832332068671,0.20084466885931715,0.0013614356524500604,0.0005167667931329223,0.0008446688593171381,True,True,True,3,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,0,4,0.0,0.0,0.0,0.3,0,9,0.0,0.5,0.0,0.5
H2B0286,X035,asymmetric_stress,0.05,0.05,0.04448775764210202,0.04790833724901833,0.05041275989295362,0.002504422643935293,0.0020916627509816738,0.0004127598929536194,True,True,True,3,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,0,4,0.0,0.0,0.0,0.3,0,12,0.0,0.3,0.0,0.7
H2B0286,X035,asymmetric_stress,0.1,0.10630566392630711,0.1,0.09299567384922108,0.1014345842403993,0.008438910391178223,0.007004326150778922,0.0014345842403993003,True,True,True,3,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,0,4,0.0,0.0,0.0,0.3,0,12,0.0,0.3,0.0,0.7
H2B0286,X035,asymmetric_stress,0.2,0.215556197694455,0.20788810894347698,0.1954939903940327,0.20039290920102212,0.004898918806989422,0.004506009605967309,0.00039290920102211246,True,True,True,3,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,0,4,0.0,0.0,0.0,0.3,0,12,0.0,0.3,0.0,0.7
H2B0287,X036,asymmetric_stress,0.05,0.08238570414564576,0.19479817871054209,0.051109089561304555,0.04949651256008253,0.0016125770012220264,0.001109089561304552,0.0005034874399174744,True,True,True,3,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,0,9,0.0,0.0,0.0,0.7,0,6,0.0,0.0,0.0,0.3
H2B0287,X036,asymmetric_stress,0.1,0.14687426206124074,0.38959635742108417,0.09800839186120269,0.09935604793914808,0.0013476560779453889,0.001991608138797313,0.0006439520608519239,True,True,True,3,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,0,9,0.0,0.0,0.0,0.7,0,6,0.0,0.0,0.0,0.3
H2B0287,X036,asymmetric_stress,0.2,0.25677701811123194,0.7791927148421683,0.19313560873806,0.1992431069237851,0.006107498185725119,0.006864391261940023,0.000756893076214904,True,True,True,3,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,0,9,0.0,0.0,0.0,0.7,0,6,0.0,0.0,0.0,0.3
H2B0288,X037,asymmetric_stress,0.05,0.05,0.08497144107619173,0.05059915277709559,0.052420984643115454,0.001821831866019863,0.0005991527770955879,0.002420984643115451,True,True,True,3,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,0,12,0.0,0.5,0.0,0.7,0,4,0.0,0.5,0.0,0.5
H2B0288,X037,asymmetric_stress,0.1,0.1,0.16494191058481947,0.10039082363917246,0.10042531594570676,3.44923065343089e-05,0.00039082363917244956,0.00042531594570675846,True,True,True,3,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,0,12,0.0,0.5,0.0,0.7,0,4,0.0,0.5,0.0,0.5
H2B0288,X037,asymmetric_stress,0.2,0.2,0.3398857643047669,0.20257952783891195,0.19996866862763965,0.0026108592112722984,0.002579527838911938,3.133137236036032e-05,True,True,True,3,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,0,12,0.0,0.5,0.0,0.7,0,4,0.0,0.5,0.0,0.5
H2B0289,X038,asymmetric_stress,0.05,0.05,0.05,0.05045916524789764,0.052180440815985406,0.0017212755680877656,0.0004591652478976374,0.002180440815985403,True,True,True,3,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.5,0,12,0.0,0.0,0.0,0.1,0,12,0.0,0.0,0.0,0.1
H2B0289,X038,asymmetric_stress,0.1,0.1,0.09554088680686837,0.09997504669329442,0.10042213279531682,0.00044708610202240373,2.495330670558571e-05,0.000422132795316818,True,True,True,3,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.5,0,12,0.0,0.0,0.0,0.1,0,12,0.0,0.0,0.0,0.1
H2B0289,X038,asymmetric_stress,0.2,0.19654805262972339,0.18986761441155522,0.20094149693650865,0.19899601432240255,0.0019454826141060977,0.0009414969365086345,0.0010039856775974632,True,True,True,3,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.5,0,12,0.0,0.0,0.0,0.1,0,12,0.0,0.0,0.0,0.1
H2B0290,X039,asymmetric_stress,0.05,0.05,0.05786180541646393,0.04945486958729581,0.052345894574470996,0.002891024987175188,0.000545130412704195,0.0023458945744709928,True,True,True,3,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,0,9,0.0,0.1,0.0,0.1,0,12,0.0,0.3,0.0,0.3
H2B0290,X039,asymmetric_stress,0.1,0.1,0.11115796535593703,0.09975533106737793,0.099612571112066,0.0001427599553119191,0.0002446689326220802,0.0003874288879339993,True,True,True,3,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,0,9,0.0,0.1,0.0,0.1,0,12,0.0,0.3,0.0,0.3
H2B0290,X039,asymmetric_stress,0.2,0.2,0.22578340759422186,0.2020142605935732,0.19922301493914327,0.0027912456544299247,0.0020142605935731805,0.0007769850608567441,True,True,True,3,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,0,9,0.0,0.1,0.0,0.1,0,12,0.0,0.3,0.0,0.3
H2B0291,X040,asymmetric_stress,0.05,0.06539449565915631,0.14157395402280867,0.05213189774193636,0.04976068239131965,0.002371215350616712,0.0021318977419363602,0.00023931760868035196,True,True,True,3,3.1,0.5,32,99.2,49.6,49.6,14,21,0.1,0.1,0,12,0.0,0.3,0.0,0.3,0,6,0.0,0.5,0.0,0.5
H2B0291,X040,asymmetric_stress,0.1,0.12284532315200015,0.28314790804561735,0.1001274858778406,0.09941351179737794,0.0007139740804626565,0.0001274858778405885,0.000586488202622068,True,True,True,3,3.1,0.5,32,99.2,49.6,49.6,14,21,0.1,0.1,0,12,0.0,0.3,0.0,0.3,0,6,0.0,0.5,0.0,0.5
H2B0291,X040,asymmetric_stress,0.2,0.22327446811628465,0.5662958160912347,0.20154864480007498,0.19958180518985005,0.001966839610224924,0.0015486448000749664,0.00041819481014995774,True,True,True,3,3.1,0.5,32,99.2,49.6,49.6,14,21,0.1,0.1,0,12,0.0,0.3,0.0,0.3,0,6,0.0,0.5,0.0,0.5
H2B0292,X041,asymmetric_stress,0.05,0.05,0.05,0.049814187618266614,0.051530594564839334,0.0017164069465727197,0.00018581238173338843,0.0015305945648393313,True,True,True,3,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,0,4,0.0,0.0,0.0,0.3,0,12,0.0,0.3,0.0,0.5
H2B0292,X041,asymmetric_stress,0.1,0.1,0.1,0.09870088792021896,0.10226351051315015,0.0035626225929311917,0.001299112079781048,0.0022635105131501437,True,True,True,3,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,0,4,0.0,0.0,0.0,0.3,0,12,0.0,0.3,0.0,0.5
H2B0292,X041,asymmetric_stress,0.2,0.2,0.2,0.19956882434323978,0.20052846505532387,0.0009596407120840977,0.0004311756567602354,0.0005284650553238623,True,True,True,3,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,0,4,0.0,0.0,0.0,0.3,0,12,0.0,0.3,0.0,0.5
H2B0293,X042,asymmetric_stress,0.05,0.05,0.046261079809637104,0.049134584668782726,0.04966270434439768,0.0005281196756149534,0.0008654153312172772,0.0003372956556023238,True,True,True,3,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,0,9,0.0,0.3,0.0,0.7,0,6,0.0,0.7,0.0,0.7
H2B0293,X042,asymmetric_stress,0.1,0.1002939563443859,0.09581176535261403,0.10194924284307415,0.10014393034951959,0.0018053124935545617,0.001949242843074142,0.0001439303495195804,True,True,True,3,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,0,9,0.0,0.3,0.0,0.7,0,6,0.0,0.7,0.0,0.7
H2B0293,X042,asymmetric_stress,0.2,0.2,0.2,0.20169261757587464,0.20155356075499734,0.00013905682087730908,0.0016926175758746331,0.001553560754997324,True,True,True,3,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,0,9,0.0,0.3,0.0,0.7,0,6,0.0,0.7,0.0,0.7
H2B0294,X044,asymmetric_stress,0.05,0.054946772086997095,0.06292324412608094,0.04877051879776941,0.05030750124258693,0.0015369824448175154,0.001229481202230591,0.00030750124258692446,True,True,True,3,4.0,0.3,32,128.0,38.4,89.6,28,21,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0
H2B0294,X044,asymmetric_stress,0.1,0.1024633431260805,0.12584648825216188,0.0958449501414592,0.10096363870958565,0.005118688568126445,0.004155049858540802,0.000963638709585643,True,True,True,3,4.0,0.3,32,128.0,38.4,89.6,28,21,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0
H2B0294,X044,asymmetric_stress,0.2,0.2,0.25169297650432376,0.20135157668752382,0.19994444529414804,0.0014071313933757823,0.0013515766875238089,5.555470585197342e-05,True,True,True,3,4.0,0.3,32,128.0,38.4,89.6,28,21,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0
H2B0295,X045,asymmetric_stress,0.05,0.05,0.11288162676855823,0.04981489487723475,0.0483354586241306,0.0014794362531041494,0.0001851051227652542,0.0016645413758694036,True,True,True,3,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,0,12,0.0,0.3,0.0,0.5,0,4,0.0,0.7,0.0,0.7
H2B0295,X045,asymmetric_stress,0.1,0.1,0.23157960296321817,0.10329655206953998,0.09958860259569836,0.0037079494738416208,0.003296552069539979,0.0004113974043016416,True,True,True,3,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,0,12,0.0,0.3,0.0,0.5,0,4,0.0,0.7,0.0,0.7
H2B0295,X045,asymmetric_stress,0.2,0.20343452729813477,0.4607741336447532,0.1973904237200238,0.20056133188477535,0.003170908164751546,0.0026095762799762112,0.0005613318847753346,True,True,True,3,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,0,12,0.0,0.3,0.0,0.5,0,4,0.0,0.7,0.0,0.7
H2B0296,X047,asymmetric_stress,0.05,0.05108916344578983,0.061760824576795596,0.0490058729249036,0.049700957291211455,0.0006950843663078576,0.0009941270750964057,0.00029904270878854805,True,True,True,3,1.25,0.3,16,20.0,6.0,14.0,28,21,0.1,0.1,0,12,0.0,0.1,0.0,0.3,0,4,0.0,0.5,0.0,0.5
H2B0296,X047,asymmetric_stress,0.1,0.1,0.1160522165159737,0.097673007260549,0.09891842619751302,0.0012454189369640184,0.0023269927394510004,0.001081573802486982,True,True,True,3,1.25,0.3,16,20.0,6.0,14.0,28,21,0.1,0.1,0,12,0.0,0.1,0.0,0.3,0,4,0.0,0.5,0.0,0.5
H2B0296,X047,asymmetric_stress,0.2,0.2,0.23832029613093197,0.1906546395593265,0.2003788884967261,0.009724248937399621,0.009345360440673522,0.0003788884967260986,True,True,True,3,1.25,0.3,16,20.0,6.0,14.0,28,21,0.1,0.1,0,12,0.0,0.1,0.0,0.3,0,4,0.0,0.5,0.0,0.5
H2B0297,X048,asymmetric_stress,0.05,0.05652264055862742,0.06091898495425369,0.05019309374212277,0.05044888298579858,0.00025578924367581496,0.00019309374212276437,0.0004488829857985793,True,True,True,3,4.0,0.3,32,128.0,38.4,89.6,14,14,0.0,0.5,0,6,0.0,0.7,0.0,0.7,0,4,0.0,0.7,0.0,0.7
H2B0297,X048,asymmetric_stress,0.1,0.10939846983523233,0.12183796990850738,0.10272653495507074,0.1000153760866767,0.0027111588683940424,0.0027265349550707335,1.5376086676691103e-05,True,True,True,3,4.0,0.3,32,128.0,38.4,89.6,14,14,0.0,0.5,0,6,0.0,0.7,0.0,0.7,0,4,0.0,0.7,0.0,0.7
H2B0297,X048,asymmetric_stress,0.2,0.2,0.24367593981701477,0.19863987607206787,0.19816137452630364,0.00047850154576423165,0.0013601239279321387,0.0018386254736963703,True,True,True,3,4.0,0.3,32,128.0,38.4,89.6,14,14,0.0,0.5,0,6,0.0,0.7,0.0,0.7,0,4,0.0,0.7,0.0,0.7
H2B0298,X049,asymmetric_stress,0.05,0.05,0.10217121608079799,0.05044231724844442,0.04982080717856544,0.0006215100698789763,0.00044231724844441545,0.0001791928214345609,True,True,True,3,4.0,0.3,16,64.0,19.2,44.8,14,21,0.3,0.3,0,6,0.0,0.7,0.0,0.7,0,6,0.0,0.0,0.0,0.7
H2B0298,X049,asymmetric_stress,0.1,0.1,0.20434243216159598,0.09954077406386523,0.10080212027569886,0.0012613462118336305,0.00045922593613477447,0.000802120275698856,True,True,True,3,4.0,0.3,16,64.0,19.2,44.8,14,21,0.3,0.3,0,6,0.0,0.7,0.0,0.7,0,6,0.0,0.0,0.0,0.7
H2B0298,X049,asymmetric_stress,0.2,0.2,0.40868486432319195,0.19825065752464846,0.20041141767273926,0.002160760148090801,0.0017493424753515507,0.00041141767273925045,True,True,True,3,4.0,0.3,16,64.0,19.2,44.8,14,21,0.3,0.3,0,6,0.0,0.7,0.0,0.7,0,6,0.0,0.0,0.0,0.7
H2B0299,X050,asymmetric_stress,0.05,0.05,0.1459754001416125,0.05060526352708559,0.05035860883060056,0.0002466546964850283,0.0006052635270855852,0.0003586088306005569,True,True,True,3,3.1,0.9,16,49.6,44.64,4.959999999999999,21,28,0.5,0.5,0,9,0.0,0.5,0.0,0.5,0,12,0.0,0.5,0.0,0.5
H2B0299,X050,asymmetric_stress,0.1,0.1,0.291950800283225,0.09879613711306716,0.09989252471978795,0.001096387606720789,0.0012038628869328466,0.00010747528021205766,True,True,True,3,3.1,0.9,16,49.6,44.64,4.959999999999999,21,28,0.5,0.5,0,9,0.0,0.5,0.0,0.5,0,12,0.0,0.5,0.0,0.5
H2B0299,X050,asymmetric_stress,0.2,0.2,0.58390160056645,0.19931862604892134,0.19919485093948883,0.00012377510943251124,0.0006813739510786732,0.0008051490605111844,True,True,True,3,3.1,0.9,16,49.6,44.64,4.959999999999999,21,28,0.5,0.5,0,9,0.0,0.5,0.0,0.5,0,12,0.0,0.5,0.0,0.5
H2B0300,X051,asymmetric_stress,0.05,0.051070950468540835,0.7306986348292513,0.051231331227187926,0.04689011026528406,0.004341220961903869,0.0012313312271879234,0.0031098897347159454,True,True,True,3,1.25,0.1,16,20.0,2.0,18.0,14,21,0.5,0.0,0,12,0.0,0.1,0.0,0.1,0,9,0.0,0.3,0.0,0.3
H2B0300,X051,asymmetric_stress,0.1,0.11338109369769635,1.0,0.08848137759077451,0.06853237562754162,0.01994900196323289,0.011518622409225493,0.03146762437245838,True,False,False,3,1.25,0.1,16,20.0,2.0,18.0,14,21,0.5,0.0,0,12,0.0,0.1,0.0,0.1,0,9,0.0,0.3,0.0,0.3
H2B0300,X051,asymmetric_stress,0.2,0.20428380187416334,1.0,0.21642906710226173,0.06853237562754162,0.14789669147472012,0.01642906710226172,0.1314676243724584,True,False,False,3,1.25,0.1,16,20.0,2.0,18.0,14,21,0.5,0.0,0,12,0.0,0.1,0.0,0.1,0,9,0.0,0.3,0.0,0.3
H2B0301,X052,asymmetric_stress,0.05,0.05,0.16969794352651618,0.047870082087386516,0.05076937478478655,0.0028992926974000313,0.002129917912613487,0.0007693747847865445,True,True,True,3,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.1,0,12,0.0,0.3,0.0,0.7,0,12,0.0,0.0,0.0,0.5
H2B0301,X052,asymmetric_stress,0.1,0.1,0.33939588705303236,0.1000761451686805,0.10128154240402647,0.0012053972353459619,7.614516868049981e-05,0.0012815424040264617,True,True,True,3,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.1,0,12,0.0,0.3,0.0,0.7,0,12,0.0,0.0,0.0,0.5
H2B0301,X052,asymmetric_stress,0.2,0.2,0.6787917741060647,0.20104292542440141,0.2011402929166943,9.736749229288799e-05,0.001042925424401403,0.001140292916694291,True,True,True,3,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.1,0,12,0.0,0.3,0.0,0.7,0,12,0.0,0.0,0.0,0.5
H2B0302,X053,asymmetric_stress,0.05,0.05,0.05,0.04990994641196255,0.05060753935820164,0.0006975929462390909,9.005358803745173e-05,0.0006075393582016392,True,True,True,3,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,0,6,0.0,0.0,0.0,0.7,0,9,0.0,0.0,0.0,0.7
H2B0302,X053,asymmetric_stress,0.1,0.1,0.1,0.09977905405752852,0.10145009050106901,0.0016710364435404967,0.0002209459424714899,0.0014500905010690068,True,True,True,3,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,0,6,0.0,0.0,0.0,0.7,0,9,0.0,0.0,0.0,0.7
H2B0302,X053,asymmetric_stress,0.2,0.2,0.2,0.2019454580568499,0.2023892574167344,0.0004437993598845058,0.001945458056849897,0.0023892574167344027,True,True,True,3,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,0,6,0.0,0.0,0.0,0.7,0,9,0.0,0.0,0.0,0.7
H2B0303,X054,asymmetric_stress,0.05,0.05947207705642801,0.058962111479101874,0.04912872270974674,0.04916853688574881,3.9814176002073154e-05,0.0008712772902532626,0.0008314631142511894,True,True,True,3,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,0,6,0.0,0.0,0.0,0.1,0,9,0.0,0.3,0.0,0.3
H2B0303,X054,asymmetric_stress,0.1,0.10668934152957918,0.11792422295820375,0.10115949197554862,0.10065129482152278,0.0005081971540258357,0.0011594919755486127,0.0006512948215227771,True,True,True,3,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,0,6,0.0,0.0,0.0,0.1,0,9,0.0,0.3,0.0,0.3
H2B0303,X054,asymmetric_stress,0.2,0.2,0.2358484459164075,0.19526258999116733,0.19997711275591046,0.004714522764743129,0.004737410008832682,2.2887244089553338e-05,True,True,True,3,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,0,6,0.0,0.0,0.0,0.1,0,9,0.0,0.3,0.0,0.3
H2B0304,X055,asymmetric_stress,0.05,0.05370696870782242,0.1617663853059321,0.050192555820590866,0.049579104329103264,0.0006134514914876016,0.00019255582059086312,0.00042089567089673846,True,True,True,3,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,0,4,0.0,0.0,0.0,0.7,0,4,0.0,0.5,0.0,0.7
H2B0304,X055,asymmetric_stress,0.1,0.10099910226579163,0.3235327706118642,0.09599063414364878,0.10083486568130917,0.004844231537660393,0.004009365856351227,0.0008348656813091659,True,True,True,3,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,0,4,0.0,0.0,0.0,0.7,0,4,0.0,0.5,0.0,0.7
H2B0304,X055,asymmetric_stress,0.2,0.20336335437925523,0.6470655412237284,0.20218401354072565,0.2002055804733803,0.001978433067345353,0.0021840135407256434,0.00020558047338029017,True,True,True,3,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,0,4,0.0,0.0,0.0,0.7,0,4,0.0,0.5,0.0,0.7
H2B0305,X056,asymmetric_stress,0.05,0.049193141999451594,0.05,0.051810281998601444,0.04870319529000985,0.003107086708591597,0.0018102819986014415,0.0012968047099901556,True,True,True,3,1.25,0.1,64,80.0,8.0,72.0,7,14,0.0,0.0,0,4,0.0,0.7,0.0,0.7,0,4,0.0,0.0,0.0,0.3
H2B0305,X056,asymmetric_stress,0.1,0.1,0.10692843424200696,0.1011246399901865,0.09945310122098089,0.001671538769205616,0.001124639990186499,0.0005468987790191171,True,True,True,3,1.25,0.1,64,80.0,8.0,72.0,7,14,0.0,0.0,0,4,0.0,0.7,0.0,0.7,0,4,0.0,0.0,0.0,0.3
H2B0305,X056,asymmetric_stress,0.2,0.2,0.21334238704098105,0.197874526188064,0.20037207073633456,0.0024975445482705583,0.0021254738119360073,0.000372070736334551,True,True,True,3,1.25,0.1,64,80.0,8.0,72.0,7,14,0.0,0.0,0,4,0.0,0.7,0.0,0.7,0,4,0.0,0.0,0.0,0.3
H2B0306,X058,asymmetric_stress,0.05,0.05,0.15578154340902026,0.048615776364317874,0.04997694808373262,0.0013611717194147444,0.0013842236356821289,2.305191626738451e-05,True,True,True,3,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,0,12,0.0,0.0,0.0,0.1,0,6,0.0,0.0,0.0,0.7
H2B0306,X058,asymmetric_stress,0.1,0.1,0.3115630868180405,0.1001864495443306,0.0994111057066167,0.0007753438377139099,0.00018644954433059968,0.0005888942933833102,True,True,True,3,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,0,12,0.0,0.0,0.0,0.1,0,6,0.0,0.0,0.0,0.7
H2B0306,X058,asymmetric_stress,0.2,0.2,0.623126173636081,0.19960273645992874,0.19910869592651648,0.00049404053341226,0.0003972635400712743,0.0008913040734835342,True,True,True,3,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,0,12,0.0,0.0,0.0,0.1,0,6,0.0,0.0,0.0,0.7
H2B0307,X061,asymmetric_stress,0.05,0.05,0.0970196673084624,0.04990474415363811,0.05031946743838809,0.0004147232847499793,9.525584636189272e-05,0.0003194674383880866,True,True,True,3,2.0,0.9,64,128.0,115.2,12.799999999999995,14,28,0.5,0.5,0,4,0.0,0.3,0.0,0.5,0,9,0.0,0.0,0.0,0.5
H2B0307,X061,asymmetric_stress,0.1,0.1,0.1940393346169248,0.1000799945491705,0.09948993347060463,0.0005900610785658789,7.999454917050064e-05,0.0005100665293953782,True,True,True,3,2.0,0.9,64,128.0,115.2,12.799999999999995,14,28,0.5,0.5,0,4,0.0,0.3,0.0,0.5,0,9,0.0,0.0,0.0,0.5
H2B0307,X061,asymmetric_stress,0.2,0.2,0.3880786692338496,0.19965536793563698,0.1996121500602189,4.321787541808342e-05,0.0003446320643630263,0.0003878499397811097,True,True,True,3,2.0,0.9,64,128.0,115.2,12.799999999999995,14,28,0.5,0.5,0,4,0.0,0.3,0.0,0.5,0,9,0.0,0.0,0.0,0.5
H2B0308,X062,asymmetric_stress,0.05,0.10015708741316505,0.1068803871048664,0.053120526030003945,0.05071859576207563,0.002401930267928315,0.0031205260300039422,0.0007185957620756273,True,True,True,3,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,0,4,0.0,0.0,0.0,0.1,0,12,0.0,0.5,0.0,0.5
H2B0308,X062,asymmetric_stress,0.1,0.17701195980608622,0.2137607742097328,0.09978275475820797,0.10149269071502605,0.0017099359568180789,0.00021724524179203564,0.0014926907150260432,True,True,True,3,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,0,4,0.0,0.0,0.0,0.1,0,12,0.0,0.5,0.0,0.5
H2B0308,X062,asymmetric_stress,0.2,0.29603856225017117,0.4275215484194656,0.18545535644464092,0.20199469116016955,0.016539334715528625,0.014544643555359088,0.001994691160169537,True,True,True,3,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,0,4,0.0,0.0,0.0,0.1,0,12,0.0,0.5,0.0,0.5
H2B0309,X063,asymmetric_stress,0.05,0.05,0.05,0.047933527309333306,0.04752127160009422,0.0004122557092390844,0.002066472690666697,0.0024787283999057816,True,True,True,3,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.3,0,6,0.0,0.1,0.0,0.1,0,4,0.0,0.0,0.0,0.7
H2B0309,X063,asymmetric_stress,0.1,0.1,0.1,0.10205075731589601,0.09812460325271932,0.003926154063176687,0.002050757315896004,0.0018753967472806832,True,True,True,3,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.3,0,6,0.0,0.1,0.0,0.1,0,4,0.0,0.0,0.0,0.7
H2B0309,X063,asymmetric_stress,0.2,0.2,0.20627576695882285,0.20153062463463453,0.20104093191129746,0.0004896927233370707,0.0015306246346345198,0.001040931911297449,True,True,True,3,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.3,0,6,0.0,0.1,0.0,0.1,0,4,0.0,0.0,0.0,0.7
H2B0310,X064,asymmetric_stress,0.05,0.05973493807081193,0.16466233215615064,0.05016749309936797,0.05087991932748023,0.0007124262281122604,0.0001674930993679699,0.0008799193274802303,True,True,True,3,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.5,0,4,0.0,0.3,0.0,0.5,0,4,0.0,0.3,0.0,0.7
H2B0310,X064,asymmetric_stress,0.1,0.11727792726320739,0.3293246643123013,0.09604993133239831,0.10067282761130875,0.004622896278910438,0.003950068667601697,0.0006728276113087406,True,True,True,3,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.5,0,4,0.0,0.3,0.0,0.5,0,4,0.0,0.3,0.0,0.7
H2B0310,X064,asymmetric_stress,0.2,0.2173078930986703,0.6586493286246026,0.198571355696361,0.2000284158692187,0.0014570601728577104,0.0014286443036390095,2.8415869218700873e-05,True,True,True,3,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.5,0,4,0.0,0.3,0.0,0.5,0,4,0.0,0.3,0.0,0.7
H2B0311,X068,asymmetric_stress,0.05,0.05,0.09570489279644255,0.04968366830627468,0.05104076422560915,0.0013570959193344723,0.00031633169372532327,0.001040764225609149,True,True,True,3,2.0,0.9,64,128.0,115.2,12.799999999999995,28,21,0.5,0.5,0,9,0.0,0.5,0.0,0.5,0,9,0.0,0.0,0.0,0.5
H2B0311,X068,asymmetric_stress,0.1,0.1,0.1914097855928851,0.10106702150078828,0.1008651496087702,0.00020187189201807676,0.0010670215007882733,0.0008651496087701965,True,True,True,3,2.0,0.9,64,128.0,115.2,12.799999999999995,28,21,0.5,0.5,0,9,0.0,0.5,0.0,0.5,0,9,0.0,0.0,0.0,0.5
