lambda_total,noshow_scale,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked,class_1_served_rate,class_2_served_rate,access_gap
28,1.0,26,0.9291780821917786,0.6648164378225728,6827,8475.0,13.26316395898145,13.48583114227286,0.15483494011101373,10269,8679,10269,1590,0,1341,511,0,0.8521608543300517,0.402245088868101,0.4499157654619507
28,1.0,27,0.9232876712328743,0.6608712639187341,6766,8412.0,13.311667245973815,13.54121898808361,0.1569642508302403,10238,8631,10238,1607,0,1300,565,0,0.8527701778385773,0.4052391799544419,0.4475309978841354
28,1.0,28,0.9263013698630108,0.6691387323247305,6767,8455.0,13.381665107577176,13.590329279145655,0.15435577968950856,10113,8552,10113,1561,0,1252,533,0,0.8555461473327688,0.4075570342205323,0.4479891131122365
28,1.0,29,0.9261643835616412,0.6650241450675076,6748,8454.0,13.358521464498772,13.574652606681777,0.15748497092736768,10147,8549,10147,1598,0,1256,545,0,0.8529262086513995,0.4045155221072437,0.4484106865441558
28,1.0,30,0.9315068493150661,0.6611538087362584,6796,8487.0,13.362703962703963,13.592859227551319,0.1652884521840646,10279,8580,10279,1699,0,1282,502,0,0.8521608543300517,0.39407372841810545,0.4580871259119463
28,1.5,1,0.9154794520547928,0.6515921078335613,6671,8351.0,13.364503372877413,13.596796249267435,0.1601875366282477,10238,8598,10238,1640,0,1292,635,0,0.855632029545073,0.3676711048820369,0.4879609246630361
28,1.5,2,0.9136986301369846,0.6570950929294916,6682,8337.0,13.395675043834014,13.617956534565838,0.15871767135411544,10169,8555,10169,1614,0,1247,626,0,0.863497453310696,0.3729843421360131,0.49051311117468294
28,1.5,3,0.9176712328767107,0.6417738529468228,6686,8371.0,13.43499122293739,13.679497024380879,0.17978498752159724,10418,8545,10418,1873,0,1245,614,0,0.8569786535303777,0.33895563770794823,0.5180230158224295
28,1.5,4,0.9060273972602726,0.6415387604429765,6604,8280.0,13.44890553669671,13.675247717116767,0.17009908684670683,10294,8543,10294,1751,0,1237,702,0,0.8553636665559615,0.34012172284644193,0.5152419437095196
28,1.5,5,0.9208219178082179,0.6569107282693813,6711,8391.0,13.266736159369932,13.490602975724354,0.15485512920908379,10216,8634,10216,1582,0,1332,591,0,0.8528674134760074,0.38016528925619836,0.472702124219809
28,1.5,6,0.9139726027397239,0.6566211838617846,6689,8329.0,13.41812456263121,13.644252478649259,0.15833905958574654,10187,8574,10187,1613,0,1247,638,0,0.8535768135366057,0.37790422000948315,0.4756725935271226
28,1.5,7,0.9136986301369847,0.6529716014443252,6691,8345.0,13.399462867818777,13.628183858690349,0.16424319312969649,10247,8564,10247,1683,0,1239,634,0,0.8579088471849866,0.3671418555737322,0.4907669916112544
28,1.5,8,0.912054794520546,0.6477926128057694,6647,8340.0,13.485472297376779,13.722541662605984,0.1715232433486015,10261,8501,10261,1760,0,1210,644,0,0.8606678730054286,0.3383548541367767,0.5223130188686519
28,1.5,9,0.9121917808219154,0.6411143131604227,6674,8321.0,13.396517471076312,13.641210374639769,0.17800192122958694,10410,8557,10410,1853,0,1239,644,0,0.8581595498179411,0.3408882783882784,0.5172712714296627
28,1.5,10,0.9197260273972581,0.6592724046140195,6687,8402.0,13.354514659502394,13.570344079660849,0.1559696342305038,10143,8561,10143,1582,0,1282,592,0,0.8562803957739393,0.37822966507177036,0.47805073070216897
28,1.5,11,0.9179452054794508,0.658831628638867,6699,8368.0,13.356559290382819,13.590283241542092,0.15735641227380015,10168,8568,10168,1600,0,1272,597,0,0.8569523174391463,0.3738609112709832,0.48309140616816315
28,1.5,12,0.9189041095890395,0.6431041106415675,6696,8376.0,13.431198032556505,13.664617748751441,0.17988859008835958,10412,8539,10412,1873,0,1240,603,0,0.8560157790927022,0.3438077634011091,0.5122080156915931
28,1.5,13,0.9124657534246552,0.6416562590066289,6679,8335.0,13.380508276987642,13.64002305696993,0.17590546642328753,10409,8578,10409,1831,0,1268,631,0,0.8618388119472719,0.3428442028985507,0.5189946090487212
28,1.5,14,0.9087671232876693,0.639421686746988,6634,8281.0,13.443714050944946,13.687710843373495,0.17889156626506025,10375,8519,10375,1856,0,1208,677,0,0.8595178719866999,0.3357798165137615,0.5237380554729385
28,1.5,15,0.9146575342465736,0.6571597167584579,6682,8348.0,13.355069070475299,13.584185680566483,0.1599134539732494,10168,8542,10168,1626,0,1228,632,0,0.8574801821555068,0.37697570181646617,0.48050448033904064
28,1.5,16,0.9182191780821892,0.6646807665574421,6694,8377.0,13.346621463642741,13.553371065435408,0.15063052328467877,10071,8554,10071,1517,0,1256,604,0,0.8538435603506406,0.3935733268905533,0.4602702334600873
28,1.5,17,0.9171232876712312,0.6565528041499462,6708,8368.0,13.305751649114686,13.522266810218264,0.15425271606146618,10217,8641,10217,1576,0,1321,612,0,0.8518518518518519,0.3939880679210647,0.45786378393078714
28,1.5,18,0.9054794520547926,0.6410504893885066,6615,8271.0,13.370804784577865,13.600445779629808,0.16551991472041863,10319,8611,10319,1708,0,1297,699,0,0.8510816703001844,0.35353535353535354,0.4975463167648309
28,1.5,19,0.9101369863013687,0.6464764123471171,6660,8306.0,13.399324166860872,13.631430790137838,0.16695787225781403,10302,8582,10302,1720,0,1250,672,0,0.8547094188376754,0.3574408901251738,0.49726852871250155
28,1.5,20,0.910136986301368,0.6519776229266856,6643,8291.0,13.374490390215492,13.598095985867111,0.15742467366768084,10189,8585,10189,1604,0,1283,659,0,0.8487926727726894,0.36950286806883365,0.4792898047038558
28,1.5,21,0.9120547945205458,0.6469727990640538,6636,8307.0,13.37598883201489,13.605830164765527,0.16193818855415815,10257,8596,10257,1661,0,1288,672,0,0.852803738317757,0.3577960140679953,0.4950077242497617
28,1.5,22,0.9097260273972586,0.6505397448478901,6629,8322.0,13.410112359550562,13.633856722276741,0.16153091265947006,10190,8544,10190,1646,0,1256,659,0,0.8568307847420602,0.3609341825902335,0.4958966021518267
28,1.5,23,0.918767123287669,0.6596539520251671,6710,8379.0,13.341068097014926,13.549842705465984,0.15690129767990563,10172,8576,10172,1596,0,1267,599,0,0.8570464135021097,0.3842712502943254,0.47277516320778434
28,1.5,24,0.9094520547945193,0.6497943998433523,6637,8323.0,13.411295056944933,13.642843156451928,0.1661445075386724,10214,8517,10214,1697,0,1222,658,0,0.8592743302814514,0.363531047265987,0.4957432830154644
28,1.5,25,0.916027397260272,0.658211732445402,6721,8360.0,13.270063694267517,13.498579962785232,0.1543433552051709,10211,8635,10211,1576,0,1291,623,0,0.854201822477219,0.38716452742123686,0.4670372950559821
28,1.5,26,0.9139726027397239,0.6534229233615737,6710,8351.0,13.26316395898145,13.48583114227286,0.15483494011101373,10269,8679,10269,1590,0,1341,628,0,0.8521608543300517,0.37488306828811974,0.477277786041932
28,1.5,27,0.9087671232876693,0.650420003907013,6659,8299.0,13.311667245973815,13.54121898808361,0.1569642508302403,10238,8631,10238,1607,0,1300,672,0,0.8527701778385773,0.38086560364464694,0.4719045741939304
28,1.5,28,0.9146575342465733,0.6603381785820231,6678,8361.0,13.381665107577176,13.590329279145655,0.15435577968950856,10113,8552,10113,1561,0,1252,622,0,0.8555461473327688,0.38640684410646386,0.4691393032263049
28,1.5,29,0.907260273972601,0.6512269636345718,6608,8313.0,13.358521464498772,13.574652606681777,0.15748497092736768,10147,8549,10147,1598,0,1256,685,0,0.8529262086513995,0.3715898400752587,0.48133636857614076
28,1.5,30,0.9147945205479434,0.6493822356260337,6675,8358.0,13.362703962703963,13.592859227551319,0.1652884521840646,10279,8580,10279,1699,0,1282,623,0,0.8521608543300517,0.36584227718152124,0.4863185771485305
28,2.0,1,0.9039726027397245,0.6426059777300254,6579,8253.0,13.364503372877413,13.596796249267435,0.1601875366282477,10238,8598,10238,1640,0,1292,727,0,0.855632029545073,0.3461807988787666,0.5094512306663064
28,2.0,2,0.8984931506849301,0.6463762415183401,6573,8218.0,13.395675043834014,13.617956534565838,0.15871767135411544,10169,8555,10169,1614,0,1247,735,0,0.863497453310696,0.34751110072446834,0.5159863525862277
28,2.0,3,0.9034246575342453,0.6315991553081206,6580,8262.0,13.43499122293739,13.679497024380879,0.17978498752159724,10418,8545,10418,1873,0,1245,720,0,0.8569786535303777,0.31446395563770796,0.5425146978926698
28,2.0,4,0.893287671232876,0.6319215076743734,6505,8178.0,13.44890553669671,13.675247717116767,0.17009908684670683,10294,8543,10294,1751,0,1237,801,0,0.8553636665559615,0.3169475655430712,0.5384161010128903
28,2.0,5,0.9097260273972594,0.648884103367267,6629,8302.0,13.266736159369932,13.490602975724354,0.15485512920908379,10216,8634,10216,1582,0,1332,673,0,0.8528674134760074,0.3608028335301063,0.4920645799459011
28,2.0,6,0.9019178082191763,0.6474919014430156,6596,8228.0,13.41812456263121,13.644252478649259,0.15833905958574654,10187,8574,10187,1613,0,1247,731,0,0.8535768135366057,0.35585585585585583,0.4977209576807499
28,2.0,7,0.8994520547945192,0.642431931296965,6583,8231.0,13.399462867818777,13.628183858690349,0.16424319312969649,10247,8564,10247,1683,0,1239,742,0,0.8579088471849866,0.34190231362467866,0.5160065335603079
28,2.0,8,0.8936986301369858,0.6348309131663581,6514,8202.0,13.485472297376779,13.722541662605984,0.1715232433486015,10261,8501,10261,1760,0,1210,777,0,0.8606678730054286,0.3065518890483023,0.5541159839571264
28,2.0,9,0.8982191780821893,0.6306436119116234,6565,8203.0,13.396517471076312,13.641210374639769,0.17800192122958694,10410,8557,10410,1853,0,1239,753,0,0.8581595498179411,0.3159340659340659,0.5422254838838751
28,2.0,10,0.9064383561643814,0.6499063393473331,6592,8303.0,13.354514659502394,13.570344079660849,0.1559696342305038,10143,8561,10143,1582,0,1282,687,0,0.8562803957739393,0.3555023923444976,0.5007780034294418
28,2.0,11,0.9042465753424646,0.64860346184107,6595,8257.0,13.356559290382819,13.590283241542092,0.15735641227380015,10168,8568,10168,1600,0,1272,701,0,0.8569523174391463,0.3489208633093525,0.5080314541297939
28,2.0,12,0.9049315068493141,0.6326354206684595,6587,8267.0,13.431198032556505,13.664617748751441,0.17988859008835958,10412,8539,10412,1873,0,1240,712,0,0.8560157790927022,0.3186229205175601,0.5373928585751422
28,2.0,13,0.8971232876712314,0.6307041982899414,6565,8218.0,13.380508276987642,13.64002305696993,0.17590546642328753,10409,8578,10409,1831,0,1268,745,0,0.8618388119472719,0.3170289855072464,0.5448098264400254
28,2.0,14,0.8946575342465746,0.6289156626506024,6525,8170.0,13.443714050944946,13.687710843373495,0.17889156626506025,10375,8519,10375,1856,0,1208,786,0,0.8595178719866999,0.31077981651376146,0.5487380554729384
28,2.0,15,0.9008219178082187,0.6471282454760031,6580,8243.0,13.355069070475299,13.584185680566483,0.1599134539732494,10168,8542,10168,1626,0,1228,734,0,0.8574801821555068,0.35291342297711725,0.5045667591783896
28,2.0,16,0.906027397260272,0.6558435110713932,6605,8284.0,13.346621463642741,13.553371065435408,0.15063052328467877,10071,8554,10071,1517,0,1256,693,0,0.8538435603506406,0.37207054844165255,0.481773011908988
28,2.0,17,0.9026027397260264,0.6458843104629539,6599,8252.0,13.305751649114686,13.522266810218264,0.15425271606146618,10217,8641,10217,1576,0,1321,721,0,0.8518518518518519,0.3689765947682423,0.48287525708360957
28,2.0,18,0.8932876712328744,0.6315534451012695,6517,8170.0,13.370804784577865,13.600445779629808,0.16551991472041863,10319,8611,10319,1708,0,1297,797,0,0.8510816703001844,0.3310376492194674,0.5200440210807171
28,2.0,19,0.8984931506849304,0.6379343816734615,6572,8212.0,13.399324166860872,13.631430790137838,0.16695787225781403,10302,8582,10302,1720,0,1250,760,0,0.8547094188376754,0.3370421882243857,0.5176672306132897
28,2.0,20,0.8945205479452042,0.6402983609775248,6524,8165.0,13.374490390215492,13.598095985867111,0.15742467366768084,10189,8585,10189,1604,0,1283,778,0,0.8487926727726894,0.34106118546845127,0.5077314873042382
28,2.0,21,0.8993150684931491,0.6372233596568198,6536,8205.0,13.37598883201489,13.605830164765527,0.16193818855415815,10257,8596,10257,1661,0,1288,772,0,0.852803738317757,0.3343493552168816,0.5184543831008754
28,2.0,22,0.8965753424657522,0.641315014720314,6535,8224.0,13.410112359550562,13.633856722276741,0.16153091265947006,10190,8544,10190,1646,0,1256,753,0,0.8568307847420602,0.338759141306912,0.5180716434351482
28,2.0,23,0.9050684931506829,0.6493314982304365,6605,8268.0,13.341068097014926,13.549842705465984,0.15690129767990563,10172,8576,10172,1596,0,1267,704,0,0.8570464135021097,0.3595479161761243,0.49749849732598544
28,2.0,24,0.8976712328767117,0.6412766790679459,6550,8230.0,13.411295056944933,13.642843156451928,0.1661445075386724,10214,8517,10214,1697,0,1222,745,0,0.8592743302814514,0.3433734939759036,0.5159008363055477
28,2.0,25,0.9032876712328751,0.6485163059445695,6622,8258.0,13.270063694267517,13.498579962785232,0.1543433552051709,10211,8635,10211,1576,0,1291,722,0,0.854201822477219,0.36406067677946324,0.49014114569775574
28,2.0,26,0.9016438356164371,0.6444639205375402,6618,8250.0,13.26316395898145,13.48583114227286,0.15483494011101373,10269,8679,10269,1590,0,1341,720,0,0.8521608543300517,0.35336763330215154,0.4987932210279002
28,2.0,27,0.8958904109589021,0.6411408478218402,6564,8194.0,13.311667245973815,13.54121898808361,0.1569642508302403,10238,8631,10238,1607,0,1300,767,0,0.8527701778385773,0.3592255125284738,0.49354466531010355
28,2.0,28,0.9027397260273957,0.6514387422129931,6588,8263.0,13.381665107577176,13.590329279145655,0.15435577968950856,10113,8552,10113,1561,0,1252,712,0,0.8555461473327688,0.3650190114068441,0.4905271359259247
28,2.0,29,0.8947945205479442,0.642160244407214,6516,8216.0,13.358521464498772,13.574652606681777,0.15748497092736768,10147,8549,10147,1598,0,1256,777,0,0.8529262086513995,0.34995296331138287,0.5029732453400166
28,2.0,30,0.9009589041095877,0.6392645198949314,6571,8243.0,13.362703962703963,13.592859227551319,0.1652884521840646,10279,8580,10279,1699,0,1282,727,0,0.8521608543300517,0.3415772281847877,0.5105836261452641
32,0.0,1,0.9790410958904091,0.6126899630806216,7136,8862.0,14.141988304093568,14.458057868979136,0.265905383360522,11647,8550,11647,3097,0,1258,156,0,0.8442647058823529,0.28780689086032596,0.556457815022027
32,0.0,2,0.9834246575342454,0.6113047173820655,7192,8890.0,14.819412039197386,15.136506587335317,0.27139821504462386,11765,8572,11765,3193,0,1262,118,0,0.8492992342147089,0.2712634186622626,0.5780358155524463
32,0.0,3,0.9819178082191765,0.6119517825083355,7158,8883.0,14.555373640509881,14.857912285201333,0.2689578524407968,11697,8551,11697,3146,0,1259,134,0,0.8458744915746659,0.27737377934760027,0.5685007122270656
32,0.0,4,0.973561643835614,0.6097498065514573,7092,8837.0,14.07746727980191,14.389906284928209,0.27082795976270313,11631,8481,11631,3150,0,1201,188,0,0.8522503409607516,0.2917329093799682,0.5605174315807834
32,0.0,5,0.9745205479452032,0.6129639131178382,7168,8835.0,14.304135119394292,14.596117667179751,0.2658628356422097,11694,8585,11694,3109,0,1237,180,0,0.8451846488052136,0.278137398204218,0.5670472506009956
32,0.0,6,0.9738356164383541,0.6221190079747612,7099,8849.0,13.849700809574093,14.15783016387696,0.25308912452896326,11411,8523,11411,2888,0,1238,186,0,0.847213809812235,0.3128770542958186,0.5343367555164165
32,0.0,7,0.9812328767123268,0.6134597318302161,7183,8866.0,14.631818181818181,14.917755572636434,0.26723033563925186,11709,8580,11709,3129,0,1263,134,0,0.8451346345633282,0.2667377398720682,0.5783968946912599
32,0.0,8,0.9798630136986285,0.6165102866488766,7162,8889.0,14.683333333333334,15.012998192304382,0.2665920633554274,11617,8520,11617,3097,0,1212,146,0,0.852471145309263,0.28833093229059475,0.5641402130186683
32,0.0,9,0.9816438356164366,0.6101579172001708,7148,8882.0,14.355263157894736,14.671276141698677,0.26692274861288945,11715,8588,11715,3127,0,1300,140,0,0.8438235294117648,0.28687690742624616,0.5569466219855186
32,0.0,10,0.9798630136986279,0.6061684460260973,7154,8851.0,14.768316831683169,15.09278088459583,0.2725809184883918,11802,8585,11802,3217,0,1284,147,0,0.843282498184459,0.27415090502338824,0.5691315931610708
32,0.0,11,0.9778082191780801,0.6135877470693933,7171,8862.0,14.491018658013674,14.794558055959612,0.26165825275947635,11687,8629,11687,3058,0,1297,161,0,0.8390173410404624,0.28634361233480177,0.5526737287056607
32,0.0,12,0.9761643835616417,0.6210754553339115,7161,8846.0,14.16999183292498,14.473373807458803,0.25663486556808324,11530,8571,11530,2959,0,1240,170,0,0.8504204159905591,0.29383287728899177,0.5565875387015673
32,0.0,13,0.9776712328767103,0.619635099913119,7132,8848.0,13.943969054038213,14.241094700260643,0.2588184187662902,11510,8531,11510,2979,0,1235,164,0,0.8486881335718545,0.2996668054977093,0.5490213280741452
32,0.0,14,0.9793150684931488,0.6206058501866157,7150,8880.0,14.0484934086629,14.325492578769204,0.2625640135404913,11521,8496,11521,3025,0,1192,154,0,0.8499101258238466,0.3046439628482972,0.5452661629755494
32,0.0,15,0.9786301369862996,0.6123446206600943,7143,8886.0,14.309481847021502,14.619117016716674,0.27038148306900983,11665,8511,11665,3154,0,1214,154,0,0.8511399195350916,0.28885748889786034,0.5622824306372313
32,0.0,16,0.981917808219176,0.6052341831117134,7146,8898.0,14.917723728616316,15.245871093419158,0.2722114000169391,11807,8593,11807,3214,0,1306,141,0,0.8409451087739519,0.26900945334977394,0.5719356554241779
32,0.0,17,0.9728767123287645,0.61615284411637,7095,8823.0,13.871630295250322,14.175770733825445,0.25584020842379507,11515,8569,11515,2946,0,1278,196,0,0.8449295134151887,0.30927206181374545,0.5356574516014433
32,0.0,18,0.9738356164383543,0.6166825300683568,7127,8845.0,13.888555260422681,14.21355022929826,0.25075711689884916,11557,8659,11557,2898,0,1347,185,0,0.8449474774374908,0.29512296790329307,0.5498245095341977
32,0.0,19,0.9830136986301354,0.6063409301152132,7210,8900.0,15.287279437204475,15.624505928853756,0.27079303675048355,11891,8671,11891,3220,0,1336,125,0,0.8458560367077718,0.2666259914582062,0.5792300452495656
32,0.0,20,0.9761643835616418,0.6193162096494272,7137,8868.0,13.987772213811576,14.285144047205831,0.25485942381117666,11524,8587,11524,2937,0,1280,170,0,0.8449125952487674,0.3067687849306562,0.5381438103181112
32,0.0,21,0.9732876712328747,0.6265683951917171,7141,8834.0,13.903901817760797,14.213564973238572,0.24216899183995788,11397,8637,11397,2760,0,1303,193,0,0.8447522963409125,0.3219091673675357,0.5228431289733768
32,0.0,22,0.980136986301368,0.6076779026217228,7139,8854.0,14.433364507832593,14.749319033026898,0.2718760640108955,11748,8554,11748,3194,0,1267,148,0,0.8446687143483984,0.2777438403583791,0.5669248739900192
32,0.0,23,0.983698630136984,0.6001168516818296,7190,8898.0,15.841363373772387,16.174526333361154,0.2776062098322344,11981,8655,11981,3326,0,1344,121,0,0.8336134453781513,0.2557322867176203,0.577881158660531
32,0.0,24,0.9816438356164362,0.6156882938551321,7174,8883.0,14.775221858944418,15.071232406453827,0.2650188808788191,11652,8564,11652,3088,0,1253,137,0,0.8456191165821868,0.2812302506846429,0.5643888658975439
32,0.0,25,0.9752054794520529,0.6195860149591234,7124,8833.0,13.926076833527357,14.235693164028527,0.25291355018264045,11498,8590,11498,2908,0,1287,179,0,0.8453204935299429,0.31038746908491344,0.5349330244450294
32,0.0,26,0.9758904109589016,0.6081726667804129,7129,8842.0,14.290232881473758,14.599556389694591,0.2636922026957857,11722,8631,11722,3091,0,1323,179,0,0.836384942141497,0.2898876404494382,0.5464973016920587
32,0.0,27,0.9778082191780798,0.6124410124410125,7138,8861.0,14.266131845134288,14.57992277992278,0.262033462033462,11655,8601,11655,3054,0,1300,163,0,0.8429752066115702,0.29227300676368106,0.5507021998478892
32,0.0,28,0.9732876712328744,0.6099296861601784,7113,8827.0,14.207767898923725,14.519550677413823,0.26702109415194647,11662,8548,11662,3114,0,1238,197,0,0.8466212211025489,0.2849002849002849,0.5617209362022639
32,0.0,29,0.9815068493150663,0.6139838515718948,7148,8878.0,14.137383946409685,14.437210101357156,0.2691118364542175,11642,8509,11642,3133,0,1228,133,0,0.845360824742268,0.2901896125309151,0.555171212211353
32,0.0,30,0.9802739726027374,0.6067358394284742,7134,8885.0,14.253271028037384,14.576968872257186,0.27198503146793673,11758,8560,11758,3198,0,1276,150,0,0.8396587231538688,0.2875,0.5521587231538688
32,0.5,1,0.9484931506849283,0.5938868378123122,6917,8618.0,14.141988304093568,14.458057868979136,0.265905383360522,11647,8550,11647,3097,0,1258,375,0,0.8442647058823529,0.24262430369300597,0.6016404021893469
32,0.5,2,0.9484931506849288,0.5898002549936252,6939,8617.0,14.819412039197386,15.136506587335317,0.27139821504462386,11765,8572,11765,3193,0,1262,371,0,0.8492992342147089,0.21903385631709332,0.6302653778976155
32,0.5,3,0.9506849315068464,0.5923741130204326,6929,8634.0,14.555373640509881,14.857912285201333,0.2689578524407968,11697,8551,11697,3146,0,1259,363,0,0.8458744915746659,0.2297943070849782,0.6160801844896877
32,0.5,4,0.9450684931506821,0.5913507007136102,6878,8606.0,14.07746727980191,14.389906284928209,0.27082795976270313,11631,8481,11631,3150,0,1201,402,0,0.8522503409607516,0.24920508744038156,0.6030452535203701
32,0.5,5,0.9464383561643808,0.5950059859757141,6958,8599.0,14.304135119394292,14.596117667179751,0.2658628356422097,11694,8585,11694,3109,0,1237,390,0,0.8451846488052136,0.2342869074963458,0.6108977413088679
32,0.5,6,0.9473972602739701,0.6043291560774691,6896,8621.0,13.849700809574093,14.15783016387696,0.25308912452896326,11411,8523,11411,2888,0,1238,389,0,0.847213809812235,0.27064697316413566,0.5765668366480994
32,0.5,7,0.9526027397260243,0.5954394055854471,6972,8637.0,14.631818181818181,14.917755572636434,0.26723033563925186,11709,8580,11709,3129,0,1263,345,0,0.8451346345633282,0.22174840085287847,0.6233862337104497
32,0.5,8,0.9523287671232855,0.5987776534389257,6956,8650.0,14.683333333333334,15.012998192304382,0.2665920633554274,11617,8520,11617,3097,0,1212,352,0,0.852471145309263,0.24593537764972218,0.6065357676595409
32,0.5,9,0.9493150684931482,0.5899274434485702,6911,8624.0,14.355263157894736,14.671276141698677,0.26692274861288945,11715,8588,11715,3127,0,1300,377,0,0.8438235294117648,0.23865717192268565,0.6051663574890791
32,0.5,10,0.94739726027397,0.5864260294865277,6921,8596.0,14.768316831683169,15.09278088459583,0.2725809184883918,11802,8585,11802,3217,0,1284,380,0,0.843282498184459,0.22676428716697172,0.6165182110174873
32,0.5,11,0.949178082191778,0.5959613245486438,6965,8628.0,14.491018658013674,14.794558055959612,0.26165825275947635,11687,8629,11687,3058,0,1297,367,0,0.8390173410404624,0.24312985105936646,0.595887489981096
32,0.5,12,0.9487671232876687,0.6035559410234171,6959,8627.0,14.16999183292498,14.473373807458803,0.25663486556808324,11530,8571,11530,2959,0,1240,372,0,0.8504204159905591,0.25131551252367923,0.5991049034668798
32,0.5,13,0.9484931506849293,0.6014769765421373,6923,8611.0,13.943969054038213,14.241094700260643,0.2588184187662902,11510,8531,11510,2979,0,1235,373,0,0.8486881335718545,0.256143273635985,0.5925448599358695
32,0.5,14,0.9509589041095857,0.6025518618175506,6942,8652.0,14.0484934086629,14.325492578769204,0.2625640135404913,11521,8496,11521,3025,0,1192,362,0,0.8499101258238466,0.26171310629514966,0.588197019528697
32,0.5,15,0.9502739726027372,0.5952850407201029,6944,8650.0,14.309481847021502,14.619117016716674,0.27038148306900983,11665,8511,11665,3154,0,1214,353,0,0.8511399195350916,0.248687928946306,0.6024519905887856
32,0.5,16,0.9486301369862987,0.5849919539256373,6907,8633.0,14.917723728616316,15.245871093419158,0.2722114000169391,11807,8593,11807,3214,0,1306,380,0,0.8409451087739519,0.2198931360460337,0.6210519727279182
32,0.5,17,0.9473972602739692,0.6,6909,8611.0,13.871630295250322,14.175770733825445,0.25584020842379507,11515,8569,11515,2946,0,1278,382,0,0.8449295134151887,0.27145180967873117,0.5734777037364576
32,0.5,18,0.9504109589041068,0.6011940815090422,6948,8638.0,13.888555260422681,14.21355022929826,0.25075711689884916,11557,8659,11557,2898,0,1347,364,0,0.8449474774374908,0.25781575656523553,0.5871317208722553
32,0.5,19,0.9508219178082166,0.5859053065343537,6967,8644.0,15.287279437204475,15.624505928853756,0.27079303675048355,11891,8671,11891,3220,0,1336,368,0,0.8458560367077718,0.21720561317876755,0.6286504235290042
32,0.5,20,0.949178082191778,0.6014404720583131,6931,8628.0,13.987772213811576,14.285144047205831,0.25485942381117666,11524,8587,11524,2937,0,1280,376,0,0.8449125952487674,0.26412750983233285,0.5807850854164345
32,0.5,21,0.9493150684931474,0.610862507677459,6962,8639.0,13.903901817760797,14.213564973238572,0.24216899183995788,11397,8637,11397,2760,0,1303,372,0,0.8447522963409125,0.2842724978973928,0.5604797984435197
32,0.5,22,0.9458904109589019,0.5868232890704801,6894,8589.0,14.433364507832593,14.749319033026898,0.2718760640108955,11748,8554,11748,3194,0,1267,393,0,0.8446687143483984,0.22785583384239463,0.6168128805060038
32,0.5,23,0.9539726027397227,0.5823387029463317,6977,8652.0,15.841363373772387,16.174526333361154,0.2776062098322344,11981,8655,11981,3326,0,1344,334,0,0.8336134453781513,0.21173311299318323,0.6218803323849681
32,0.5,24,0.9489041095890381,0.5948335049776863,6931,8620.0,14.775221858944418,15.071232406453827,0.2650188808788191,11652,8564,11652,3088,0,1253,380,0,0.8456191165821868,0.23004002527912365,0.6155790913030632
32,0.5,25,0.94712328767123,0.6013219690380935,6914,8605.0,13.926076833527357,14.235693164028527,0.25291355018264045,11498,8590,11498,2908,0,1287,389,0,0.8453204935299429,0.2671063478977741,0.5782141456321688
32,0.5,26,0.9465753424657513,0.5900017061934824,6916,8606.0,14.290232881473758,14.599556389694591,0.2636922026957857,11722,8631,11722,3091,0,1323,392,0,0.836384942141497,0.24637385086823288,0.5900110912732641
32,0.5,27,0.9469863013698605,0.5928785928785929,6910,8609.0,14.266131845134288,14.57992277992278,0.262033462033462,11655,8601,11655,3054,0,1300,391,0,0.8429752066115702,0.24554211928673908,0.5974330873248311
32,0.5,28,0.9450684931506821,0.5923512262047677,6908,8597.0,14.207767898923725,14.519550677413823,0.26702109415194647,11662,8548,11662,3114,0,1238,402,0,0.8466212211025489,0.2431827431827432,0.6034384779198056
32,0.5,29,0.9530136986301343,0.5959457137948806,6938,8647.0,14.137383946409685,14.437210101357156,0.2691118364542175,11642,8509,11642,3133,0,1228,343,0,0.845360824742268,0.24690849134377577,0.5984523333984922
32,0.5,30,0.9456164383561612,0.5853036230651472,6882,8616.0,14.253271028037384,14.576968872257186,0.27198503146793673,11758,8560,11758,3198,0,1276,402,0,0.8396587231538688,0.23669354838709677,0.602965174766772
32,1.0,1,0.921780821917806,0.5767150339143127,6717,8394.0,14.141988304093568,14.458057868979136,0.265905383360522,11647,8550,11647,3097,0,1258,575,0,0.8442647058823529,0.20136166701052197,0.642903038871831
32,1.0,2,0.9147945205479437,0.5693157671058223,6698,8344.0,14.819412039197386,15.136506587335317,0.27139821504462386,11765,8572,11765,3193,0,1262,612,0,0.8492992342147089,0.16928158546655656,0.6800176487481523
32,1.0,3,0.9208219178082176,0.5734803795845088,6708,8384.0,14.555373640509881,14.857912285201333,0.2689578524407968,11697,8551,11697,3146,0,1259,584,0,0.8458744915746659,0.18387699979222938,0.6619974917824365
32,1.0,4,0.9160273972602717,0.5729515948757631,6664,8369.0,14.07746727980191,14.389906284928209,0.27082795976270313,11631,8481,11631,3150,0,1201,616,0,0.8522503409607516,0.2066772655007949,0.6455730754599567
32,1.0,5,0.9171232876712316,0.5769625448948179,6747,8359.0,14.304135119394292,14.596117667179751,0.2658628356422097,11694,8585,11694,3109,0,1237,601,0,0.8451846488052136,0.1902276049279599,0.6549570438772537
