h1,h2,tau1,tau2,balk_high,mean,std,n,se,ci95,metric
2,5,9,5,0.3,3.532222078858347,0.006608385630587392,50,0.0009345668584168168,0.0018317510424969608,mean_offered_booking_delay
2,5,9,5,0.5,3.532222078858347,0.006608385630587392,50,0.0009345668584168168,0.0018317510424969608,mean_offered_booking_delay
2,5,9,5,0.7,3.532222078858347,0.006608385630587392,50,0.0009345668584168168,0.0018317510424969608,mean_offered_booking_delay
2,5,9,9,0.3,3.532222078858347,0.006608385630587392,50,0.0009345668584168168,0.0018317510424969608,mean_offered_booking_delay
2,5,9,9,0.5,3.532222078858347,0.006608385630587392,50,0.0009345668584168168,0.0018317510424969608,mean_offered_booking_delay
2,5,9,9,0.7,3.532222078858347,0.006608385630587392,50,0.0009345668584168168,0.0018317510424969608,mean_offered_booking_delay
2,5,12,12,0.3,3.532222078858347,0.006608385630587392,50,0.0009345668584168168,0.0018317510424969608,mean_offered_booking_delay
2,5,12,12,0.5,3.532222078858347,0.006608385630587392,50,0.0009345668584168168,0.0018317510424969608,mean_offered_booking_delay
2,5,12,12,0.7,3.532222078858347,0.006608385630587392,50,0.0009345668584168168,0.0018317510424969608,mean_offered_booking_delay
2,7,5,9,0.3,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,5,9,0.5,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,5,9,0.7,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,5,12,0.3,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,5,12,0.5,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,5,12,0.7,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,9,5,0.3,4.734609303080488,0.025366360630084756,50,0.003587345123111279,0.0070311964412981065,mean_offered_booking_delay
2,7,9,5,0.5,4.611794198723717,0.022270678328862918,50,0.003149549533592651,0.0061731170858415965,mean_offered_booking_delay
2,7,9,5,0.7,4.55294723401122,0.02147754076561047,50,0.003037382943714735,0.005953270569680881,mean_offered_booking_delay
2,7,9,9,0.3,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,9,9,0.5,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,9,9,0.7,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,12,12,0.3,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,12,12,0.5,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,7,12,12,0.7,4.932312597883072,0.019046071147340075,50,0.002693521212649123,0.005279301576792281,mean_offered_booking_delay
2,10,5,9,0.3,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,5,9,0.5,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,5,9,0.7,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,5,12,0.3,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,5,12,0.5,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,5,12,0.7,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,9,5,0.3,4.737761592705132,0.028860346740151185,50,0.004081469377471195,0.007999679979843542,mean_offered_booking_delay
2,10,9,5,0.5,4.611794198723717,0.022270678328862918,50,0.003149549533592651,0.0061731170858415965,mean_offered_booking_delay
2,10,9,5,0.7,4.55294723401122,0.02147754076561047,50,0.003037382943714735,0.005953270569680881,mean_offered_booking_delay
2,10,9,9,0.3,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,9,9,0.5,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,9,9,0.7,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,12,12,0.3,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,12,12,0.5,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,10,12,12,0.7,5.765693548758342,0.09816199611693383,50,0.013882202621818291,0.02720911713876385,mean_offered_booking_delay
2,14,5,9,0.3,5.762147374637692,0.09662518775637875,50,0.013664865099191756,0.02678313559441584,mean_offered_booking_delay
2,14,5,9,0.5,5.76367637904595,0.09487810801020392,50,0.013417790712032977,0.026298869795584635,mean_offered_booking_delay
2,14,5,9,0.7,5.766612014091879,0.0977758821312503,50,0.013827597858300733,0.027102091802269437,mean_offered_booking_delay
2,14,5,12,0.3,5.767076183593264,0.09601402658407668,50,0.013578433857325212,0.026613730360357416,mean_offered_booking_delay
2,14,5,12,0.5,5.767076183593264,0.09601402658407668,50,0.013578433857325212,0.026613730360357416,mean_offered_booking_delay
2,14,5,12,0.7,5.767076183593264,0.09601402658407668,50,0.013578433857325212,0.026613730360357416,mean_offered_booking_delay
2,14,9,5,0.3,4.737761592705132,0.028860346740151185,50,0.004081469377471195,0.007999679979843542,mean_offered_booking_delay
2,14,9,5,0.5,4.611794198723717,0.022270678328862918,50,0.003149549533592651,0.0061731170858415965,mean_offered_booking_delay
2,14,9,5,0.7,4.55294723401122,0.02147754076561047,50,0.003037382943714735,0.005953270569680881,mean_offered_booking_delay
2,14,9,9,0.3,5.762147374637692,0.09662518775637875,50,0.013664865099191756,0.02678313559441584,mean_offered_booking_delay
2,14,9,9,0.5,5.76367637904595,0.09487810801020392,50,0.013417790712032977,0.026298869795584635,mean_offered_booking_delay
2,14,9,9,0.7,5.766612014091879,0.0977758821312503,50,0.013827597858300733,0.027102091802269437,mean_offered_booking_delay
2,14,12,12,0.3,5.767076183593264,0.09601402658407668,50,0.013578433857325212,0.026613730360357416,mean_offered_booking_delay
2,14,12,12,0.5,5.767076183593264,0.09601402658407668,50,0.013578433857325212,0.026613730360357416,mean_offered_booking_delay
2,14,12,12,0.7,5.767076183593264,0.09601402658407668,50,0.013578433857325212,0.026613730360357416,mean_offered_booking_delay
5,2,5,9,0.3,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,5,9,0.5,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,5,9,0.7,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,5,12,0.3,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,5,12,0.5,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,5,12,0.7,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,9,5,0.3,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,9,5,0.5,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,9,5,0.7,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,9,9,0.3,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,9,9,0.5,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,9,9,0.7,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,12,12,0.3,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,12,12,0.5,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,2,12,12,0.7,3.531840195318572,0.00760554332169045,50,0.0010755862514750753,0.0021081490528911473,mean_offered_booking_delay
5,5,5,9,0.3,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,5,9,0.5,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,5,9,0.7,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,5,12,0.3,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,5,12,0.5,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,5,12,0.7,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,9,5,0.3,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,9,5,0.5,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,9,5,0.7,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,9,9,0.3,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,9,9,0.5,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,9,9,0.7,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,12,12,0.3,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,12,12,0.5,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,5,12,12,0.7,3.5390283543062155,0.006810967598052162,50,0.000963216275004907,0.0018879038990096176,mean_offered_booking_delay
5,7,5,9,0.3,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,5,9,0.5,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,5,9,0.7,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,5,12,0.3,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,5,12,0.5,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,5,12,0.7,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,9,5,0.3,4.972260654325112,0.02159289707521721,50,0.0030536967894698517,0.00598524570736091,mean_offered_booking_delay
5,7,9,5,0.5,4.807109703068454,0.0176750847214496,50,0.00249963445291675,0.004899283527716829,mean_offered_booking_delay
5,7,9,5,0.7,4.713502159832186,0.014153596076283447,50,0.0020016207527430675,0.003923176675376412,mean_offered_booking_delay
5,7,9,9,0.3,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,9,9,0.5,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,9,9,0.7,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,12,12,0.3,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,12,12,0.5,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,7,12,12,0.7,4.987113205217812,0.012483574083242101,50,0.0017654439775410256,0.00346027019598041,mean_offered_booking_delay
5,10,5,9,0.3,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,5,9,0.5,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,5,9,0.7,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,5,12,0.3,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,5,12,0.5,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,5,12,0.7,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,9,5,0.3,5.001660243356822,0.030664569796721386,50,0.004336625049085977,0.008499785096208514,mean_offered_booking_delay
5,10,9,5,0.5,4.807427993708364,0.0181069580287625,50,0.0025607105617596326,0.0050189927010488794,mean_offered_booking_delay
5,10,9,5,0.7,4.713502159832186,0.014153596076283447,50,0.0020016207527430675,0.003923176675376412,mean_offered_booking_delay
5,10,9,9,0.3,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,9,9,0.5,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,9,9,0.7,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,12,12,0.3,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,12,12,0.5,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,10,12,12,0.7,6.65491034695289,0.05369787507512657,50,0.007594026320186018,0.014884291587564595,mean_offered_booking_delay
5,14,5,9,0.3,6.729214076826192,0.0684924857748953,50,0.009686300230350322,0.01898514845148663,mean_offered_booking_delay
5,14,5,9,0.5,6.709860353084191,0.07786272783146118,50,0.011011452570261746,0.02158244703771302,mean_offered_booking_delay
5,14,5,9,0.7,6.702832686907234,0.06520274133588265,50,0.009221060110111005,0.01807327781581757,mean_offered_booking_delay
5,14,5,12,0.3,6.767767417212326,0.09738793456691552,50,0.013772733787603549,0.026994558223702954,mean_offered_booking_delay
5,14,5,12,0.5,6.767767417212326,0.09738793456691552,50,0.013772733787603549,0.026994558223702954,mean_offered_booking_delay
5,14,5,12,0.7,6.767767417212326,0.09738793456691552,50,0.013772733787603549,0.026994558223702954,mean_offered_booking_delay
5,14,9,5,0.3,5.001660243356822,0.030664569796721386,50,0.004336625049085977,0.008499785096208514,mean_offered_booking_delay
5,14,9,5,0.5,4.807427993708364,0.0181069580287625,50,0.0025607105617596326,0.0050189927010488794,mean_offered_booking_delay
5,14,9,5,0.7,4.713502159832186,0.014153596076283447,50,0.0020016207527430675,0.003923176675376412,mean_offered_booking_delay
5,14,9,9,0.3,6.729214076826192,0.0684924857748953,50,0.009686300230350322,0.01898514845148663,mean_offered_booking_delay
5,14,9,9,0.5,6.709860353084191,0.07786272783146118,50,0.011011452570261746,0.02158244703771302,mean_offered_booking_delay
5,14,9,9,0.7,6.702832686907234,0.06520274133588265,50,0.009221060110111005,0.01807327781581757,mean_offered_booking_delay
5,14,12,12,0.3,6.767767417212326,0.09738793456691552,50,0.013772733787603549,0.026994558223702954,mean_offered_booking_delay
5,14,12,12,0.5,6.767767417212326,0.09738793456691552,50,0.013772733787603549,0.026994558223702954,mean_offered_booking_delay
5,14,12,12,0.7,6.767767417212326,0.09738793456691552,50,0.013772733787603549,0.026994558223702954,mean_offered_booking_delay
7,2,5,9,0.3,4.72717549928018,0.02854873667055148,50,0.004037401058811202,0.007913306075269955,mean_offered_booking_delay
7,2,5,9,0.5,4.619763281969353,0.02508368785239337,50,0.003547369155518796,0.00695284354481684,mean_offered_booking_delay
7,2,5,9,0.7,4.5508713271970125,0.02224247899785689,50,0.003145561545956794,0.006165300630075316,mean_offered_booking_delay
7,2,5,12,0.3,4.72717549928018,0.02854873667055148,50,0.004037401058811202,0.007913306075269955,mean_offered_booking_delay
7,2,5,12,0.5,4.619763281969353,0.02508368785239337,50,0.003547369155518796,0.00695284354481684,mean_offered_booking_delay
7,2,5,12,0.7,4.5508713271970125,0.02224247899785689,50,0.003145561545956794,0.006165300630075316,mean_offered_booking_delay
7,2,9,5,0.3,4.929027084604822,0.02111564997941039,50,0.002986203857920534,0.005852959561524246,mean_offered_booking_delay
7,2,9,5,0.5,4.929027084604822,0.02111564997941039,50,0.002986203857920534,0.005852959561524246,mean_offered_booking_delay
