background_id,selected_policy,search_constraints_feasible,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,priority_weighted_utilization,class_1_percent_serviced,class_2_percent_serviced,class_1_slot_utilization,class_2_slot_utilization,class_1_balking_rate,class_2_balking_rate,class_1_no_show_rate,class_2_no_show_rate,class_1_no_offer_rate,class_2_no_offer_rate,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_HIGH_BK_MEDIUM_C021,horizon_only,True,4,0,-1,10,0.9501643835616426,0.5228630136986301,0.5671913833812872,0.5581643639941476,0.09557990867579905,0.8545662100456621,0.04911629382324184,0.05107307677017041,0.029781085498918225,0.029376209817929332,0.039598614278132695,0.038619962379970785,2.1172880798059213,2.11209656600295,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C021,100,1.7,0.1,30,5.1000000000000005,45.9,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C022,both_flexible,True,3,5,3,10,0.9496712328767108,0.5272438356164384,0.6195658674525995,0.5526835328330036,0.1048602739726027,0.8447671232876713,0.05090661880981003,0.049736448650095404,0.03349419025119603,0.029238941519871952,0.0683519999452786,0.14499955358811892,1.4350833896897504,1.5619536299631602,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C023,both_flexible,True,4,5,3,10,0.9486940639269392,0.6206027397260273,0.5760685483424224,0.5506278105269615,0.29274885844748855,0.6557077625570776,0.0511424823298862,0.04955476753584094,0.0319941895333067,0.02942484120143645,0.03648111940297917,0.03628650244577705,1.933851897052202,2.1770236226983775,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C024,both_flexible,True,4,5,3,10,0.9496493150684919,0.6185095890410959,0.5643656939283186,0.5556554625340594,0.2873424657534246,0.6623342465753426,0.05064417962662924,0.050169168671538665,0.02934136529246662,0.02972466324982718,0.031076541045289084,0.03094589384490337,2.091600718703522,2.1725279679221545,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C025,both_flexible,True,4,5,3,10,0.9509132420091309,0.7155479452054794,0.5637722369577528,0.5512138585140404,0.48038356164383555,0.4703287671232876,0.04953472114505775,0.05007514433633085,0.02942895314892379,0.02828738398636918,0.03933260407085977,0.03954949405659125,2.068041752495254,2.152066145885384,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C025,100,1.7,0.5,30,25.5,25.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C026,both_flexible,True,3,20,3,10,0.949320547945204,0.7133698630136986,0.5611943650742078,0.5563491741847593,0.4774356164383562,0.4718684931506849,0.0499004335298654,0.0495743041588778,0.030134392943340294,0.029540462122976303,0.13125858457205372,0.1397624837605037,1.5548042725661984,1.5679228476955736,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C026,100,1.7,0.5,50,42.5,42.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C027,both_flexible,True,2,15,2,10,0.9494703196347016,0.806392694063927,0.5588965229111629,0.5610302090930867,0.6633972602739726,0.28599086757990866,0.05178661739567031,0.04969112170665073,0.029158897812532253,0.03119833768183395,0.25551910796341,0.2519456833887504,0.8301074850341095,0.8286245763453307,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C027,100,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C028,both_flexible,True,4,30,4,10,0.9501972602739712,0.807868493150685,0.5593498406793701,0.5531545968174069,0.6653150684931506,0.28510684931506847,0.04955646886451591,0.050998972341006,0.02885245587752061,0.0300542434163807,0.030944155471653266,0.035397110469444694,2.134948353178755,2.1718278638697255,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C028,100,1.7,0.7,50,59.49999999999999,25.500000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C029,both_flexible,True,4,5,2,10,0.9492602739726012,0.9026438356164382,0.5583290914438821,0.5516839187198049,0.8560913242009134,0.09310502283105018,0.04989160495066412,0.04896887107279146,0.02981622053713729,0.030096405942857386,0.03885423203245808,0.04084627701944305,2.108353341011477,2.159466148039109,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C029,100,1.7,0.9,30,45.9,5.099999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C030,both_flexible,True,2,40,2,10,0.9499397260273961,0.9024301369863013,0.5582826166521899,0.558682360763379,0.8549917808219177,0.09487671232876707,0.049828070947054263,0.0504895296558588,0.029448226013456598,0.02942150046001462,0.2577514641856341,0.25807670876189015,0.8333057986730251,0.8306712865932051,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C030,100,1.7,0.9,50,76.5,8.499999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C031,horizon_only,True,3,0,-1,10,0.9492146118721447,0.5222465753424657,0.47380403083914036,0.47273111407170854,0.09526027397260269,0.853972602739726,0.04881068082853467,0.05083900691432217,0.02500044648876672,0.025327582712262674,0.26959803276725014,0.26581258321266776,1.5678713958200974,1.5707520934999302,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C031,100,2.0,0.1,30,6.0,54.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C032,both_flexible,True,4,5,3,10,0.9494739726027384,0.5302739726027397,0.5547310694011469,0.4655261831286454,0.11110684931506845,0.8383342465753426,0.04934704036659901,0.04951719957531956,0.03133895578705662,0.024612803978034958,0.11397098796827139,0.1671659412441922,1.6938572325159214,2.305910701936326,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C033,both_flexible,True,4,5,4,10,0.9505296803652955,0.6208538812785388,0.48605058527210854,0.47442457058719745,0.2908584474885844,0.6599908675799087,0.049751643469873236,0.05080764874607868,0.02456654368436716,0.024988729062075856,0.15352968548148255,0.15719983007427685,2.1996614469360667,2.2492849317196013,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C034,both_flexible,True,4,5,3,10,0.9501972602739714,0.6210602739726027,0.483095264398455,0.4708004157519765,0.29163287671232874,0.658854794520548,0.05083009399249646,0.05027868731570473,0.025797548016385098,0.024424789980443302,0.15886029269488527,0.1602889401874959,2.1548251726066248,2.2831121434542547,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C035,both_flexible,True,4,5,3,10,0.9498904109589027,0.7169543378995435,0.4861180510039981,0.4686520299747695,0.4840365296803652,0.46583561643835614,0.05045809284115732,0.05059310359917266,0.025539625355324818,0.0248228640909674,0.15462053884386429,0.15604305868920054,2.1615204071586547,2.3071917480588375,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C035,100,2.0,0.5,30,30.0,30.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C036,both_flexible,True,4,20,4,10,0.9492219178082179,0.7141643835616438,0.47931060588200325,0.4705006230821372,0.4788602739726027,0.4706082191780821,0.050350624095194696,0.05056553917571259,0.0257471343646928,0.02505732247561182,0.15466748802720848,0.16439781517629817,2.225888356944933,2.2686228316626726,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C036,100,2.0,0.5,50,50.0,50.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C037,both_flexible,True,4,16,4,10,0.948968036529679,0.8093242009132421,0.4787216171938125,0.46792411305619963,0.6695707762557077,0.27950684931506853,0.05003158007264563,0.05109437815741143,0.025671968765898702,0.025411293611488712,0.15914092654907452,0.16320534109447138,2.223241299529615,2.2748944240073667,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C037,100,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C038,both_flexible,True,2,32,2,10,0.9502246575342455,0.8096547945205479,0.48019127128659955,0.46982061822391924,0.6690630136986301,0.2811835616438356,0.05043224727745874,0.04916498195500469,0.02512649649611014,0.02470478396361949,0.3607530458695486,0.37726365457419025,0.8347296692001087,0.8304273686516964,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C038,100,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C039,both_flexible,True,4,20,4,10,0.9502557077625555,0.9037945205479453,0.47640047020711107,0.4709325360250949,0.8571141552511417,0.09336073059360726,0.05041024771123951,0.0514585597086071,0.025047049168855823,0.023692999883734096,0.15766174192010757,0.15737159590661812,2.2295786146287933,2.277738295481273,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C039,100,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C040,both_flexible,True,3,40,3,10,0.9497150684931495,0.9022438356164384,0.4756190033254798,0.4724558664684991,0.8550082191780822,0.09447123287671227,0.05025762904998129,0.0507791932243679,0.02519677437835475,0.02501120868133964,0.26189235417598594,0.26110499372482876,1.567388665940032,1.5921265854391584,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C040,100,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C041,horizon_only,True,3,0,-1,10,0.9502283105022815,0.5220821917808218,0.37702185365086094,0.3791208975330832,0.09385388127853878,0.8564566210045662,0.05090682431551311,0.050977066966260774,0.020482124628071002,0.01978213835815982,0.4118110065394373,0.4114233681574283,1.5825919721757267,1.5691691186235,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C041,100,2.5,0.1,30,7.5,67.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C042,both_flexible,True,4,5,4,10,0.9496383561643823,0.5303232876712329,0.4431972942706066,0.3738707373480866,0.11088767123287666,0.8388712328767124,0.049295127162967155,0.050228816056043846,0.02435481104946407,0.019711977537038287,0.21897124231441234,0.3375862056463108,2.1889172351921884,2.255338976178945,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C042,100,2.5,0.1,50,12.5,112.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C043,both_flexible,True,4,5,4,10,0.9489954337899528,0.6181963470319635,0.38396688003535295,0.37682741010411347,0.28738812785388124,0.6616164383561645,0.0501395952677666,0.05013345935231345,0.02070898289565292,0.020228694205138842,0.322476327527315,0.3293020326774895,2.2205332480763302,2.262463458802474,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C043,100,2.5,0.3,30,22.5,52.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C044,both_flexible,True,4,5,3,10,0.9500438356164371,0.6195780821917808,0.3845675420669291,0.37595261707130156,0.2891287671232876,0.6608986301369864,0.05034308009098045,0.04966209330033925,0.02039951199574261,0.01975186185445839,0.32897461594423777,0.3298474170021521,2.1571482673537448,2.291143772066139,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C044,100,2.5,0.3,50,37.5,87.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C045,baseline,False,100,0,-1,10,0.9099908675799089,0.6676849315068492,0.34047993501305307,0.38672253326900285,0.4253333333333333,0.4847031963470319,0.12075667256047229,0.05136192694086705,0.05192938131810014,0.02031302398343773,0.0,0.0,4.443836625511786,4.450316061337669,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C045,100,2.5,0.5,30,37.5,37.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C046,both_flexible,True,3,15,3,10,0.9500054794520534,0.7126904109589042,0.37932540037380336,0.37827926397788264,0.4755068493150684,0.4743671232876713,0.04941382029881926,0.049451780663686315,0.019991099993572247,0.019955208647198658,0.41276680807047095,0.4124970392219801,1.565998997423058,1.576576554681815,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C046,100,2.5,0.5,50,62.5,62.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C047,both_flexible,True,4,10,4,10,0.950940639269405,0.8083698630136986,0.3811780965957233,0.38140212206122054,0.6654063926940639,0.2859269406392693,0.051127429621374586,0.050736346735822765,0.019636025486629557,0.019657581845496742,0.3242565423164605,0.3234624164329126,2.2469095694129004,2.262950934080515,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C047,100,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C048,baseline,False,100,0,-1,10,0.8943452054794511,0.7485479452054794,0.34434030640183316,0.39097919491970506,0.6025315068493151,0.29203287671232875,0.12062381728745826,0.049799931460282006,0.05178166355958469,0.02004038550085316,0.0,0.0,4.344133759487378,4.347874810064031,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C048,100,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C049,baseline,False,100,0,-1,10,0.8750410958904119,0.8264337899543378,0.34549066158581054,0.39276238624818516,0.7775616438356165,0.09774429223744288,0.11714290807474274,0.04866969443352446,0.05317850437664236,0.02114294198293663,0.0,0.0,4.312410072881817,4.319466214993014,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C049,100,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C050,baseline,False,100,0,-1,10,0.8777643835616434,0.8282876712328766,0.3462205651905169,0.39659715055402456,0.778827397260274,0.09892054794520545,0.11917268900913006,0.04991954687681955,0.05207545311207558,0.019859455859616678,0.0,0.0,4.28543869662998,4.275423803078838,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C050,100,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C051,horizon_only,True,4,0,-1,10,0.9495707762557064,0.5222922374429223,0.3161813558562184,0.3164139266304971,0.09524200913242004,0.8541004566210045,0.04981031766675976,0.05000287392045648,0.016958176861192623,0.016825887916906902,0.4392448830683805,0.43962828852404306,2.2691453038186324,2.250886153918938,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C051,100,3.0,0.1,30,9.0,81.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C052,both_flexible,True,4,5,4,10,0.9500712328767114,0.5314520547945205,0.37476367566886376,0.31002921306782083,0.11263013698630131,0.8376438356164384,0.05056125997599424,0.050479606401728924,0.01979871413529196,0.01629068268035134,0.34217597410651884,0.4491071732941184,2.2135541444996227,2.251508135036271,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C052,100,3.0,0.1,50,15.0,135.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C053,both_flexible,True,4,5,3,10,0.9510502283105007,0.6252283105022831,0.33314836059589203,0.3091237696454943,0.29962557077625573,0.6512054794520548,0.04958443683158447,0.05087587221096107,0.01777916027634596,0.015649745217042533,0.4401708693074725,0.4396766782885386,2.0032520279792916,2.356335610484752,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C053,100,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C054,both_flexible,True,4,5,3,10,0.9501424657534235,0.6204465753424657,0.32394591772300624,0.3140035229542562,0.2907068493150685,0.6594794520547945,0.050574050625567316,0.050315705354051665,0.01649326667221345,0.01670212083588286,0.4388379982910296,0.43669434687581604,2.1578763194231216,2.2866202268271367,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C055,both_flexible,True,3,5,3,10,0.9500730593607294,0.7128401826484018,0.31668033529026285,0.3157030047351987,0.4755525114155252,0.47457534246575345,0.05060379832047888,0.05030705619670397,0.016305278322993187,0.01689005187964401,0.5081704866419681,0.5094964376376019,1.56871784524491,1.5737950821328275,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C056,both_flexible,True,4,5,3,10,0.9495013698630125,0.7129205479452055,0.3180585125291242,0.3153737562595257,0.47629589041095893,0.4732493150684931,0.05003287247814693,0.05005327621091572,0.016645573022131162,0.01703490056396842,0.43857274175787875,0.4383181428330306,2.2326772073834773,2.2703657933989034,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C057,both_flexible,True,4,10,4,10,0.9496347031963455,0.8079360730593608,0.3164863830105867,0.31695424769686203,0.6662648401826483,0.2833424657534246,0.04986782933024462,0.05096520394525726,0.016716720570766022,0.016945068941848756,0.4392003098826442,0.4387605140545959,2.2466206869176637,2.2568969965336247,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C057,100,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C058,both_flexible,True,3,25,3,10,0.9499999999999987,0.8078246575342465,0.3166539844643739,0.3153095752258223,0.6656219178082192,0.2844054794520548,0.04910136376254576,0.05020185615327981,0.016795287917142375,0.0163847241610909,0.5100854559663441,0.5108358511107498,1.5685956972430108,1.5830373438573857,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C058,100,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C059,horizon_only,True,2,0,-1,10,0.9498264840182633,0.9032922374429223,0.3172920949922973,0.3127437719588841,0.8568310502283104,0.0929223744292237,0.049825224637705556,0.05403913436161399,0.0166696483098947,0.017551463003409713,0.5782820242849631,0.579480389188356,0.8332075495697463,0.8358514216852887,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C059,100,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_MEDIUM_C060,baseline,False,100,0,-1,10,0.8785369863013693,0.8289917808219178,0.2882997684096137,0.33261553413464795,0.7792328767123287,0.09951780821917804,0.13711174919394822,0.04851827870331204,0.04304459211372917,0.01715858799084371,0.0,0.0,5.483541584403123,5.4675730845619865,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_MEDIUM,high,2,medium,1,C060,100,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_LOW_BK_HIGH_C001,reservation_only,True,100,19,5,10,0.9474977168949756,0.523324200913242,0.8326243407293792,0.7848912135626549,0.09900456621004562,0.8486392694063927,0.051908508318123284,0.04966139397170078,0.041877497538978535,0.04213769723684023,0.0,0.0,0.38730858195131557,0.7337853860159795,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_HIGH,low,0,high,2,C001,100,1.2,0.1,30,3.6,32.4,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
