background_id,selection_objective,policy,selected_source_stage,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,average_utilization_sd,priority_weighted_utilization,priority_weighted_utilization_sd,class_1_percent_serviced,class_1_percent_serviced_sd,class_2_percent_serviced,class_2_percent_serviced_sd,class_1_slot_utilization,class_1_slot_utilization_sd,class_2_slot_utilization,class_2_slot_utilization_sd,class_1_balking_rate,class_1_balking_rate_sd,class_2_balking_rate,class_2_balking_rate_sd,class_1_no_show_rate,class_1_no_show_rate_sd,class_2_no_show_rate,class_2_no_show_rate_sd,class_1_no_offer_rate,class_1_no_offer_rate_sd,class_2_no_offer_rate,class_2_no_offer_rate_sd,class_1_mean_offered_booking_delay,class_1_mean_offered_booking_delay_sd,class_2_mean_offered_booking_delay,class_2_mean_offered_booking_delay_sd,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_MEDIUM_BK_LOW_C002,average_utilization,both_flexible,both_flexible,3,25,3,10,0.9493643835616428,0.0020737552389466785,0.5235205479452055,0.0017383412314812068,0.8171512546763559,0.010041399320413369,0.7899612181321674,0.0037352386299072293,0.09778630136986297,0.002856004324472093,0.851468493150685,0.0034464983911671565,0.04757736940849945,0.0034797964116979776,0.05043208629956457,0.002116741401479951,0.04142660014641823,0.00414183201990341,0.04209625381128503,0.0017158770319328578,0.0,0.0,0.005131080724726541,0.0016173483113052808,0.4807076424013319,0.017216630447589577,0.6271650496190342,0.027821685175940213,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C002,100,1.2,0.1,50,6.0,54.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C002,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.9491178082191768,0.001699160323797278,0.5219506849315069,0.001632829721571622,0.7916545540523204,0.010057582046800432,0.7880201218125727,0.005894792069834656,0.09510684931506845,0.002459867827747841,0.8536876712328766,0.0028866307235557113,0.04887142093907835,0.005330384956898368,0.050414480200033696,0.0012358588838592803,0.041723012652982575,0.0028727847608435862,0.0422515411373706,0.0014670695960169477,0.0,0.0,0.0,0.0,0.6414341785210654,0.04415522237015899,0.6379658072184322,0.04533569167927314,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C002,100,1.2,0.1,50,6.0,54.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C002,priority_weighted_utilization,horizon_only,horizon_only,2,0,-1,10,0.9487780821917797,0.0015792064319442199,0.5218054794520548,0.0009146518797515437,0.7891641620840575,0.010086811194012862,0.7903325788494941,0.006724003569407882,0.0948438356164383,0.001728214892730727,0.8539232876712328,0.0030292610501500184,0.048669450989366064,0.005008686787907726,0.05022823132304255,0.0018974849216997697,0.04217237465685799,0.00569862519364718,0.0426630225621714,0.001606067705295309,0.006881363423487561,0.0029336430006709534,0.00629032936347385,0.001598874760442657,0.5976810260804493,0.036303860776794226,0.5923766352364659,0.029652012722003806,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C002,100,1.2,0.1,50,6.0,54.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C002,priority_weighted_utilization,reservation_only,reservation_only,100,44,9,10,0.9473150684931493,0.0014032461985210808,0.5251068493150686,0.001911762595380583,0.8590177047633208,0.01102704354706041,0.7836329832818055,0.00594852862438708,0.10271232876712325,0.003389813609108528,0.8447890410958904,0.0035178859813972743,0.0511644127271826,0.0043534595651732125,0.049919448644179354,0.0010009568347344852,0.04655305842418396,0.006539311496365058,0.041276496433060375,0.0012701283346442745,0.0,0.0,0.0,0.0,0.22924651375224675,0.010275291872388083,1.0071395237554293,0.04873406265237917,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C002,100,1.2,0.1,50,6.0,54.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C002,priority_weighted_utilization,both_flexible,both_flexible,4,45,3,10,0.9489260273972591,0.002249980713413818,0.525772602739726,0.0015594820680578025,0.8519791390737648,0.007893770802254427,0.7847896651104479,0.00338465596934988,0.10229589041095885,0.0014610616384395452,0.8469534246575343,0.0021839204562065844,0.04945413173607208,0.004651481902296123,0.05052115942196487,0.0013058291580512137,0.0444373568265649,0.004072364445274554,0.04066301193886804,0.0016148387705010327,0.0,0.0,0.0,0.0,0.2753350792689107,0.01694994727063133,0.7970744249152241,0.0336718632575306,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C002,100,1.2,0.1,50,6.0,54.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C003,average_utilization,baseline,baseline,100,0,-1,10,0.9481369863013684,0.0023652204050823473,0.6158082191780822,0.0025476196762821033,0.7896478937431729,0.010157599784943653,0.7896113298641655,0.010505826729523651,0.28313242009132417,0.00384624412499944,0.665351598173516,0.0038508551867271357,0.04986105845829828,0.00292470143351287,0.05069992230218083,0.0021132020438314743,0.04145851583577364,0.0033227315116747956,0.042584852391288106,0.002558240639023597,0.0,0.0,0.0,0.0,0.6299261064731915,0.05426963139463379,0.6240983555237511,0.06011542838909482,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C003,average_utilization,horizon_only,horizon_only,2,0,-1,10,0.9490136986301355,0.0021679962656177784,0.6166301369863014,0.0021201949074462685,0.7878819164342532,0.00804496306338061,0.7886290808364216,0.005947555711024575,0.2842922374429223,0.0037646548806015215,0.6646757990867579,0.004550719539148236,0.05022276640924189,0.00356744208683429,0.049759737361190035,0.0021696272196292526,0.04056500324151842,0.0017746229037913655,0.041897889346041876,0.0023333266474473086,0.01343779461048775,0.003354604362661536,0.01351434908605995,0.0012743093337861217,0.5735778174048147,0.017495477474264824,0.5737405364518585,0.019805482023754612,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C003,average_utilization,reservation_only,baseline,100,0,-1,10,0.9481369863013684,0.0023652204050823473,0.6158082191780822,0.0025476196762821033,0.7896478937431729,0.010157599784943653,0.7896113298641655,0.010505826729523651,0.28313242009132417,0.00384624412499944,0.665351598173516,0.0038508551867271357,0.04986105845829828,0.00292470143351287,0.05069992230218083,0.0021132020438314743,0.04145851583577364,0.0033227315116747956,0.042584852391288106,0.002558240639023597,0.0,0.0,0.0,0.0,0.6299261064731915,0.05426963139463379,0.6240983555237511,0.06011542838909482,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C003,average_utilization,both_flexible,both_flexible,2,7,2,10,0.9489589041095876,0.001663699812019162,0.6179406392694063,0.00234116436326353,0.7943306095758278,0.008300884174373344,0.7899434864846089,0.006327504316933439,0.2871963470319635,0.0036577340801049606,0.6614885844748859,0.0037330268217203653,0.05024126018518832,0.002582086375687485,0.051999771624970735,0.002615614157652349,0.03985570154325733,0.00302698573286222,0.042044895772059825,0.0010920162352989506,0.00984307519829155,0.003923698510890369,0.013250087253629588,0.004029493949016061,0.5624199425548538,0.027729759084778784,0.5624239239926976,0.02713481880726562,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C003,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.9481369863013684,0.0023652204050823473,0.6158082191780822,0.0025476196762821033,0.7896478937431729,0.010157599784943653,0.7896113298641655,0.010505826729523651,0.28313242009132417,0.00384624412499944,0.665351598173516,0.0038508551867271357,0.04986105845829828,0.00292470143351287,0.05069992230218083,0.0021132020438314743,0.04145851583577364,0.0033227315116747956,0.042584852391288106,0.002558240639023597,0.0,0.0,0.0,0.0,0.6299261064731915,0.05426963139463379,0.6240983555237511,0.06011542838909482,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C003,priority_weighted_utilization,horizon_only,horizon_only,2,0,-1,10,0.9490136986301355,0.0021679962656177784,0.6166301369863014,0.0021201949074462685,0.7878819164342532,0.00804496306338061,0.7886290808364216,0.005947555711024575,0.2842922374429223,0.0037646548806015215,0.6646757990867579,0.004550719539148236,0.05022276640924189,0.00356744208683429,0.049759737361190035,0.0021696272196292526,0.04056500324151842,0.0017746229037913655,0.041897889346041876,0.0023333266474473086,0.01343779461048775,0.003354604362661536,0.01351434908605995,0.0012743093337861217,0.5735778174048147,0.017495477474264824,0.5737405364518585,0.019805482023754612,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C003,priority_weighted_utilization,reservation_only,reservation_only,100,29,5,10,0.9430502283105009,0.002055279270854724,0.6268036529680365,0.0025117383676999945,0.8560371235999499,0.003391928632618084,0.7505186435725624,0.007635360765714531,0.310310502283105,0.005263713360624801,0.6329863013698631,0.006203745274446903,0.05065505876708885,0.0033144584450758704,0.05020230365871024,0.002684616057119324,0.0453230544671813,0.0030315481955876045,0.03997995285037877,0.0012584713541227517,0.0,0.0,0.0,0.0,0.25518320988874493,0.012019402965850098,1.2321305901751356,0.048499914341985965,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C003,priority_weighted_utilization,both_flexible,both_flexible,6,29,5,10,0.9430502283105009,0.002055279270854724,0.6268036529680365,0.0025117383676999945,0.8560371235999499,0.003391928632618084,0.7505186435725624,0.007635360765714531,0.310310502283105,0.005263713360624801,0.6329863013698631,0.006203745274446903,0.05065505876708885,0.0033144584450758704,0.05020230365871024,0.002684616057119324,0.0453230544671813,0.0030315481955876045,0.03997995285037877,0.0012584713541227517,0.0,0.0,0.0,0.0,0.25518320988874493,0.012019402965850098,1.2321305901751356,0.048499914341985965,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C004,average_utilization,baseline,baseline,100,0,-1,10,0.950345205479451,0.0016787365543039718,0.6171890410958903,0.0011418227990519535,0.7892867267416324,0.006150661829086733,0.7911765750870536,0.005315016634184956,0.28414246575342467,0.00242368304162265,0.6660931506849315,0.003344391490563105,0.05069639931965479,0.003029794173213111,0.05111378658541253,0.002632334307505557,0.04184947094688215,0.0016578274564887487,0.040979984040982256,0.0017056302220194008,0.0,0.0,0.0,0.0,0.6228772347651427,0.03357971917079618,0.6208509018752737,0.03328830859970946,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C004,average_utilization,horizon_only,horizon_only,3,0,-1,10,0.950345205479451,0.0016787365543039718,0.6171890410958903,0.0011418227990519535,0.7892867267416324,0.006150661829086733,0.7911765750870536,0.005315016634184956,0.28414246575342467,0.00242368304162265,0.6660931506849315,0.003344391490563105,0.05069639931965479,0.003029794173213111,0.05111378658541253,0.002632334307505557,0.04184947094688215,0.0016578274564887487,0.040979984040982256,0.0017056302220194008,0.0,0.0,0.0,0.0,0.6228772347651427,0.03357971917079618,0.6208509018752737,0.03328830859970946,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C004,average_utilization,reservation_only,reservation_only,100,41,3,10,0.9500109589041086,0.0017697206967865042,0.6265890410958904,0.0022213849259742225,0.842372704270472,0.004147573631792743,0.7712328576604363,0.008780659712854818,0.3031068493150685,0.003922397286786008,0.6469643835616438,0.004344149307053882,0.049463794933638845,0.004056043186533111,0.051006603535761086,0.002478056685535475,0.04373228591287691,0.0030025699916099353,0.04062223919628374,0.0014543125130916362,0.0,0.0,0.0,0.0,0.3413770524988136,0.011692121500436147,0.8638196102285131,0.061062469529982316,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C004,average_utilization,both_flexible,both_flexible,4,41,3,10,0.9500109589041086,0.0017697206967865042,0.6265890410958904,0.0022213849259742225,0.842372704270472,0.004147573631792743,0.7712328576604363,0.008780659712854818,0.3031068493150685,0.003922397286786008,0.6469643835616438,0.004344149307053882,0.049463794933638845,0.004056043186533111,0.051006603535761086,0.002478056685535475,0.04373228591287691,0.0030025699916099353,0.04062223919628374,0.0014543125130916362,0.0,0.0,0.0,0.0,0.3413770524988136,0.011692121500436147,0.8638196102285131,0.061062469529982316,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C004,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.950345205479451,0.0016787365543039718,0.6171890410958903,0.0011418227990519535,0.7892867267416324,0.006150661829086733,0.7911765750870536,0.005315016634184956,0.28414246575342467,0.00242368304162265,0.6660931506849315,0.003344391490563105,0.05069639931965479,0.003029794173213111,0.05111378658541253,0.002632334307505557,0.04184947094688215,0.0016578274564887487,0.040979984040982256,0.0017056302220194008,0.0,0.0,0.0,0.0,0.6228772347651427,0.03357971917079618,0.6208509018752737,0.03328830859970946,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C004,priority_weighted_utilization,horizon_only,horizon_only,3,0,-1,10,0.950345205479451,0.0016787365543039718,0.6171890410958903,0.0011418227990519535,0.7892867267416324,0.006150661829086733,0.7911765750870536,0.005315016634184956,0.28414246575342467,0.00242368304162265,0.6660931506849315,0.003344391490563105,0.05069639931965479,0.003029794173213111,0.05111378658541253,0.002632334307505557,0.04184947094688215,0.0016578274564887487,0.040979984040982256,0.0017056302220194008,0.0,0.0,0.0,0.0,0.6228772347651427,0.03357971917079618,0.6208509018752737,0.03328830859970946,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C004,priority_weighted_utilization,reservation_only,reservation_only,100,48,15,10,0.9445424657534234,0.0022328645730867796,0.6289698630136986,0.0019424895825833806,0.8677476298476969,0.0033105227715157543,0.7526641942552812,0.0047446362726691555,0.3132767123287671,0.002291644304638497,0.6313863013698631,0.002151191905267857,0.04860055644595106,0.0021506989877079817,0.051135074744056375,0.0012180749092504835,0.04635967288710163,0.0026278588966805218,0.04021196067135672,0.0015942081735564875,0.0,0.0,0.0,0.0,0.2028297616032196,0.006145790196233173,2.061119549408171,0.0692188062275942,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C004,priority_weighted_utilization,both_flexible,both_flexible,12,48,11,10,0.9447287671232865,0.0026330590059750435,0.6275479452054795,0.0037288298620161957,0.8642109596809228,0.005523373446886563,0.7554611486310046,0.007538980432602792,0.3104,0.005820084947409505,0.6342958904109588,0.005178360827789473,0.05035939407424202,0.0035500808019354297,0.05078327230677034,0.0011576004900463962,0.04676774466929647,0.0026082025912124726,0.039852602444071426,0.0021715700309694382,0.0,0.0,0.0,0.0,0.2041934430732637,0.007981311408313577,1.7805511533427514,0.10898735816095705,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C005,average_utilization,baseline,baseline,100,0,-1,10,0.947762557077624,0.002977349476120082,0.7105068493150684,0.003631433864625866,0.7920728370998457,0.0032375604498698996,0.7936391126442498,0.006212533346502274,0.473579908675799,0.00496559800779669,0.47385388127853867,0.004792186138953813,0.049843920447233916,0.0018776855599882776,0.05056162560334505,0.002113808941308742,0.042754288002332955,0.001834299162882929,0.042200739044117905,0.003021911831547468,0.0,0.0,0.0,0.0,0.6090362046252232,0.029290279943996987,0.6105422943825619,0.031085651779652456,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C005,average_utilization,horizon_only,horizon_only,3,0,-1,10,0.9473242009132404,0.00390310513097612,0.710283105022831,0.004191958779848682,0.7916609343449887,0.0039485039584161745,0.7929046890650928,0.006538916860659509,0.4736529680365297,0.004799953434161803,0.4732602739726026,0.0044662420788886634,0.049533672136985604,0.0016893496223031438,0.050700269568075974,0.002183452081279137,0.04311007256864384,0.002417417629391587,0.04259509988923114,0.003624956417181065,6.17379225189e-05,0.00019523245316672378,1.519987840097e-05,4.80662359046633e-05,0.6097111453001639,0.028680739554009807,0.6102079982439179,0.03133181662506872,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C005,average_utilization,reservation_only,baseline,100,0,-1,10,0.947762557077624,0.002977349476120082,0.7105068493150684,0.003631433864625866,0.7920728370998457,0.0032375604498698996,0.7936391126442498,0.006212533346502274,0.473579908675799,0.00496559800779669,0.47385388127853867,0.004792186138953813,0.049843920447233916,0.0018776855599882776,0.05056162560334505,0.002113808941308742,0.042754288002332955,0.001834299162882929,0.042200739044117905,0.003021911831547468,0.0,0.0,0.0,0.0,0.6090362046252232,0.029290279943996987,0.6105422943825619,0.031085651779652456,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C005,average_utilization,both_flexible,both_flexible,4,20,4,10,0.9468219178082176,0.0023191672487678718,0.7139497716894977,0.00333296843356239,0.8069162965143344,0.004287408634076531,0.7738264747348415,0.008898621502699657,0.4813789954337899,0.005468185610010429,0.4651415525114156,0.005498032087595121,0.049840352215435126,0.0018573638173286521,0.05000148369271297,0.002218467915210531,0.04362587737567629,0.002488734696781474,0.04286678887549468,0.0027175725344037093,0.0,0.0,0.0019426675554280602,0.0017689428887670568,0.5218092775591964,0.030182398921204254,0.7455967640142319,0.07684764798962017,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C005,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.947762557077624,0.002977349476120082,0.7105068493150684,0.003631433864625866,0.7920728370998457,0.0032375604498698996,0.7936391126442498,0.006212533346502274,0.473579908675799,0.00496559800779669,0.47385388127853867,0.004792186138953813,0.049843920447233916,0.0018776855599882776,0.05056162560334505,0.002113808941308742,0.042754288002332955,0.001834299162882929,0.042200739044117905,0.003021911831547468,0.0,0.0,0.0,0.0,0.6090362046252232,0.029290279943996987,0.6105422943825619,0.031085651779652456,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C005,priority_weighted_utilization,horizon_only,horizon_only,2,0,-1,10,0.9478173515981722,0.0017751278179385585,0.7103835616438356,0.003079640788100242,0.7871875837274945,0.0076210760050083835,0.7857774769730493,0.009586523824276223,0.47296803652968034,0.004846400952800134,0.4748310502283104,0.004066679416076617,0.04975635600764251,0.0021351588852609685,0.050562104892018775,0.0024492726697187615,0.04269677451320305,0.0016275158303081857,0.04168750859864835,0.0022614602578946113,0.014739747853171429,0.005160952029018662,0.01592168130978957,0.004954833501916071,0.5679175949825561,0.025383124710995783,0.5664311700476189,0.02904364796087157,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C005,priority_weighted_utilization,reservation_only,reservation_only,100,28,11,10,0.9442100456620993,0.002968450191678571,0.7264977168949771,0.002436267886992847,0.8503788412189864,0.004872499725421205,0.7252860806394479,0.009794719847332115,0.5089041095890411,0.004706766192104487,0.4351872146118721,0.006012010864140606,0.0498468942654566,0.002213085670260708,0.05134395546274088,0.0019154914368757112,0.045543167220681094,0.0029011837327825576,0.03854487516437353,0.0027700041045462752,0.0,0.0,0.0,0.0,0.2861965588495865,0.015080117215795689,1.7989731636311255,0.11707703565710735,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C005,priority_weighted_utilization,both_flexible,both_flexible,10,28,9,10,0.9440182648401813,0.002760617119940274,0.7263652968036529,0.002381949609516785,0.8505433196568086,0.004320155576058136,0.7260232738479435,0.009947869854317122,0.508904109589041,0.004135383281310539,0.4349223744292237,0.005046703107324053,0.049765015547521316,0.002422681867844441,0.051278470792012906,0.0018809792569400854,0.04577165207278734,0.0026511368081165556,0.038361394873439744,0.0031405410098653544,0.0,0.0,0.0,0.0,0.2846818677880374,0.012867005786499231,1.7205853921908616,0.11848683869100925,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C006,average_utilization,baseline,baseline,100,0,-1,10,0.9495726027397247,0.0014518077961143407,0.7125041095890412,0.002804328150372442,0.7898395970320351,0.0043936681316876355,0.7876076705892209,0.0052324998846036,0.47504109589041094,0.003692141554654507,0.47492602739726025,0.0021247277485019716,0.04959711360534229,0.001620685429301265,0.05048177614487369,0.0018989534374500466,0.041412891085990555,0.002099165423049336,0.041824763933262885,0.0014699573059348606,0.0,0.0,0.0,0.0,0.6316097214942159,0.023360730465200222,0.6304938913200895,0.024244449979010912,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
