seed,step_index,gap_index,within_step,post_gap,class_1_low,class_1_high,class_2_low,class_2_high,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,booked_slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
73,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18244,11534,6334,17868,376,6063,769,4680,8.918328420322524,10.11120438773226,0.2565226923920193,0.4006849315068493,0.4665239726027397,0.35448847100962616,102864.0,180667.0
73,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18051,13968,3709,17677,374,7739,1025,5191,9.520475372279495,10.103071788199355,0.2875740956179713,0.4444349315068493,0.5321917808219178,0.20982067092832493,132982.0,178592.0
74,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18194,11384,6250,17634,560,5917,810,4647,8.999912157413915,10.18662810479755,0.2554138727052875,0.3978595890410959,0.46720890410958904,0.3544289440852898,102455.0,179631.0
74,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18255,13946,3776,17722,533,7727,1078,5125,9.613509249964148,10.191964789527141,0.2807450013694878,0.4387842465753425,0.5310787671232877,0.21306850242636272,134070.0,180622.0
75,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18211,11454,6287,17741,470,6008,824,4608,9.004627204470054,10.161546699735077,0.2530338806216023,0.39452054794520547,0.46506849315068494,0.35437686714390393,103139.0,180276.0
75,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18095,13909,3706,17615,480,7676,988,5228,9.48191818247178,10.070962248084019,0.2889195910472506,0.4476027397260274,0.5321917808219178,0.2103888731195004,131884.0,177400.0
76,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18054,11375,6247,17622,432,5884,847,4632,8.89810989010989,10.092214277607535,0.256563642406115,0.39657534246575343,0.46909246575342467,0.35450005674724777,101216.0,177845.0
76,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,17989,13861,3675,17536,453,7676,1050,5119,9.57434528533295,10.13919936131387,0.28456278837067095,0.4382705479452055,0.5281678082191781,0.20956888686131386,132710.0,177801.0
77,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18201,11324,6120,17444,757,5851,865,4599,9.044242317202402,10.214515019490943,0.25267842426240317,0.39375,0.4678082191780822,0.35083696399908276,102417.0,178182.0
77,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18202,13920,3611,17531,671,7710,1090,5103,9.623635057471265,10.189036563801267,0.28035380727392595,0.43690068493150686,0.530222602739726,0.2059779818607039,133961.0,178624.0
78,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18371,11476,6312,17788,583,5997,827,4638,8.980829557337051,10.164043175174275,0.25246312122366776,0.39708904109589044,0.4678938356164384,0.3548459635709467,103064.0,180798.0
78,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18266,14011,3695,17706,560,7784,1068,5141,9.589608165013203,10.156952445498701,0.2814518778057593,0.4401541095890411,0.5315924657534247,0.20868632102112278,134360.0,179839.0
79,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18303,11562,6246,17808,495,6039,872,4640,8.97794499221588,10.141677897574125,0.2535103534939627,0.3972602739726027,0.47191780821917806,0.3507412398921833,103803.0,180603.0
79,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,17938,13687,3790,17477,461,7543,1081,5045,9.547380726236575,10.150369056474224,0.28124651577656373,0.4319349315068493,0.524486301369863,0.21685643989243006,130675.0,177398.0
80,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18360,11373,6288,17661,699,6008,817,4539,9.064978457750813,10.250665307740219,0.24722222222222223,0.38861301369863016,0.45856164383561643,0.356038729403771,103096.0,181037.0
80,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18236,13919,3681,17600,636,7611,1040,5247,9.615633306990444,10.196136363636363,0.28772757183592895,0.44922945205479453,0.5382705479452055,0.20914772727272726,133840.0,179452.0
81,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18023,11348,6065,17413,610,5980,743,4611,8.984755022911527,10.175328777350256,0.2558397603062753,0.394777397260274,0.4583904109589041,0.34830299201745824,101959.0,177183.0
81,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18402,14051,3702,17753,649,7748,1067,5217,9.633406874955519,10.206894609361798,0.28350179328333874,0.44666095890410956,0.538013698630137,0.208528136089675,135359.0,181203.0
82,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18221,11405,6276,17681,540,5957,826,4610,8.962998684787374,10.150726768847916,0.25300477471049887,0.3946917808219178,0.4654109589041096,0.354957298795317,102223.0,179475.0
82,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18330,13977,3765,17742,588,7732,1030,5188,9.585461830149532,10.163679404802163,0.28303327877795964,0.44417808219178084,0.5323630136986301,0.2122083192424755,133976.0,180324.0
83,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18146,11424,6135,17559,587,5968,841,4607,9.002713585434174,10.151261461358848,0.2538851537528932,0.39443493150684933,0.46643835616438356,0.3493934734324278,102847.0,178246.0
83,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18076,13763,3706,17469,607,7555,1072,5121,9.559689021288964,10.147346728490469,0.28330382828059303,0.4384417808219178,0.530222602739726,0.21214723223996795,131570.0,177264.0
84,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18446,11510,6344,17854,592,6055,851,4595,9.051867940920939,10.222135095776856,0.24910549712674834,0.3934075342465753,0.4662671232876712,0.35532653747059484,104187.0,182506.0
84,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18299,13899,3789,17688,611,7688,1011,5179,9.567307000503634,10.160560832202624,0.28302093010547025,0.44340753424657536,0.5299657534246576,0.21421302578018997,132976.0,179720.0
85,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18247,11621,6118,17739,508,6120,819,4674,8.90861371654763,10.083995715654773,0.2561516961692333,0.4001712328767123,0.47029109589041096,0.34488979085630533,103527.0,178880.0
85,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18019,13852,3679,17531,488,7667,1016,5149,9.541149292520936,10.129142661570931,0.2857539264110106,0.4408390410958904,0.5278253424657534,0.20985682505276368,132164.0,177574.0
86,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18465,11630,6240,17870,595,6076,796,4745,8.94866723989682,10.13900391717963,0.2569726509612781,0.40625,0.47440068493150683,0.34918858421936205,104073.0,181184.0
86,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18179,13882,3729,17611,568,7739,1043,5086,9.58716323296355,10.170631991369032,0.2797733648715551,0.43544520547945204,0.5247431506849315,0.21174266083697688,133089.0,179115.0
87,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18220,11503,6205,17708,512,6040,826,4623,8.986351386594801,10.15603117235148,0.25373216245883645,0.39580479452054795,0.4665239726027397,0.3504065958888638,103370.0,179843.0
87,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18202,13969,3710,17679,523,7761,1028,5171,9.538692819815305,10.123366706261667,0.2840896604768707,0.442722602739726,0.530736301369863,0.20985349850104643,133246.0,178971.0
88,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18304,11603,6169,17772,532,6049,796,4743,8.93501680599845,10.11259284267387,0.2591236888111888,0.40607876712328766,0.4742294520547945,0.3471190636957011,103673.0,179721.0
88,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18232,13962,3749,17711,521,7809,1016,5118,9.598481592895,10.174693693185025,0.2807152259763054,0.43818493150684934,0.5251712328767123,0.21167635932471346,134014.0,180204.0
89,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18090,11413,6204,17617,473,6026,785,4590,8.905020590554631,10.110972356246807,0.2537313432835821,0.3929794520547945,0.4601883561643836,0.35215984560367825,101633.0,178125.0
89,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18314,14065,3797,17862,452,7760,1084,5203,9.563739779594739,10.14751987459411,0.28409959593753414,0.4454623287671233,0.5382705479452055,0.21257417982308813,134514.0,181255.0
90,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18271,11344,6306,17650,621,5834,818,4681,8.991625528913964,10.199320113314448,0.256198347107438,0.4007705479452055,0.47080479452054796,0.35728045325779034,102001.0,180018.0
90,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18011,13828,3578,17406,605,7658,1036,5110,9.611657506508534,10.180627369872457,0.2837155071900505,0.4375,0.5261986301369863,0.20556130070090772,132910.0,177204.0
91,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18507,11598,6166,17764,743,6060,834,4696,9.062424555957923,10.215998648952938,0.25374182741665313,0.40205479452054793,0.473458904109589,0.3471065075433461,105106.0,181477.0
91,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18377,13828,3810,17638,739,7674,1054,5078,9.636389933468324,10.230411611293798,0.27632366545137943,0.43476027397260275,0.525,0.21601088558793513,133252.0,180444.0
92,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18284,11481,6285,17766,518,5973,795,4699,8.882327323403885,10.092817741753912,0.2570006563115292,0.40231164383561646,0.4703767123287671,0.3537656197230665,101978.0,179309.0
92,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18213,13994,3735,17729,484,7815,1043,5120,9.57496069744176,10.144396187038186,0.2811178828309449,0.4383561643835616,0.5276541095890411,0.21067178069829093,133992.0,179850.0
93,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18302,11433,6233,17666,636,5994,807,4624,8.95801626869588,10.140665685497567,0.25264998360834884,0.3958904109589041,0.46498287671232874,0.3528246348918827,102417.0,179145.0
93,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18298,13942,3727,17669,629,7682,1015,5221,9.580189355903027,10.157337710113758,0.2853317302437425,0.44700342465753423,0.5339041095890411,0.2109344048899202,133567.0,179470.0
94,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18305,11682,6146,17828,477,6125,825,4722,8.972949837356618,10.12009199012789,0.2579623053810434,0.40428082191780823,0.47491438356164384,0.3447386134170967,104822.0,180421.0
94,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,17964,13773,3743,17516,448,7652,968,5135,9.579176649967327,10.157341858871888,0.2858494767312403,0.4396404109589041,0.5225171232876712,0.2136903402603334,131934.0,177916.0
95,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18156,11345,6130,17475,681,5947,807,4582,8.978580872631115,10.161201716738198,0.2523683630755673,0.3922945205479452,0.4613869863013699,0.3507868383404864,101862.0,177567.0
95,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18221,13931,3641,17572,649,7625,1072,5215,9.567439523365158,10.144092875028454,0.28620822128313483,0.4464897260273973,0.5382705479452055,0.20720464375142272,133284.0,178252.0
96,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,17866,11313,6008,17321,545,5894,850,4552,8.934853708123399,10.114658507014607,0.25478562632934065,0.38972602739726026,0.4625,0.34686219040471106,101080.0,175196.0
96,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18215,14043,3653,17696,519,7785,1044,5196,9.50373851741081,10.08623417721519,0.28525940159209445,0.4448630136986301,0.5342465753424658,0.20643083182640146,133461.0,178486.0
97,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18307,11392,6261,17653,654,5936,812,4628,9.02001404494382,10.1845012179233,0.25279947561042226,0.39623287671232876,0.4657534246575342,0.3546705942332748,102756.0,179787.0
97,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18158,13845,3650,17495,663,7597,1039,5189,9.586059949440232,10.15541583309517,0.28576935785879504,0.444263698630137,0.5332191780821918,0.20863103743926836,132719.0,177669.0
98,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18488,11566,6323,17889,599,6023,830,4702,8.933166176724884,10.13410475711331,0.25432713111207267,0.40256849315068494,0.47363013698630135,0.3534574319414165,103321.0,181289.0
98,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18045,13816,3636,17452,593,7670,1006,5123,9.59163288940359,10.165539766215906,0.28390135771681907,0.43861301369863015,0.5247431506849315,0.20834288333715334,132518.0,177409.0
99,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18369,11538,6098,17636,733,6046,783,4699,8.961171780204541,10.135404853708323,0.25581142141651697,0.40231164383561646,0.46934931506849314,0.345770015876616,103394.0,178748.0
99,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18074,13759,3569,17328,746,7567,1035,5134,9.590377207645904,10.165570175438596,0.2840544428460772,0.43955479452054796,0.5281678082191781,0.20596722068328716,131954.0,176149.0
100,5,2,0.5,0.2,0.0,0.5,0.0,0.3,1,18120,11508,6087,17595,525,6033,855,4612,9.026677094195342,10.170730321113952,0.2545253863134658,0.39486301369863014,0.46806506849315066,0.34595055413469733,103879.0,178954.0
100,5,2,0.5,0.2,0.0,0.5,0.0,0.3,2,18128,13912,3721,17633,495,7714,1015,5162,9.56720816561242,10.148925310497363,0.28475286849073256,0.44195205479452054,0.5288527397260274,0.21102478307718484,133099.0,178956.0
1,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18082,11002,5785,16787,1295,5632,744,4612,8.820668969278312,10.061059152915947,0.25506028094237365,0.39486301369863014,0.45856164383561643,0.3446119020670757,97045.0,168895.0
1,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18246,14677,2325,17002,1244,8351,1084,5216,9.80554609252572,10.168039054228915,0.2858708758083964,0.4465753424657534,0.5393835616438356,0.13674861780966946,143916.0,172877.0
2,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18294,11102,5748,16850,1444,5727,822,4543,8.943883984867592,10.153293768545995,0.24833278670602382,0.3889554794520548,0.4593321917808219,0.3411275964391691,99295.0,171083.0
2,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18124,14458,2240,16698,1426,8142,1079,5212,9.761031954627196,10.128039286142053,0.287574486868241,0.44623287671232875,0.5386130136986301,0.13414780213199184,141125.0,169118.0
3,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18304,11180,5744,16924,1380,5772,762,4628,8.932826475849732,10.124379579295676,0.2528409090909091,0.39623287671232876,0.461472602739726,0.3393996691089577,99869.0,171345.0
3,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18165,14426,2340,16766,1399,8155,1034,5217,9.78337723554693,10.153942502684004,0.28720066061106525,0.44666095890410956,0.5351883561643835,0.13956817368483837,141135.0,170241.0
4,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18085,11048,5773,16821,1264,5802,748,4489,8.89346488052136,10.105403959336543,0.24821675421620126,0.3843321917808219,0.44837328767123286,0.343201949943523,98255.0,169983.0
4,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18277,14727,2237,16964,1313,8318,1091,5294,9.735519793576424,10.09248997877859,0.28965366307380863,0.45325342465753427,0.5466609589041096,0.13186748408394247,143375.0,171209.0
5,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18295,11071,5849,16920,1375,5740,759,4563,8.916358052569777,10.149408983451536,0.24941240776168352,0.39066780821917807,0.45565068493150684,0.3456855791962175,98713.0,171728.0
5,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18162,14514,2292,16806,1356,8158,1123,5211,9.79330301777594,10.158931334047365,0.2869177403369673,0.4461472602739726,0.5422945205479452,0.13637986433416638,142140.0,170731.0
6,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18343,10970,5873,16843,1500,5716,787,4456,8.97803099361896,10.183933978507392,0.24292645695905796,0.3815068493150685,0.44888698630136986,0.34869085079855133,98489.0,171528.0
6,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18394,14585,2319,16904,1490,8158,1070,5333,9.748577305450805,10.11606720302887,0.28993149940197893,0.45659246575342466,0.5482020547945206,0.13718646474207288,142183.0,171002.0
7,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18284,10908,5873,16781,1503,5665,790,4433,8.991015768243491,10.213336511530898,0.24245241741413256,0.37953767123287674,0.44717465753424657,0.3499791430784816,98074.0,171390.0
7,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18254,14470,2271,16741,1513,8021,1113,5323,9.809329647546647,10.169105788184696,0.29160731894379316,0.45573630136986304,0.5510273972602739,0.1356549787945762,141941.0,170241.0
8,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18078,11039,5714,16753,1325,5632,793,4602,8.864118126641905,10.09353548618158,0.2545635579156986,0.3940068493150685,0.4619006849315068,0.34107324061362143,97851.0,169097.0
8,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18020,14417,2254,16671,1349,8133,1050,5208,9.78566969549837,10.149121228480595,0.28901220865704774,0.4458904109589041,0.5357876712328767,0.13520484673984765,141080.0,169196.0
9,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18208,11147,5854,17001,1207,5759,774,4603,8.885350318471337,10.120345862008117,0.2528009666080844,0.39409246575342466,0.4603595890410959,0.34433268631256986,99045.0,172056.0
9,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18017,14468,2341,16809,1208,8162,1086,5200,9.776817804810616,10.149681718127194,0.2886163068213354,0.4452054794520548,0.5381849315068493,0.13927062882979357,141451.0,170606.0
10,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18002,10898,5767,16665,1337,5644,758,4489,8.893741971003854,10.13945394539454,0.2493611820908788,0.3843321917808219,0.44922945205479453,0.34605460546054606,96924.0,168974.0
10,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18247,14590,2260,16850,1397,8162,1103,5302,9.785606579849212,10.148961424332343,0.2905683125993314,0.45393835616438355,0.5483732876712328,0.13412462908011868,142772.0,171010.0
11,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18406,11141,5839,16980,1426,5688,834,4612,9.002064446638542,10.212014134275618,0.25057046615234163,0.39486301369863014,0.4662671232876712,0.3438751472320377,100292.0,173400.0
11,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18047,14227,2326,16553,1494,7992,1103,5112,9.812961270823083,10.19090195130792,0.28326037568570955,0.43767123287671234,0.5321061643835616,0.14051833504500694,139609.0,168690.0
12,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18174,11016,5864,16880,1294,5658,781,4560,8.915849673202615,10.131516587677725,0.2509078903928689,0.3904109589041096,0.457277397260274,0.34739336492890993,98217.0,171020.0
12,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18296,14587,2363,16950,1346,8259,1045,5258,9.765064783711525,10.139469026548673,0.28738522081329254,0.45017123287671235,0.5396404109589041,0.13941002949852507,142443.0,171864.0
13,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18135,11094,5675,16769,1366,5730,812,4542,8.88236884802596,10.094340747808456,0.25045492142266335,0.38886986301369864,0.4583904109589041,0.338422088377363,98541.0,169272.0
13,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18166,14467,2289,16756,1410,8149,1069,5229,9.778876062763532,10.146096920506087,0.2878454255202026,0.44768835616438357,0.5392123287671233,0.13660778228694198,141471.0,170008.0
14,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18284,11011,5787,16798,1486,5716,794,4492,8.919262555626192,10.144243362305037,0.24567928243272807,0.3845890410958904,0.4525684931506849,0.34450529824979165,98210.0,170403.0
14,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18363,14503,2340,16843,1520,8127,1069,5288,9.798662345721574,10.17342516178828,0.28797037521102214,0.45273972602739726,0.544263698630137,0.1389301193374102,142110.0,171351.0
15,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18160,10979,5710,16689,1471,5727,740,4499,8.905638036251025,10.124033794715082,0.24774229074889867,0.38518835616438357,0.4485445205479452,0.34214153034933187,97775.0,168960.0
15,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18427,14639,2335,16974,1453,8218,1113,5288,9.753193524147825,10.129138682691174,0.2869702067618169,0.45273972602739726,0.5480308219178082,0.13756333215506067,142777.0,171932.0
16,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18164,11153,5817,16970,1194,5734,804,4602,8.869631489285394,10.098939304655275,0.2533582911253028,0.3940068493150685,0.46284246575342464,0.34278137890394816,98923.0,171379.0
16,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,17905,14405,2299,16704,1201,8126,1114,5143,9.78757375911142,10.15014367816092,0.2872382016196593,0.44032534246575344,0.5357020547945206,0.1376317049808429,140990.0,169548.0
17,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18433,11024,6045,17069,1364,5713,775,4519,8.90792815674891,10.163864315425625,0.24515814029186783,0.38690068493150687,0.45325342465753427,0.3541507996953541,98201.0,173487.0
17,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18291,14619,2361,16980,1311,8244,1136,5225,9.80716875299268,10.179858657243816,0.28565961401782297,0.4473458904109589,0.5446061643835617,0.1390459363957597,143371.0,172854.0
18,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18341,11074,6105,17179,1162,5736,781,4548,8.839534043705978,10.106932883171314,0.2479690311324355,0.38938356164383564,0.45625,0.35537574946155187,97889.0,173627.0
18,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18181,14644,2402,17046,1135,8290,1076,5259,9.786738596012018,10.16121084125308,0.28925801661074746,0.4502568493150685,0.5423801369863014,0.1409128241229614,143317.0,173208.0
19,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18328,10962,5889,16851,1477,5716,753,4481,8.961047254150703,10.19043380214824,0.24448930597992144,0.3836472602739726,0.4481164383561644,0.34947480861669933,98231.0,171719.0
19,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18319,14568,2249,16817,1502,8142,1079,5331,9.761463481603515,10.12463578521734,0.29100933457066436,0.4564212328767123,0.5488013698630136,0.1337337218291015,142205.0,170266.0
20,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18358,11003,5933,16936,1422,5692,760,4543,8.982186676360993,10.209435521965045,0.24746704434034208,0.3889554794520548,0.45402397260273974,0.35031884742560226,98831.0,172907.0
20,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18220,14440,2398,16838,1382,8088,1107,5225,9.778601108033241,10.164568238508137,0.2867727771679473,0.4473458904109589,0.5421232876712329,0.14241596389119848,141203.0,171151.0
21,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18089,11063,5789,16852,1237,5734,758,4558,8.852481243785592,10.085687158794208,0.2519763392116756,0.39023972602739726,0.45513698630136984,0.34352005696653215,97935.0,169964.0
21,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18122,14508,2362,16870,1252,8173,1064,5249,9.756754893851667,10.127741553052756,0.28964794172828606,0.44940068493150687,0.5404965753424658,0.14001185536455246,141551.0,170855.0
22,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18050,11073,5655,16728,1322,5742,811,4501,8.928294048586652,10.113283118125299,0.24936288088642658,0.3853595890410959,0.4547945205479452,0.33805595408895267,98863.0,169175.0
22,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18190,14484,2308,16792,1398,8131,1068,5264,9.742129246064623,10.113685088137208,0.28938977460142934,0.4506849315068493,0.5421232876712329,0.137446403049071,141105.0,169829.0
23,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18283,11104,5921,17025,1258,5715,794,4585,8.93786023054755,10.163994126284875,0.25077941256905323,0.3925513698630137,0.4605308219178082,0.3477826725403818,99246.0,173042.0
23,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18242,14610,2359,16969,1273,8322,1094,5177,9.765776865160849,10.142671931168602,0.2837956364433724,0.44323630136986303,0.5369006849315069,0.13901820967646886,142678.0,172111.0
24,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18066,10960,5680,16640,1426,5684,775,4490,8.881113138686132,10.110877403846153,0.24853315620502603,0.3844178082191781,0.4507705479452055,0.34134615384615385,97337.0,168245.0
24,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18277,14527,2281,16808,1469,8121,1056,5337,9.746059062435465,10.11928843407901,0.2920063467746348,0.45693493150684933,0.5473458904109589,0.13570918610185626,141581.0,170085.0
25,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18236,11097,5795,16892,1344,5814,796,4473,8.873659547625484,10.103184939616387,0.2452840535205089,0.3829623287671233,0.45111301369863016,0.34306180440445183,98471.0,170663.0
25,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18355,14569,2384,16953,1402,8171,1035,5341,9.754615965406,10.13437149767003,0.29098338327431217,0.457277397260274,0.5458904109589041,0.14062407833421814,142115.0,171808.0
26,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18319,11117,5941,17058,1261,5809,721,4573,8.887739498066026,10.12592332043616,0.2496315301053551,0.39152397260273974,0.45325342465753427,0.3482823308711455,98805.0,172728.0
26,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18178,14539,2300,16839,1339,8140,1065,5311,9.717931081917602,10.088366292535186,0.29216635493453624,0.45470890410958903,0.5458904109589041,0.13658768335411842,141289.0,169878.0
27,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18377,11133,5695,16828,1549,5730,797,4597,8.873169855384893,10.09531732826242,0.2501496435762094,0.39357876712328765,0.4618150684931507,0.33842405514618495,98785.0,169884.0
27,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18303,14427,2318,16745,1558,8131,1076,5202,9.834477022249947,10.2003583159152,0.28421570234387805,0.44537671232876713,0.5375,0.13842938190504628,141882.0,170805.0
28,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18104,11112,5745,16857,1247,5786,775,4540,8.85430165586753,10.076644717328113,0.2507733097657976,0.3886986301369863,0.4550513698630137,0.3408079729489233,98389.0,169862.0
28,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18074,14526,2331,16857,1217,8164,1056,5285,9.765386204047914,10.139526606157679,0.2924089852827266,0.4524828767123288,0.5428938356164383,0.1382808328884143,141852.0,170922.0
29,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18288,10983,5708,16691,1597,5610,789,4573,8.900027314941273,10.128212809298425,0.2500546806649169,0.39152397260273974,0.45907534246575343,0.3419807081660775,97749.0,169050.0
29,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18438,14558,2308,16866,1572,8245,1060,5228,9.805673856298942,10.17170639155698,0.283544853020935,0.4476027397260274,0.5383561643835616,0.1368433534922329,142751.0,171556.0
30,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18362,11071,5840,16911,1451,5730,783,4543,9.002438804082738,10.197918514576312,0.2474131358239843,0.3889554794520548,0.4559931506849315,0.34533735438472,99666.0,172457.0
30,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18122,14446,2284,16730,1392,8101,1105,5220,9.751557524574277,10.122773460848775,0.28804767685685906,0.4469178082191781,0.5415239726027398,0.13652121936640765,140871.0,169354.0
31,5,3,0.5,0.3,0.0,0.5,0.0,0.2,1,18390,11082,5717,16799,1591,5712,754,4603,8.969229380978163,10.170248229061254,0.25029907558455683,0.39409246575342466,0.4586472602739726,0.34031787606405145,99397.0,170850.0
31,5,3,0.5,0.3,0.0,0.5,0.0,0.2,2,18278,14426,2271,16697,1581,8112,1131,5169,9.808817413004299,10.17296520332994,0.2827989933253091,0.4425513698630137,0.5393835616438356,0.13601245732766365,141502.0,169858.0
